회사명,거래소코드,회계년도,당기순이익,영업현금흐름,자본,유동비율,부채비율,매출액총이익률,총자본회전률,자기자본정상영업이익률,ROA
더라미(주),32860,2011-12-01,1221158,8192963,81691285,61.51,143.67,34.95,0.7,7.08,0.6134731423679952
더라미(주),32860,2012-12-01,1221158,8192963,81691285,61.51,143.67,34.95,0.7,7.08,0.6134731423679952
더라미(주),32860,2013-12-01,1221158,8192963,81691285,61.51,143.67,34.95,0.7,7.08,0.6134731423679952
더라미(주),32860,2014-12-01,1221158,8192963,81691285,61.51,143.67,34.95,0.7,7.08,0.6134731423679952
더라미(주),32860,2015-12-01,1221158,8192963,81691285,61.51,143.67,34.95,0.7,7.08,0.6134731423679952
더라미(주),32860,2016-12-01,-6325225,-9292938,23393767,309.49,67.61,6.65,1.7,-5.43,-16.131888712239302
더라미(주),32860,2017-12-01,273197,-1336608,27309767,398.72,30.99,10.58,3.06,2.17,0.7636987735455641
더라미(주),32860,2018-12-01,-9968876,1756172,17321648,122.24,151.76,1.87,2.84,-24.06,-22.859697247072557
더라미(주),32860,2019-12-01,-3486175,-4776842,20914041,146.55,97.2,2.11,1.67,-9.39,-8.452697240068604
더라미(주),32860,2020-12-01,-3486175,-4776842,20914041,146.55,97.2,2.11,1.67,-9.39,-8.452697240068604
더라미(주),32860,2021-12-01,-3486175,-4776842,20914041,146.55,97.2,2.11,1.67,-9.39,-8.452697240068604
더라미(주),32860,2022-12-01,-3486175,-4776842,20914041,146.55,97.2,2.11,1.67,-9.39,-8.452697240068604
더블유씨피(주),393890,2022-12-01,55257960,33712398,934645651,146.55,97.2,2.11,1.67,-9.39,5.124825839102338
더이앤엠(주),89230,2011-12-01,55257960,33712398,934645651,146.55,97.2,2.11,1.67,-9.39,5.124825839102338
더이앤엠(주),89230,2012-12-01,55257960,33712398,934645651,146.55,97.2,2.11,1.67,-9.39,5.124825839102338
더이앤엠(주),89230,2013-12-01,55257960,33712398,934645651,146.55,97.2,2.11,1.67,-9.39,5.124825839102338
더이앤엠(주),89230,2014-12-01,-60856579,-657371,15773348,49.03,577.86,-55.36,0.63,-280.24,-56.91713678474959
더이앤엠(주),89230,2015-12-01,-24676333,-29763897,50724983,96.37,33.47,-41.62,0.28,-40.89,-36.44870695097417
더이앤엠(주),89230,2016-12-01,3764122,2312501,54443686,83.83,25.48,47.29,0.23,4.45,5.509711415236803
더이앤엠(주),89230,2017-12-01,-18409959,1140444,35893057,159.82,73.29,59.67,0.21,5.5,-29.598922294568876
더이앤엠(주),89230,2018-12-01,18271440,4394901,25477885,44.15,169.44,63.52,0.47,17.47,26.616227137304698
더이앤엠(주),89230,2019-12-01,-4015742,8412794,65552733,163.79,49.03,78.21,0.54,17.35,-4.110610197257068
더이앤엠(주),89230,2020-12-01,-23612848,2102262,83534585,175.32,45.24,33.79,0.56,0.02,-19.462938462528577
더이앤엠(주),89230,2021-12-01,-12047992,11972218,84986937,138.77,70.02,42.78,0.42,4.19,-8.337877772706934
더이앤엠(주),89230,2022-12-01,-22595130,5390955,61842456,109.08,68.39,26.31,0.37,-3.15,-21.69698691513573
덕산네오룩스(주),213420,2015-12-01,-22595130,5390955,61842456,109.08,68.39,26.31,0.37,-3.15,-21.69698691513573
덕산네오룩스(주),213420,2016-12-01,-22595130,5390955,61842456,109.08,68.39,26.31,0.37,-3.15,-21.69698691513573
덕산네오룩스(주),213420,2017-12-01,-22595130,5390955,61842456,109.08,68.39,26.31,0.37,-3.15,-21.69698691513573
덕산네오룩스(주),213420,2018-12-01,-22595130,5390955,61842456,109.08,68.39,26.31,0.37,-3.15,-21.69698691513573
덕산네오룩스(주),213420,2019-12-01,-22595130,5390955,61842456,109.08,68.39,26.31,0.37,-3.15,-21.69698691513573
덕산네오룩스(주),213420,2020-12-01,-22595130,5390955,61842456,109.08,68.39,26.31,0.37,-3.15,-21.69698691513573
덕산네오룩스(주),213420,2021-12-01,46834338,44484661,287106565,830.06,17.26,35.46,0.57,17.75,13.911228910916746
덕산네오룩스(주),213420,2022-12-01,38919639,48943399,320331679,1171.06,12.86,33.82,0.51,14.77,10.765022775647132
덕산하이메탈(주),77360,2011-12-01,38919639,48943399,320331679,1171.06,12.86,33.82,0.51,14.77,10.765022775647132
덕산하이메탈(주),77360,2012-12-01,38919639,48943399,320331679,1171.06,12.86,33.82,0.51,14.77,10.765022775647132
덕산하이메탈(주),77360,2013-12-01,31066330,40691182,225008706,807.41,9.56,39.45,0.5,14.4,12.601960003809348
덕산하이메탈(주),77360,2014-12-01,41170289,17717318,147917595,206.54,34.94,31.59,0.26,3.04,20.626716616003723
덕산하이메탈(주),77360,2015-12-01,-17143477,11872797,182679005,270.93,19.63,32.51,0.29,2.32,-7.844631527551201
덕산하이메탈(주),77360,2016-12-01,-16655705,8159500,166927713,330.92,9.92,29.84,0.21,3.06,-9.076956224028326
덕산하이메탈(주),77360,2017-12-01,7965568,1348004,175598224,991.1,3.66,21.4,0.25,1.57,4.375995364950997
덕산하이메탈(주),77360,2018-12-01,12091610,8200882,189199922,953.64,3.73,17.72,0.25,0.64,6.16132312353061
덕산하이메탈(주),77360,2019-12-01,11222620,7261716,199986536,703.27,5.09,21.75,0.25,2.1,5.339818032271569
덕산하이메탈(주),77360,2020-12-01,15267242,7830549,214944184,611.77,7.03,35.36,0.25,3.07,6.636552113400364
덕산하이메탈(주),77360,2021-12-01,31734265,-13652241,272426758,217.42,18.81,24.92,0.33,2.46,9.804536757379934
덕산하이메탈(주),77360,2022-12-01,6104856,3758807,304123915,224.14,19.54,9.59,0.5,-0.95,1.6792866730283562
덕우전자(주),263600,2017-12-01,14609042,13101695,84545536,212.69,36.97,24.02,1.31,30.12,12.61540593537729
덕우전자(주),263600,2018-12-01,-1449292,-5564135,81045248,247.82,27.02,13.59,0.81,2.49,-1.4078512918483872
덕우전자(주),263600,2019-12-01,9174170,18741588,88971697,226.21,33.55,20.85,1.17,14.55,7.72124216510223
덕우전자(주),263600,2020-12-01,10152202,24350324,96620083,179.86,68.24,17.35,1.09,12.51,6.245533566503482
덕우전자(주),263600,2021-12-01,4211752,16935597,104633338,103.32,75.71,12.65,1.01,5.15,2.2909096075462525
덕우전자(주),263600,2022-12-01,13019658,12948910,114173409,89.44,84.3,17.24,1.06,17.3,6.187436988779886
데브시스터즈(주),194480,2014-12-01,13019658,12948910,114173409,89.44,84.3,17.24,1.06,17.3,6.187436988779886
데브시스터즈(주),194480,2015-12-01,-921927,-68049717,155581204,8964.96,1.47,0.0,0.12,-2.66,-0.5839639677610403
데브시스터즈(주),194480,2016-12-01,-9849264,14474501,147439742,7642.66,1.55,0.0,0.1,-8.0,-6.5782452381032535
데브시스터즈(주),194480,2017-12-01,-16027435,-15089473,138196563,4782.7,3.22,0.0,0.12,-10.06,-11.236311458342293
데브시스터즈(주),194480,2018-12-01,-18387263,7834978,116951413,3065.08,15.83,0.0,0.26,-9.66,-13.574022726237361
데브시스터즈(주),194480,2019-12-01,-13898290,-2668219,102397922,1306.77,20.52,0.0,0.29,-20.23,-11.262033089055713
데브시스터즈(주),194480,2020-12-01,-5903143,-3956709,99721020,828.22,32.56,0.0,0.55,-6.06,-4.465656686633511
데브시스터즈(주),194480,2021-12-01,60377123,70785349,165976157,353.78,64.91,0.0,1.82,42.65,22.058674778956103
데브시스터즈(주),194480,2022-12-01,-6693113,-13680522,181238754,578.39,65.76,0.0,0.75,-11.47,-2.227933123549881
도이치모터스(주),67990,2011-12-01,3827549,-271616,30333672,88.74,259.89,8.35,3.91,17.09,3.506093934615753
도이치모터스(주),67990,2012-12-01,3547717,-1113657,33991914,79.8,306.11,7.99,3.19,11.84,2.5699874898705404
도이치모터스(주),67990,2013-12-01,-1280049,-30611525,54250705,52.54,279.69,8.43,2.54,5.85,-0.6214219722630764
도이치모터스(주),67990,2014-12-01,-357086,-103163476,57786852,49.61,539.89,7.57,1.86,-0.79,-0.09656865618473003
도이치모터스(주),67990,2015-12-01,4096356,-2702554,60113923,51.85,550.63,7.23,1.74,8.24,1.047344632985037
도이치모터스(주),67990,2016-12-01,-2951407,33228243,85137911,70.41,408.93,7.14,1.63,-2.69,-0.6811610897521332
도이치모터스(주),67990,2017-12-01,4253045,-3928886,166041514,72.99,235.94,7.8,1.92,9.33,0.7624580253639655
도이치모터스(주),67990,2018-12-01,34670313,143796678,200893883,114.08,196.55,10.72,1.83,27.58,5.819692816356061
도이치모터스(주),67990,2019-12-01,56306958,34853155,262063291,78.97,206.94,13.06,1.73,35.81,7.000095407093706
도이치모터스(주),67990,2020-12-01,15157447,14790190,299987225,42.83,252.31,10.27,1.56,15.96,1.4341535762002162
도이치모터스(주),67990,2021-12-01,36709935,47598185,351769954,41.41,218.73,9.87,1.56,17.29,3.2741276973228817
도이치모터스(주),67990,2022-12-01,38560031,34591197,395305914,38.67,221.4,9.98,1.64,17.36,3.0350047891211536
동국산업(주),5160,2011-12-01,5726433,-4905089,408957915,213.66,83.97,13.19,0.71,2.62,0.7611343114064651
동국산업(주),5160,2012-12-01,11634549,53178934,410931715,170.51,75.03,10.09,0.68,4.0,1.6176017812700807
동국산업(주),5160,2013-12-01,13692043,3701593,407761799,182.88,87.65,9.62,0.66,4.8,1.7894170262568523
동국산업(주),5160,2014-12-01,17910497,67927234,430701528,166.71,93.47,8.89,0.85,6.49,2.149400740420766
동국산업(주),5160,2015-12-01,27801165,43348003,452144788,132.14,75.24,10.4,0.91,8.32,3.5087884412084867
동국산업(주),5160,2016-12-01,30425933,42205914,514427309,175.36,62.5,13.95,0.93,10.46,3.639613622762387
동국산업(주),5160,2017-12-01,22799815,69884133,524987249,181.24,57.53,11.53,0.94,7.38,2.756840535911949
동국산업(주),5160,2018-12-01,2038893,-9300684,521099723,190.71,49.99,8.54,0.94,2.83,0.26086299037073724
동국산업(주),5160,2019-12-01,18083886,46004138,529831768,220.37,42.1,12.49,0.88,6.27,2.4018565719251708
동국산업(주),5160,2020-12-01,8133902,100684318,530329519,225.96,39.86,10.92,0.77,3.48,1.0966518653373698
동국산업(주),5160,2021-12-01,37321225,-53961155,557355660,219.68,45.17,13.51,0.94,6.42,4.612461665948624
동국산업(주),5160,2022-12-01,2243412,-18964270,554486911,144.87,57.76,8.22,1.02,0.21,0.256455208509521
동국제약(주),86450,2011-12-01,2243412,-18964270,554486911,144.87,57.76,8.22,1.02,0.21,0.256455208509521
동국제약(주),86450,2012-12-01,2243412,-18964270,554486911,144.87,57.76,8.22,1.02,0.21,0.256455208509521
동국제약(주),86450,2013-12-01,16749772,19860053,162238694,349.02,34.53,57.71,0.98,15.12,7.674346868110248
동국제약(주),86450,2014-12-01,20996735,22737480,176565037,328.13,38.29,56.62,0.98,15.68,8.599369787700232
동국제약(주),86450,2015-12-01,27226502,27142707,200614831,331.74,36.98,57.07,1.0,17.82,9.907773416143655
동국제약(주),86450,2016-12-01,40692830,39412103,238336953,321.03,36.4,59.06,1.03,21.38,12.517090338349718
동국제약(주),86450,2017-12-01,40867710,28659408,279494935,338.21,33.57,59.01,1.02,19.34,10.947450341268988
동국제약(주),86450,2018-12-01,49433167,33209233,331612047,325.26,44.82,59.37,0.94,18.04,10.29332906928486
동국제약(주),86450,2019-12-01,59050119,69482629,385419686,308.17,41.24,60.3,0.94,19.13,10.847145674429704
동국제약(주),86450,2020-12-01,57880491,59108279,435805984,241.83,52.17,60.35,0.93,20.64,8.72791103280868
동국제약(주),86450,2021-12-01,52916447,44653917,481645056,173.22,55.73,58.95,0.79,13.13,7.05481193403589
동국제약(주),86450,2022-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2011-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2012-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2013-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2014-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2015-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2016-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2017-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2018-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2019-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2020-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2021-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동신건설(주),25950,2022-12-01,54756767,40909002,531064404,194.08,44.68,57.41,0.87,14.35,7.1267243259473885
동아화성(주),41930,2011-12-01,-3337490,-5222876,45743510,92.29,178.91,8.21,1.33,8.64,-2.6159098633218076
동아화성(주),41930,2012-12-01,8042184,13267340,49760298,106.04,143.09,11.66,1.45,22.17,6.648537457322959
동아화성(주),41930,2013-12-01,14668751,23114024,65690199,146.56,80.53,16.7,1.63,36.46,12.369213833945365
동아화성(주),41930,2014-12-01,10703254,11617303,75914990,134.36,89.13,18.14,1.48,31.4,7.454647455291842
동아화성(주),41930,2015-12-01,4613011,-1155665,80590093,127.96,120.77,13.65,1.32,18.95,2.592740105582443
동아화성(주),41930,2016-12-01,15123416,19748252,92924792,109.25,122.63,13.39,1.25,16.77,7.310360763799976
동아화성(주),41930,2017-12-01,9138836,17289069,98167854,118.46,97.23,12.53,1.27,13.61,4.720156017203948
동아화성(주),41930,2018-12-01,6480516,20353353,100630302,111.57,105.48,13.19,1.27,13.27,3.1340717321259093
동아화성(주),41930,2019-12-01,10224991,17162259,110921262,113.22,114.96,11.92,1.3,10.15,4.288446239575407
동아화성(주),41930,2020-12-01,2486623,15656559,109399507,118.4,110.08,13.53,1.12,12.04,1.0819677214150252
동아화성(주),41930,2021-12-01,13131137,18868145,136333524,129.22,99.24,15.38,1.15,13.07,4.8341213115516455
동아화성(주),41930,2022-12-01,15339127,16584631,141977006,125.94,94.92,12.88,1.28,10.38,5.54275570248685
동양이엔피(주),79960,2011-12-01,23165048,50902768,128423584,138.23,102.91,9.43,2.27,20.86,8.889732095190848
동양이엔피(주),79960,2012-12-01,12049066,16822881,127118094,175.67,69.17,11.7,2.32,21.0,5.602861138448554
동양이엔피(주),79960,2013-12-01,27109931,30510222,154315780,183.8,64.71,10.59,2.54,22.39,10.665728746348035
동양이엔피(주),79960,2014-12-01,10529419,25042872,162485422,234.14,42.92,8.78,1.96,7.86,4.534020944138508
동양이엔피(주),79960,2015-12-01,17582934,26540091,179423120,240.68,42.88,10.0,1.9,10.74,6.85852186203104
동양이엔피(주),79960,2016-12-01,15144661,15515503,190903427,300.61,36.76,9.74,1.7,8.64,5.800734588225456
동양이엔피(주),79960,2017-12-01,8734089,24845032,195428639,312.72,37.93,9.53,1.6,7.45,3.2401344050740923
동양이엔피(주),79960,2018-12-01,5139940,-18084017,196529444,332.28,35.24,8.72,1.46,2.1,1.9338150979470157
동양이엔피(주),79960,2019-12-01,25596455,26342313,218662063,320.05,31.33,14.26,1.75,14.14,8.913410283037846
동양이엔피(주),79960,2020-12-01,23505238,74723701,241770934,288.62,35.15,14.78,1.5,17.79,7.19347892107845
동양이엔피(주),79960,2021-12-01,17711477,-3468274,262596527,274.01,35.75,11.4,1.52,5.88,4.968640547799145
동양이엔피(주),79960,2022-12-01,22957023,37505349,278661793,270.37,38.56,12.26,1.51,10.25,5.945477813943569
동양텔레콤(주),7150,2011-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동양파일(주),228340,2016-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동양파일(주),228340,2017-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동양파일(주),228340,2018-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동양파일(주),228340,2019-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동양파일(주),228340,2020-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동양파일(주),228340,2021-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동양파일(주),228340,2022-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동일금속(주),109860,2011-12-01,-42829336,962569,7026111,60.87,739.19,5.84,1.09,-61.08,-72.6385675934059
동일금속(주),109860,2012-12-01,16123449,17020199,84737719,292.98,27.69,20.41,1.01,22.12,14.901696321830856
동일금속(주),109860,2013-12-01,7383985,5476151,87528563,400.5,18.22,11.44,0.82,7.3,7.1362228361624185
동일금속(주),109860,2014-12-01,7470428,6736414,94274249,284.03,23.2,6.78,0.67,0.99,6.431858893066286
동일금속(주),109860,2015-12-01,8007452,7420452,98300083,419.33,20.97,14.04,0.64,6.85,6.733571339212398
동일금속(주),109860,2016-12-01,3684522,4955977,101618819,235.09,18.45,9.04,0.49,1.57,3.061073853521699
동일금속(주),109860,2017-12-01,3805356,4611271,102107306,210.28,19.48,10.15,0.59,2.75,3.1191689855443365
동일금속(주),109860,2018-12-01,9465679,10030084,110469762,230.03,18.5,14.9,0.76,9.15,7.231040866170262
동일금속(주),109860,2019-12-01,15692770,15044243,124976602,261.73,14.13,20.13,0.63,10.66,11.001703715170583
동일금속(주),109860,2020-12-01,6637855,7987158,129242941,381.85,9.32,13.04,0.41,2.61,4.698181066332887
동일금속(주),109860,2021-12-01,15065864,-114158,141812283,349.86,14.63,10.8,0.46,1.47,9.268032415989566
동일금속(주),109860,2022-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2011-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2012-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2013-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2014-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2015-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2016-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2017-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2018-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2019-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2020-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2021-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동일철강(주),23790,2022-12-01,14029923,15216840,153590622,401.73,15.36,18.46,0.66,9.43,7.918468494995201
동화기업(주),25900,2011-12-01,-1487603,43378672,659980957,57.62,99.08,19.42,0.35,4.19,-0.1132231646306483
동화기업(주),25900,2012-12-01,816125,14029856,649894608,48.21,107.89,17.84,0.35,1.92,0.0604051711465737
동화기업(주),25900,2013-12-01,-15596408,-2748831,452393127,40.07,135.24,14.65,0.35,-0.41,-1.4655553805170833
동화기업(주),25900,2014-12-01,36445067,85241498,493599462,48.97,115.29,22.07,0.53,11.88,3.429636157001026
동화기업(주),25900,2015-12-01,49983829,96591197,570455183,65.4,100.52,26.83,0.61,14.79,4.369652110815606
동화기업(주),25900,2016-12-01,58546450,113393821,629502143,73.61,92.36,28.04,0.59,13.79,4.834816792551417
동화기업(주),25900,2017-12-01,62220736,91234226,660498770,82.05,85.33,27.44,0.64,14.13,5.082930136698356
동화기업(주),25900,2018-12-01,50957949,116180374,678490768,74.48,81.25,23.3,0.62,12.56,4.143641631700444
동화기업(주),25900,2019-12-01,43410161,39612676,677692467,84.62,112.58,22.46,0.54,8.62,3.013262789843656
동화기업(주),25900,2020-12-01,40302280,136381685,701081135,82.16,126.28,23.95,0.49,9.69,2.5404230521698756
동화기업(주),25900,2021-12-01,56031158,120922147,804272468,87.98,120.18,25.18,0.56,13.94,3.1640348556338447
동화기업(주),25900,2022-12-01,43302676,25780473,771347084,70.4,139.34,19.72,0.61,9.19,2.3456195701825897
디브이에스코리아(주),46400,2011-12-01,-14764268,7899458,-1390828,42.29,0.0,21.44,0.84,0.0,-73.23740353414159
디브이에스코리아(주),46400,2012-12-01,-14764268,7899458,-1390828,42.29,0.0,21.44,0.84,0.0,-73.23740353414159
디브이에스코리아(주),46400,2013-12-01,-14764268,7899458,-1390828,42.29,0.0,21.44,0.84,0.0,-73.23740353414159
디아이티(주),110990,2018-12-01,7553878,12087181,162904730,187.29,85.43,19.04,0.3,4.06,2.500687989969914
디아이티(주),110990,2019-12-01,13165567,2503154,172375225,211.4,68.04,18.89,0.4,7.85,4.545220209058904
디아이티(주),110990,2020-12-01,1479348,1445344,169528896,174.31,99.33,15.95,0.09,-1.13,0.4377846660279395
디아이티(주),110990,2021-12-01,-1456401,-8589734,168250477,180.45,89.65,3.3,0.23,-3.49,-0.45641656917365986
디아이티(주),110990,2022-12-01,9269368,7881195,177781960,262.9,43.35,12.89,0.46,3.2,3.6372932944598544
디에스티(주),33430,2011-12-01,-3255980,-2637988,15542416,127.42,134.24,21.54,0.28,3.95,-8.94321381416404
디에스티(주),33430,2012-12-01,-3255980,-2637988,15542416,127.42,134.24,21.54,0.28,3.95,-8.94321381416404
디에스티(주),33430,2013-12-01,-4528743,-3458501,17520506,73.11,148.52,8.79,0.16,-8.48,-10.400756613582363
디에스티(주),33430,2014-12-01,-19231803,4510883,39412816,60.05,359.53,-3.68,0.19,-18.9,-10.618629633477834
디에스티(주),33430,2015-12-01,-21829603,14989125,35716648,60.49,387.99,-23.5,0.16,-31.61,-12.524559239807049
디에스티(주),33430,2016-12-01,-46251728,-3331516,11320878,72.51,594.58,30.58,0.25,-0.09,-58.820068489690854
디에스티(주),33430,2017-12-01,3227123,-4546100,2040055,52.62,2828.51,41.34,0.48,58.11,5.401655438000984
디에스티(주),33430,2018-12-01,-1684379,-5611786,17552865,96.62,224.81,45.52,0.47,11.0,-2.954357950676446
디에스티(주),33430,2019-12-01,-17979722,332715,3861415,48.4,1312.06,43.91,0.37,-38.63,-32.974990998678635
디에스티(주),33430,2020-12-01,-2660536,434008,3120453,52.63,1692.1,37.66,0.33,-86.21,-4.757603600043611
디엑스앤브이엑스(주),180400,2015-12-01,-2660536,434008,3120453,52.63,1692.1,37.66,0.33,-86.21,-4.757603600043611
디엑스앤브이엑스(주),180400,2016-12-01,-2660536,434008,3120453,52.63,1692.1,37.66,0.33,-86.21,-4.757603600043611
디엑스앤브이엑스(주),180400,2017-12-01,-2660536,434008,3120453,52.63,1692.1,37.66,0.33,-86.21,-4.757603600043611
디엑스앤브이엑스(주),180400,2018-12-01,-11348090,-8384279,24353367,110.34,151.28,-15.68,0.09,-32.78,-18.54400697515819
디엑스앤브이엑스(주),180400,2019-12-01,-17222856,-4147050,23557471,91.83,27.55,13.3,0.13,-29.15,-57.3177809809473
디엑스앤브이엑스(주),180400,2020-12-01,-7178288,-6864902,24650772,161.44,24.2,7.9,0.25,-24.81,-23.445097641582475
디엑스앤브이엑스(주),180400,2021-12-01,-7884203,-2759667,33777768,102.22,22.14,8.84,0.18,-14.17,-19.111108600950644
디엑스앤브이엑스(주),180400,2022-12-01,-969805,865546,34350697,122.11,150.22,31.27,0.51,7.73,-1.1283260680313818
디와이씨(주),310870,2018-12-01,-969805,865546,34350697,122.11,150.22,31.27,0.51,7.73,-1.1283260680313818
디와이씨(주),310870,2019-12-01,-969805,865546,34350697,122.11,150.22,31.27,0.51,7.73,-1.1283260680313818
디와이씨(주),310870,2020-12-01,-969805,865546,34350697,122.11,150.22,31.27,0.51,7.73,-1.1283260680313818
디와이씨(주),310870,2021-12-01,-969805,865546,34350697,122.11,150.22,31.27,0.51,7.73,-1.1283260680313818
디와이씨(주),310870,2022-12-01,4293293,5558746,46482316,129.93,153.89,30.1,1.02,20.57,3.637912295386589
디와이엘엔제이(주),207230,2015-12-01,4293293,5558746,46482316,129.93,153.89,30.1,1.02,20.57,3.637912295386589
디와이피엔에프(주),104460,2011-12-01,7599177,5641346,56223183,245.92,40.98,27.21,0.75,18.34,9.587459546789807
디와이피엔에프(주),104460,2012-12-01,1765036,1520708,52666211,269.44,41.61,14.41,0.72,5.2,2.3666966844395483
디와이피엔에프(주),104460,2013-12-01,689521,4276138,52783623,191.36,73.79,11.92,0.86,4.11,0.7516705082091748
디와이피엔에프(주),104460,2014-12-01,3675953,-3372364,56796156,255.33,48.28,15.46,0.87,8.83,4.364949289292031
디와이피엔에프(주),104460,2015-12-01,1522985,6917473,57360041,185.08,64.43,15.7,0.9,5.39,1.6147073531973768
디와이피엔에프(주),104460,2016-12-01,-363746,1373020,56602701,158.36,78.58,10.77,0.94,2.85,-0.35985531985138397
디와이피엔에프(주),104460,2017-12-01,-2843948,2703543,52734941,156.27,77.84,11.32,0.98,4.45,-3.0323673279050762
디와이피엔에프(주),104460,2018-12-01,10014201,8600788,47655003,114.19,179.38,22.66,0.99,26.67,7.521611185407291
디와이피엔에프(주),104460,2019-12-01,21072336,22805308,67284294,129.1,135.23,23.63,1.14,49.31,13.31370267431516
디와이피엔에프(주),104460,2020-12-01,25995507,10299920,89936808,192.17,70.44,22.36,1.36,42.47,16.959012285679158
디와이피엔에프(주),104460,2021-12-01,4628674,-1825741,96073799,202.83,76.0,17.94,0.62,4.07,2.7374496613700687
디와이피엔에프(주),104460,2022-12-01,-11201326,13279292,106874262,120.85,96.74,2.24,0.6,-11.61,-5.327221514176674
디젠스(주),113810,2012-12-01,3007716,-196414,33514229,126.62,135.06,13.16,1.33,15.4,3.8178679152172026
디젠스(주),113810,2013-12-01,-2135156,4962604,31144784,112.24,159.58,7.8,1.0,-8.51,-2.6410507175185782
디젠스(주),113810,2014-12-01,-5883787,-4735655,26228669,96.59,254.46,5.38,0.76,-22.45,-6.328754106739959
디젠스(주),113810,2015-12-01,1824896,4135794,28351237,84.54,239.84,17.95,1.09,13.81,1.894038048359156
디젠스(주),113810,2016-12-01,2162227,10975155,33035170,90.57,207.16,15.27,1.21,15.43,2.1308615280347096
디젠스(주),113810,2017-12-01,-6510307,7383331,26731274,74.92,251.53,12.29,1.1,-4.81,-6.928273013783602
디젠스(주),113810,2018-12-01,-9780481,-3602592,22631749,83.91,246.4,12.47,1.1,-8.48,-12.475701004247092
디젠스(주),113810,2019-12-01,-2953430,5139764,19483513,82.31,305.75,15.66,1.01,-11.03,-3.7359513956319694
디젠스(주),113810,2020-12-01,-6079983,5975320,12979467,98.41,402.26,15.9,1.14,7.39,-9.326376205378056
디젠스(주),113810,2021-12-01,3761932,4671340,16903704,116.77,282.96,16.82,1.07,23.99,5.811260083768928
디젠스(주),113810,2022-12-01,-2100083,1592257,16289672,100.69,240.85,13.2,1.08,1.31,-3.7823808534082763
디케이락(주),105740,2011-12-01,-2100083,1592257,16289672,100.69,240.85,13.2,1.08,1.31,-3.7823808534082763
디케이락(주),105740,2012-12-01,-2100083,1592257,16289672,100.69,240.85,13.2,1.08,1.31,-3.7823808534082763
