,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS),연결_영업이익,개별_영업이익,연결_이자보상배율,개별_이자보상배율
8213,케이피엑스홀딩스(주),92230,2011/12,12.74,33566955.0,848890474.0,999999999.0,11044369.0,373800623.0,1216607734.0,1112381981.0,44687611.0,14423497.0,0.0,3223098.0,4722249.0,0.0,59538142.0,11200399.0,12.608005634603343,inf
8214,케이피엑스홀딩스(주),92230,2012/12,9.63,89529990.0,884307865.0,859.2,12838683.0,376776263.0,1319019169.0,1213111331.0,48209096.0,12547796.0,0.0,3323752.0,5994533.0,10736.0,57698742.0,9224044.0,9.625227186171132,859.169523099851
8215,케이피엑스홀딩스(주),92230,2013/12,2.73,42294124.0,859264939.0,999999999.0,15516908.0,383532129.0,1225947223.0,1160579199.0,52209543.0,18153288.0,0.0,3399240.0,4818174.0,0.0,13158481.0,14754048.0,2.7310099220160997,inf
8216,케이피엑스홀딩스(주),92230,2014/12,17.65,92991322.0,858795246.0,999999999.0,10921886.0,356138074.0,1106720002.0,992174145.0,53348383.0,11782962.0,0.0,4522355.0,4535988.0,0.0,61197474.0,7260607.0,13.491542305667476,inf
8217,케이피엑스홀딩스(주),92230,2015/12,12.89,60715584.0,898574571.0,999999999.0,6083270.0,374534625.0,1013970585.0,900790705.0,51647538.0,14105713.0,0.0,3596402.0,4772870.0,0.0,61532342.0,10509311.0,12.892105169426362,inf
8218,케이피엑스홀딩스(주),92230,2016/12,12.63,99157747.0,936238978.0,999999999.0,7807418.0,376919483.0,937649022.0,825932149.0,55902832.0,11957416.0,0.0,4106991.0,4420225.0,0.0,55814041.0,7850425.0,12.626968310436686,inf
8219,케이피엑스홀딩스(주),92230,2017/12,12.92,62191502.0,1190459201.0,999999999.0,17848515.0,401281546.0,753325552.0,665652981.0,51232873.0,17854141.0,0.0,3833159.0,3773145.0,0.0,36439698.0,14020982.0,9.657645810060307,inf
8220,케이피엑스홀딩스(주),92230,2018/12,9.82,43399941.0,1125886810.0,999999999.0,11985520.0,396518837.0,1022420005.0,917244094.0,71339871.0,15155408.0,0.0,3665528.0,3577896.0,0.0,33836040.0,11489880.0,9.456965769826736,inf
8221,케이피엑스홀딩스(주),92230,2019/12,16.12,90482622.0,1181330883.0,2688.78,4853595.0,401732188.0,1010321362.0,867854100.0,78161844.0,13661649.0,0.0,4934643.0,3989176.0,3246.0,64305418.0,8727006.0,16.119975152763377,2688.5415896487984
8222,케이피엑스홀딩스(주),92230,2020/12,23.63,89607035.0,1336713014.0,347.78,-23706425.0,486671447.0,953179618.0,792513012.0,81552915.0,77879542.0,61109036.0,5237304.0,3400860.0,33162.0,79113691.0,11533202.0,23.262848514787436,347.78366805379653
8223,케이피엑스홀딩스(주),92230,2021/12,13.71,-23808885.0,1369419596.0,220.48,-41152575.0,505715135.0,1238702230.0,1081990098.0,102568110.0,131413422.0,108893640.0,5808415.0,3948342.0,75794.0,54144022.0,16711367.0,13.713103373517288,220.48403567564714
8224,케이피엑스홀딩스(주),92230,2022/12,8.27,102615006.0,1370913401.0,280.44,25045336.0,502879668.0,1240447445.0,1054334144.0,130584419.0,118636812.0,93949055.0,5947779.0,6712740.0,66824.0,55528882.0,18739978.0,8.272163378888502,280.43783670537533
8225,코리아오토글라스(주),152330,2010/12,,,,,,,,,,,,,,,,,,
8226,코리아오토글라스(주),152330,2011/12,184.96,35710600.0,187961746.0,184.96,35710600.0,187961746.0,,,,369201196.0,293128671.0,42872759.0,,179495.0,,33199766.0,,184.9620657957046
8227,코리아오토글라스(주),152330,2012/12,11.44,48565798.0,187589578.0,11.44,48565798.0,187589578.0,,,,390430281.0,316142354.0,47982577.0,,2300170.0,,26305350.0,,11.43626340661777
8228,코리아오토글라스(주),152330,2013/12,13.36,72447816.0,211437585.0,13.36,72447816.0,211437585.0,,,,390042010.0,321607270.0,44469113.0,,1794314.0,,23965627.0,,13.356428696426601
8229,코리아오토글라스(주),152330,2014/12,27.51,54542080.0,216560256.0,27.51,54542080.0,216560256.0,,,,429724524.0,357277171.0,45503019.0,,979390.0,,26944334.0,,27.51134277458418
8230,코리아오토글라스(주),152330,2015/12,55.85,61285846.0,237902231.0,55.85,61285846.0,237902231.0,,,,437146857.0,356620885.0,44667763.0,,642004.0,,35858209.0,,55.85356010242927
8231,코리아오토글라스(주),152330,2016/12,221.34,45251316.0,279289777.0,220.29,45146521.0,279153545.0,440225324.0,346800519.0,46435050.0,438803643.0,345821973.0,46214346.0,212300.0,212300.0,46989755.0,46767324.0,221.33657560056523,220.28885539331137
8232,코리아오토글라스(주),152330,2017/12,69.93,102730020.0,318196809.0,69.93,102730020.0,318196809.0,,,,472149218.0,367825958.0,51814670.0,,750845.0,,52508590.0,,69.93266253354554
8233,코리아오토글라스(주),152330,2018/12,38.4,58498518.0,344994934.0,38.4,58498518.0,344994934.0,,,,438709235.0,341117644.0,47818214.0,,1296241.0,,49773377.0,,38.39824307362597
8234,코리아오토글라스(주),152330,2019/12,166.99,71169072.0,360874292.0,166.99,71169072.0,360874292.0,,,,456033612.0,351599747.0,46898574.0,,344544.0,,57535291.0,,166.98967620971487
8235,코스맥스(주),192820,2014/12,5.976774105776428,1169691.0,80534412.0,,6552908.0,67434927.0,336230291.0,279794039.0,32098015.0,246823434.0,212805628.0,19462466.0,4072136.0,2124973.0,24338237.0,14555340.0,5.976774105776428,6.8496587956646975
8236,코스맥스(주),192820,2015/12,6.31,-6503440.0,96519736.0,13.21,4745525.0,84627934.0,533342718.0,445206083.0,52202283.0,372482451.0,315943516.0,28337301.0,5693563.0,2135105.0,35934352.0,28201634.0,6.311399733347993,13.208546652272371
8237,코스맥스(주),192820,2016/12,7.64,23468728.0,207314509.0,15.57,18962462.0,202930624.0,756963565.0,638858516.0,65489050.0,505504971.0,425382379.0,36818876.0,6886831.0,2781428.0,52615999.0,43303716.0,7.640088598079436,15.568879007473859
8238,코스맥스(주),192820,2017/12,3.77,-6616557.0,228386785.0,6.28,17191020.0,202791538.0,883950014.0,772054338.0,76755551.0,528204487.0,471192514.0,38224532.0,9326982.0,2989427.0,35140125.0,18787441.0,3.767577229161587,6.2846294624354435
8239,코스맥스(주),192820,2018/12,2.83,-54592033.0,241846270.0,3.85,-20450129.0,218648869.0,1259716816.0,1105005871.0,102372972.0,679385374.0,610262696.0,46988350.0,18502409.0,5753705.0,52337973.0,22134328.0,2.828711277542292,3.846969561352207
8240,코스맥스(주),192820,2019/12,2.38,74567224.0,316472579.0,6.08,54852326.0,302376908.0,1330652929.0,1147183005.0,129474788.0,739010731.0,639674431.0,59155686.0,22639523.0,6605668.0,53995136.0,40180614.0,2.384994418831174,6.0827480279057315
8241,코스맥스(주),192820,2020/12,3.32,41459691.0,271900115.0,9.45,15642648.0,253257080.0,1382880689.0,1172041395.0,144197866.0,765400192.0,643627655.0,55918753.0,20044626.0,6970883.0,66641428.0,65853784.0,3.324653101534546,9.44697881172299
8242,코스맥스(주),192820,2021/12,7.0,100045548.0,465384572.0,11.08,89718548.0,405259932.0,1591487622.0,1313976468.0,154911243.0,853145123.0,705785301.0,69762881.0,17507105.0,7001523.0,122599911.0,77596941.0,7.002866036389226,11.082865970732367
8243,코스맥스(주),192820,2022/12,2.53,102531468.0,444246553.0,4.78,45272809.0,303478375.0,1600125770.0,1394855820.0,152169096.0,853979769.0,737532797.0,73593686.0,20969716.0,8962401.0,53100854.0,42853286.0,2.53226386089349,4.781451532909541
8244,코스맥스비티아이(주),44820,2010/12,4.8,7868671.0,51298189.0,5.56,3879026.0,52825646.0,203701438.0,171063325.0,19911765.0,155532097.0,132154743.0,13495590.0,2649294.0,1776070.0,12726348.0,9881764.0,4.803675243291232,5.563837010928624
8245,코스맥스비티아이(주),44820,2011/12,4.9,16792898.0,61070691.0,3.5,15960070.0,56542159.0,244001150.0,205493623.0,21636381.0,176879984.0,154465264.0,13831871.0,3441141.0,2451893.0,16871146.0,8582849.0,4.902776724348116,3.500499002199525
8246,코스맥스비티아이(주),44820,2012/12,5.68,11545223.0,79987500.0,4.0,4687106.0,67115667.0,312552367.0,258719472.0,27719078.0,215611296.0,186954620.0,16694972.0,4596506.0,2990885.0,26113817.0,11961704.0,5.681232005353632,3.9993861348731228
8247,코스맥스비티아이(주),44820,2013/12,7.34,13461263.0,102316751.0,7.17,19566714.0,79168328.0,379008424.0,312977258.0,31217187.0,260700562.0,227050014.0,15644641.0,4742105.0,2509944.0,34813979.0,18005907.0,7.341461017839124,7.1738281810271465
8248,코스맥스비티아이(주),44820,2014/12,2.95,6052425.0,275555982.0,0.52,4485250.0,249013671.0,135906971.0,105125142.0,23586696.0,4642553.0,0.0,4478834.0,3026123.0,620531.0,7195133.0,163719.0,2.377673676846579,0.2638369396532969
8249,코스맥스비티아이(주),44820,2015/12,3.2,23905379.0,325411818.0,18.36,-1771669.0,256775534.0,199869310.0,159245571.0,29364400.0,14441202.0,60000.0,8372904.0,3516935.0,327334.0,11259339.0,6008298.0,3.2014634902265753,18.355251822297713
8250,코스맥스비티아이(주),44820,2016/12,3.86,12759534.0,346647700.0,5.9,1936684.0,260164980.0,266924996.0,204118750.0,42648073.0,23281054.0,210250.0,17034096.0,5224775.0,1022785.0,20158173.0,6036708.0,3.8581896828093076,5.902225785477887
8251,코스맥스비티아이(주),44820,2017/12,1.24,10890468.0,343677799.0,2.33,-2232680.0,261124896.0,298287327.0,231586382.0,56565754.0,30646619.0,3457637.0,20784295.0,8203544.0,2747101.0,10135191.0,6404687.0,1.2354649405183906,2.3314348471352164
8252,코스맥스비티아이(주),44820,2018/12,1.94,-1358392.0,359848363.0,1.68,-2821807.0,261135092.0,438275251.0,349578584.0,64559872.0,56304791.0,21820753.0,26083116.0,12453895.0,4993196.0,24136795.0,8400922.0,1.9380920587494916,1.682473910497405
8253,코스맥스비티아이(주),44820,2019/12,-0.48,-5674824.0,355990101.0,1.88,4030589.0,264205083.0,468352868.0,406430033.0,69255162.0,67200478.0,29411684.0,28092921.0,15293336.0,5169589.0,-7332327.0,9695873.0,-0.47944588414195566,1.8755597398555282
8254,코스맥스비티아이(주),44820,2020/12,0.1,41467271.0,332235113.0,3.06,18185016.0,264174427.0,525904306.0,458486816.0,66211553.0,71929893.0,31718831.0,28787194.0,12537438.0,3733946.0,1205937.0,11423868.0,0.09618687645753463,3.059462563197218
8255,코스맥스비티아이(주),44820,2021/12,0.94,-22348.0,341896512.0,3.19,8190506.0,267887072.0,575998202.0,484039952.0,80036643.0,89671386.0,44141961.0,31179476.0,12669866.0,4504417.0,11921607.0,14349949.0,0.940941837901048,3.185750564390464
8256,코스맥스비티아이(주),44820,2022/12,0.19,29958706.0,325762025.0,1.97,8633935.0,261766974.0,617403775.0,529233049.0,84770432.0,90673285.0,44508426.0,34023938.0,17697848.0,6159160.0,3400294.0,12140921.0,0.19213036522858598,1.9711975334298832
8257,코스모신소재(주),5070,2010/12,1.33,10671646.0,101803501.0,1.33,10671646.0,101803501.0,,,,164056548.0,146952727.0,10383748.0,,0.0,,6720073.0,,inf
8258,코스모신소재(주),5070,2011/12,0.33,-7046110.0,104078401.0,0.33,-7046110.0,104078401.0,,,,157586376.0,144322066.0,11675940.0,,0.0,,1588370.0,,inf
8259,코스모신소재(주),5070,2012/12,-1.95,-9364331.0,88047599.0,-1.95,-9364331.0,88047599.0,,,,129110920.0,128617410.0,11161185.0,,0.0,,-10667675.0,,-inf
8260,코스모신소재(주),5070,2013/12,8432098.32,-14222660.0,99701594.0,999999999.0,-14222660.0,99701594.0,,,,153281703.0,145413520.0,11149824.0,,0.0,,-3281641.0,,-inf
8261,코스모신소재(주),5070,2014/12,-1.49,4225146.0,75291179.0,-1.49,4225146.0,75291179.0,,,,149343499.0,149248094.0,13317705.0,,8846610.0,,-13222300.0,,-1.4946177123214428
8262,코스모신소재(주),5070,2015/12,-0.93,10087542.0,48654898.0,-0.93,10087542.0,48654898.0,,,,133424045.0,129362328.0,11090878.0,,7590788.0,,-7029161.0,,-0.9260120293176414
8263,코스모신소재(주),5070,2016/12,0.74,10695910.0,51376855.0,0.74,10695910.0,51376855.0,,,,190281005.0,175649826.0,9595537.0,,6801429.0,,5035642.0,,0.7403799995559757
8264,코스모신소재(주),5070,2017/12,1.37,-1246929.0,74126402.0,1.37,-1246929.0,74126402.0,,,,314604637.0,290562476.0,15566052.0,,6187433.0,,8476109.0,,1.3698910355877794
8265,코스모신소재(주),5070,2018/12,5.34,9723610.0,88286833.0,5.34,9723610.0,88286833.0,,,,534011298.0,501442825.0,17421439.0,,2834030.0,,15147034.0,,5.344697833121033
8266,코스모신소재(주),5070,2019/12,-1.02,29182.0,151064606.0,-1.02,29182.0,151064606.0,,,,243904529.0,231752978.0,15772377.0,,3566160.0,,-3620826.0,,-1.0153290934786998
8267,코스모신소재(주),5070,2020/12,5.73,-1878941.0,176803624.0,5.73,-1878941.0,176803624.0,,,,204252718.0,175948768.0,15866033.0,,2172142.0,,12437917.0,,5.726106764659033
8268,코스모신소재(주),5070,2021/12,10.71,26043953.0,205448547.0,10.71,26043953.0,205448547.0,,,,305893095.0,265930077.0,18170175.0,,2035710.0,,21792843.0,,10.705278747955258
8269,코스모신소재(주),5070,2022/12,11.28,544779.0,251204097.0,11.28,544779.0,251204097.0,,,,485605244.0,430994743.0,22135325.0,,2878023.0,,32475176.0,,11.283848669729185
8270,코스모화학(주),5420,2010/12,0.81,10520945.0,219778509.0,0.81,10520945.0,219778509.0,,,,124716324.0,99730321.0,19071317.0,,0.0,,5914686.0,,inf
8271,코스모화학(주),5420,2011/12,2.31,-10668252.0,254756355.0,2.31,-10668252.0,254756355.0,,,,172362821.0,130294936.0,20865444.0,,0.0,,21202441.0,,inf
8272,코스모화학(주),5420,2012/12,0.44,-2155952.0,235856565.0,0.44,-2155952.0,235856565.0,,,,180206642.0,154679746.0,19965946.0,,0.0,,5560950.0,,inf
8273,코스모화학(주),5420,2013/12,-0.8,6939916.0,304427362.0,-0.93,23420276.0,224385951.0,315361574.0,298592735.0,30822303.0,162610083.0,154104186.0,19674879.0,17554537.0,12004148.0,-14053464.0,-11168982.0,-0.8005602198451602,-0.9304268824409696
8274,코스모화학(주),5420,2014/12,-1.73,58074404.0,273815980.0,-1.91,53849258.0,212037177.0,281848632.0,289179231.0,28813450.0,136173515.0,143599519.0,15498145.0,20853830.0,12007220.0,-36144049.0,-22924149.0,-1.73320915150838,-1.9091970497750521
8275,코스모화학(주),5420,2015/12,-1.93,-2074000.0,154415109.0,-2.53,-12535820.0,118403990.0,250018823.0,262665654.0,26601070.0,121158817.0,137877366.0,15512592.0,20306116.0,12715328.0,-39247901.0,-32231141.0,-1.932811818862849,-2.5348257630475595
8276,코스모화학(주),5420,2016/12,-0.79,-16849410.0,105474565.0,-1.76,-27545319.0,65982459.0,286513279.0,271804667.0,28689133.0,96237734.0,96160301.0,19095197.0,17610359.0,10808930.0,-13980521.0,-19017764.0,-0.7938805222539757,-1.7594492701867808
8277,코스모화학(주),5420,2017/12,1.62,-34927652.0,158350953.0,1.85,-25487153.0,93979003.0,431646980.0,382993015.0,27978396.0,110534450.0,87314269.0,11415384.0,711162.0,6385676.0,20675569.0,11804797.0,29.072938374097603,1.8486370119623983
8278,코스모화학(주),5420,2018/12,0.78,703244.0,162468753.0,0.19,254972.0,97850701.0,678093566.0,641968559.0,29876587.0,112397260.0,101429979.0,10123276.0,7834054.0,4351832.0,6248420.0,844005.0,0.7975972593500121,0.19394245917581376
8279,코스모화학(주),5420,2019/12,-0.62,7761913.0,231236985.0,1.19,7702200.0,116843318.0,406823040.0,382710862.0,29334922.0,122769404.0,107655403.0,10142121.0,8473477.0,4162725.0,-5222744.0,4971880.0,-0.6163637430065604,1.1943810845059426
8280,코스모화학(주),5420,2020/12,0.59,3929989.0,250005945.0,-0.84,11481234.0,107998356.0,355501971.0,320554873.0,29946411.0,112794562.0,106553048.0,10976915.0,8348929.0,5637698.0,5000687.0,-4735401.0,0.5989614955403262,-0.8399529382382668
8281,코스모화학(주),5420,2021/12,4.67,30392169.0,302799854.0,1.99,219103.0,126695684.0,512614348.0,448345640.0,33784890.0,169478173.0,149007798.0,12247512.0,6531132.0,4125141.0,30483818.0,8222863.0,4.667463159525791,1.9933531968967848
8282,코스모화학(주),5420,2022/12,5.67,-1488423.0,398650035.0,2.02,-3222956.0,176097970.0,718194570.0,637449553.0,39317093.0,220913554.0,196969296.0,15486777.0,7303892.0,4196066.0,41427924.0,8457481.0,5.672034033361939,2.015573873242223
8283,코오롱글로벌(주),3070,2010/12,-0.06,-163225551.0,293056474.0,-0.35,-191476286.0,320075091.0,1212702960.0,1067500630.0,136856391.0,1120232492.0,1006622797.0,118989471.0,68968350.0,63812398.0,8345939.0,-5379776.0,0.12101114496722047,-0.08430612496336527
8284,코오롱글로벌(주),3070,2011/12,1.27,59043139.0,478802096.0,1.03,64826497.0,480853680.0,1519722974.0,1345001080.0,195017042.0,1450229824.0,1296572063.0,174377073.0,69912894.0,66772312.0,-20295148.0,-20719312.0,-0.29029191668134924,-0.31029795703344826
8285,코오롱글로벌(주),3070,2012/12,-0.08,32468772.0,444957641.0,-0.25,33180125.0,446907359.0,4297307072.0,3934274512.0,369496139.0,3660114280.0,3357251239.0,321328216.0,77681142.0,74166466.0,-6463579.0,-18465175.0,-0.08320653936833215,-0.24896932530127563
8286,코오롱글로벌(주),3070,2013/12,0.31,21824169.0,393450158.0,0.23,-29498521.0,389146764.0,3662760474.0,3330029603.0,310953692.0,3063287343.0,2781340941.0,266788955.0,70587238.0,67149559.0,21777179.0,15157447.0,0.30851439462753877,0.22572667975377173
8287,코오롱글로벌(주),3070,2014/12,0.12,-57305781.0,504448446.0,0.05,-67280656.0,486206731.0,3362945061.0,3075514525.0,280495012.0,2806792698.0,2560910012.0,242781211.0,59740407.0,56465346.0,6935524.0,3101475.0,0.11609435469698089,0.05492705207190265
8288,코오롱글로벌(주),3070,2015/12,1.11,188191991.0,437615093.0,1.26,191754575.0,435891399.0,3029125532.0,2762009953.0,225007352.0,3008626591.0,2760670685.0,200286399.0,37857984.0,37822198.0,42108227.0,47669507.0,1.1122680753417826,1.2603579252586008
8289,코오롱글로벌(주),3070,2016/12,2.18,97891993.0,436212269.0,2.36,94752191.0,434703963.0,3185076053.0,2893269333.0,231114802.0,3158033326.0,2888139331.0,204644932.0,27819560.0,27704502.0,60691918.0,65249063.0,2.1816275311327713,2.35517906078947
8290,코오롱글로벌(주),3070,2017/12,2.16,38513230.0,465432241.0,2.49,51147411.0,470701142.0,3653606034.0,3322181716.0,258915149.0,3555315326.0,3252905038.0,219895265.0,33512651.0,33176445.0,72509169.0,82515023.0,2.16363572669915,2.4871568668674415
8291,코오롱글로벌(주),3070,2018/12,2.18,9024738.0,446731381.0,2.6,9755699.0,441652751.0,3358253405.0,3048862687.0,232626705.0,3257681608.0,2977896494.0,190845218.0,35145153.0,34241101.0,76764013.0,88939896.0,2.184199141201633,2.5974601692860286
8292,코오롱글로벌(주),3070,2019/12,2.79,148211909.0,455012423.0,3.54,143419221.0,475086410.0,3484145938.0,3112311422.0,246282562.0,3433751395.0,3085955979.0,210644042.0,44946945.0,38791602.0,125551954.0,137151374.0,2.793336766269654,3.535594482537741
8293,코오롱글로벌(주),3070,2020/12,5.6,301633105.0,486301816.0,7.05,302564116.0,543498618.0,3928224323.0,3503615301.0,248259052.0,3802884625.0,3402182042.0,218718620.0,31466224.0,25830445.0,176349970.0,181983963.0,5.604421108805429,7.045328216374127
8294,코오롱글로벌(주),3070,2021/12,9.19,199351272.0,613375133.0,12.65,172392656.0,670650394.0,4749508021.0,4219388240.0,288603847.0,4228724135.0,3760671437.0,229605324.0,26272217.0,18842573.0,241515934.0,238447374.0,9.192826551333678,12.654714088144969
8295,코오롱글로벌(주),3070,2022/12,8.99,243762868.0,563410514.0,11.91,219966311.0,585062845.0,2602076875.0,2273071946.0,162317613.0,2541197415.0,2230576367.0,143992461.0,36300454.0,28249237.0,166687316.0,166628587.0,4.59187964976967,5.898516374088263
8296,코오롱머티리얼(주),144620,2010/12,24.61,18975003.0,137098996.0,24.61,18975003.0,137098996.0,,,,516245052.0,458622979.0,27350634.0,,0.0,,30271439.0,,inf
8297,코오롱머티리얼(주),144620,2011/12,47.4,-2077752.0,152364154.0,47.4,-2077752.0,152364154.0,,,,641234838.0,580049813.0,33635823.0,,0.0,,27549202.0,,inf
8298,코오롱머티리얼(주),144620,2012/12,2.9,-5090978.0,199142083.0,2.9,-5090978.0,199142083.0,,,,543954891.0,513610224.0,28686185.0,,572540.0,,1658482.0,,2.896709400216579
8299,코오롱머티리얼(주),144620,2013/12,89.81,17414710.0,204863147.0,89.81,17414710.0,204863147.0,,,,546898862.0,505665929.0,30081599.0,,124170.0,,11151334.0,,89.80699041636466
8300,코오롱머티리얼(주),144620,2014/12,-16.35,-20068950.0,193227652.0,-16.35,-20068950.0,193227652.0,,,,479688875.0,457386146.0,29081516.0,,414633.0,,-6778787.0,,-16.348884435151085
8301,코오롱머티리얼(주),144620,2015/12,-6.04,-15602902.0,183626155.0,-6.04,-15602902.0,183626155.0,,,,372830415.0,351418951.0,29135964.0,,1279140.0,,-7724500.0,,-6.038822959175696
8302,코오롱머티리얼(주),144620,2016/12,-1.22,-4193927.0,185515730.0,-1.22,-4193927.0,185515730.0,,,,338914436.0,315670978.0,25697331.0,,2004185.0,,-2453873.0,,-1.2243744963663534
8303,코오롱머티리얼(주),144620,2017/12,-25.3,-655187.0,128915590.0,-25.3,-655187.0,128915590.0,,,,354460498.0,372188285.0,27024987.0,,1769105.0,,-44752774.0,,-25.29684444959457
8304,코오롱머티리얼(주),144620,2018/12,-12.57,-10874490.0,52221140.0,-12.57,-10874490.0,52221140.0,,,,388282379.0,391287699.0,29693585.0,,2601537.0,,-32698905.0,,-12.569071668017791
8305,코오롱머티리얼(주),144620,2019/12,-4.04,-18816053.0,70556957.0,-4.04,-18816053.0,70556957.0,,,,99303772.0,91336684.0,14697832.0,,2406218.0,,-6730744.0,,-2.797229511208045
8306,코오롱머티리얼(주),144620,2020/12,-9.74,-8234944.0,57380744.0,-9.74,-8234944.0,57380744.0,,,,68072744.0,67872905.0,14199018.0,,1443074.0,,-13999179.0,,-9.70094326417079
8307,코오롱아이넷(주),22520,2010/12,10.33,-29173952.0,103704245.0,10.01,-33080974.0,96866623.0,1067738041.0,979314373.0,68770322.0,1007136393.0,928718571.0,59896294.0,53069.0,0.0,19653346.0,18521528.0,370.3357138819273,inf
8308,코오롱인더스트리(주),120110,2010/12,8432098.32,280506961.0,1485268681.0,,227520935.0,1279325361.0,4631921627.0,3365348569.0,854459975.0,3228788844.0,2381647437.0,555694333.0,0.0,0.0,412113083.0,291447074.0,inf,inf
8309,코오롱인더스트리(주),120110,2011/12,4.32,325496802.0,1791833951.0,3.92,243266332.0,1476974283.0,5420116152.0,4035724080.0,982225520.0,4063828838.0,2969915704.0,792381174.0,0.0,0.0,402166552.0,301531960.0,inf,inf
8310,코오롱인더스트리(주),120110,2012/12,3.32,239442957.0,1882630730.0,3.64,249300182.0,1511243076.0,5312951445.0,4010600197.0,1008398751.0,4103325510.0,2969428124.0,876801486.0,0.0,0.0,293952497.0,257095900.0,inf,inf
8311,코오롱인더스트리(주),120110,2013/12,3.05,273390144.0,1945583972.0,3.24,219885794.0,1553808095.0,5261462866.0,3973906452.0,1055917717.0,3963412882.0,2859344340.0,906226097.0,0.0,0.0,231638697.0,197842445.0,inf,inf
8312,코오롱인더스트리(주),120110,2014/12,2.34,165596683.0,2009107282.0,2.65,187721669.0,1624823625.0,5337651914.0,4104025310.0,1064810885.0,3905571943.0,2861127775.0,893769598.0,0.0,0.0,168815719.0,150674570.0,inf,inf
8313,코오롱인더스트리(주),120110,2015/12,4.0,365757852.0,1964382179.0,4.56,296525362.0,1557997966.0,4856528774.0,3574543128.0,1001533825.0,3381053200.0,2319746069.0,821059169.0,0.0,0.0,280451821.0,240247962.0,inf,inf
8314,코오롱인더스트리(주),120110,2016/12,4.43,339631370.0,2125275934.0,4.96,233886293.0,1666993404.0,4562228487.0,3281693100.0,1003803742.0,3125539307.0,2087064911.0,814412847.0,0.0,0.0,276731645.0,224061549.0,inf,inf
8315,코오롱인더스트리(주),120110,2017/12,3.15,276642580.0,2322447482.0,4.63,254733891.0,1762823377.0,4607039926.0,3426332696.0,982730173.0,3210151211.0,2186720784.0,817317576.0,0.0,0.0,197977057.0,206112851.0,inf,inf
8316,코오롱인더스트리(주),120110,2018/12,2.08,341230893.0,2208534246.0,3.23,288682563.0,1856500293.0,4752579930.0,3636425917.0,971237702.0,3342150236.0,2390600134.0,797395811.0,0.0,0.0,144916311.0,154154291.0,inf,inf
8317,코오롱인더스트리(주),120110,2019/12,2.22,123431285.0,2126336443.0,3.42,86352011.0,1810830902.0,4407190444.0,3276089081.0,958153640.0,3222420900.0,2262495125.0,781573667.0,0.0,0.0,172947723.0,178352108.0,inf,inf
8318,코오롱인더스트리(주),120110,2020/12,2.64,499608634.0,2292044148.0,3.71,335778484.0,2022889183.0,4036085330.0,2999241851.0,884401677.0,2916642688.0,2050464544.0,723078942.0,0.0,38602099.0,152441802.0,143099202.0,inf,3.707031630585684
8319,코오롱인더스트리(주),120110,2021/12,5.84,255657509.0,2550566028.0,6.47,233699813.0,2211222774.0,4662050395.0,3360171835.0,1049165365.0,3407792957.0,2363210904.0,846753081.0,44454786.0,30595820.0,252713195.0,197828972.0,5.684724137464074,6.465882332946134
8320,코오롱인더스트리(주),120110,2022/12,3.47,30378522.0,2733101603.0,3.48,-30793070.0,2238985081.0,5367473556.0,3886298003.0,1238679454.0,3846857214.0,2686797860.0,986983511.0,70051035.0,49687884.0,242496099.0,173075843.0,3.4617061546628114,3.4832604866007175
8321,코오롱플라스틱(주),138490,2010/12,17.23,10561393.0,40490399.0,17.23,10561393.0,39960461.0,166087528.0,143624910.0,10647703.0,166087528.0,143624910.0,10647703.0,694939.0,694939.0,11814915.0,11814915.0,17.001369904408875,17.001369904408875
8322,코오롱플라스틱(주),138490,2011/12,512.77,12191605.0,87685687.0,514.7,12217392.0,86967260.0,209195001.0,182689034.0,13080089.0,209195001.0,182689034.0,13037328.0,24702.0,24702.0,13425878.0,13468639.0,543.5138045502389,545.2448789571695
8323,코오롱플라스틱(주),138490,2012/12,3.02,-8351709.0,93391977.0,3.07,-8520327.0,93867814.0,230127378.0,204059803.0,15913423.0,230187953.0,204659372.0,15219064.0,3361306.0,3361306.0,10154152.0,10309517.0,3.0208948545595073,3.067116471990351
8324,코오롱플라스틱(주),138490,2013/12,0.39,-6274724.0,88526814.0,0.47,-5745051.0,89126629.0,222889698.0,203383185.0,18242920.0,222784416.0,203457908.0,17817983.0,3214454.0,3214454.0,1263593.0,1508525.0,0.3930972413977615,0.46929431872411304
8325,코오롱플라스틱(주),138490,2014/12,1.75,20557241.0,90546014.0,1.64,20436731.0,90752293.0,245253565.0,218190505.0,21081598.0,244654923.0,218315505.0,20725517.0,3415431.0,3415431.0,5981462.0,5613901.0,1.7513051793463255,1.6436874292000043
