Unnamed: 0,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,부실
1304,(주)신성이엔지,11930,2016/12,0.0,0.0,0.0,0.0,0.0,198.89,1.66,-4.49,1.46,-7.97,2.66,3.71,98.06,-22.41,0.31,1.78,0.38,0.58,0.64,6.2,0.0,0.26,0.19,72.64,251.66,72.24,817.1,7.14,22.31,33.0,358.32,121.16,82.19,22.82,41.14,17.62,82.5,74.83,16.48,0.0,0.0,467.56,10.84,31.34,8.93,28.54,1255.63,1158.02,-1.4039888247989487,0.4562165132672929,0
1305,(주)신성이엔지,11930,2017/12,-1.6,0.0,0.0,-33.04,356.02,14.75,6.71,-0.57,-3.96,-5.54,-38.33,1.05,103.88,-90.37,1.44,9.71,1.69,2.67,2.89,35.3,0.0,1.18,0.03,87.97,225.96,69.99,698.48,15.18,45.18,-326.0,-99.1,74.49,155.12,10.46,105.05,11.98,74.89,70.57,10.09,0.0,0.0,734.68,3.73,9.31,3.28,2.26,5725.9,374.66,-0.828184951022461,-5.738846978610701,0
1306,(주)신성이엔지,11930,2018/12,-39.5,0.0,0.0,39.43,-57.13,-44.38,9.93,-0.98,2.52,-4.24,10.92,2.66,104.31,-82.79,0.77,4.34,0.94,1.62,1.78,18.14,0.0,0.66,0.06,102.87,263.44,62.89,668.76,18.26,51.17,0.0,-257.19,77.31,221.15,17.76,90.03,27.61,58.77,49.32,5.99,0.0,0.0,262.14,-10.31,-17.41,-7.46,-7.26,2454.74,543.28,-1.005014463453674,2.589436502065343,1
1307,(주)신성이엔지,11930,2019/12,0.84,0.0,-80.45,7.1,6.23,3.3,12.82,2.15,0.46,8.23,1.77,2.38,98.39,-64.78,1.09,3.82,1.52,2.68,3.15,17.9,0.0,1.02,0.09,163.51,254.99,55.37,681.6,22.69,64.31,0.0,51.25,80.17,305.97,20.96,70.08,29.33,63.73,54.83,6.82,0.0,0.0,240.99,-6.04,-10.34,-4.27,-3.94,2596.69,624.92,2.332819950112803,0.5005092151007525,0
1308,(주)신성이엔지,11930,2020/12,1.64,90.45,0.0,56.54,6.93,-3.57,14.33,3.84,-2.84,11.8,-8.77,1.51,99.32,-52.77,1.15,3.08,1.83,2.66,3.03,22.03,0.0,1.14,0.14,141.65,153.39,6.93,714.76,22.15,102.58,0.0,119.35,92.65,1852.28,19.44,80.45,45.22,90.52,81.19,16.12,0.0,0.0,121.16,7.09,15.59,3.88,3.41,2399.7,858.09,4.371187319637391,-3.2408012009755174,0
1309,(주)신성이엔지,11930,2021/12,12.57,-87.11,0.0,8.64,-5.77,-14.81,11.43,0.53,-3.49,1.19,-7.97,0.79,103.82,-63.81,1.01,2.28,1.82,2.08,2.38,16.63,0.0,1.05,0.06,93.31,194.9,8.07,922.82,13.13,62.61,0.0,-104.1,106.2,1106.09,13.77,108.65,43.65,111.65,95.84,8.25,135.65,0.0,129.12,0.5,1.15,0.28,0.3,2221.08,867.61,0.5006957160846892,-3.3277075823796043,0
1310,(주)신성이엔지,11930,2022/12,21.17,780.79,0.0,1.47,46.12,13.96,11.48,3.17,5.16,10.03,16.3,0.55,93.19,-71.15,1.26,3.17,2.09,2.65,3.03,20.95,0.0,1.35,0.5,207.59,194.23,12.97,879.76,27.66,138.07,0.0,-116.61,107.53,1697.07,24.05,63.34,36.56,97.6,86.76,10.52,0.0,0.0,173.5,-6.18,-11.0,-3.92,-3.41,3226.38,725.08,3.639656670419468,5.933905595472516,0
1296,(주)신성이엔지,104110,2012/12,-15.9,0.0,0.0,-15.7,-34.79,25.25,12.75,-0.28,-3.92,-0.94,-11.23,0.63,103.76,22.53,1.34,3.41,2.21,2.16,2.19,145.46,4.32,1.23,0.01,49.28,56.57,3.09,337.53,14.27,63.56,-277.0,850.22,350.71,368.02,9.72,123.71,38.89,140.9,139.22,25.53,4.13,105.34,157.11,10.08,32.53,6.16,4.2,8543.44,2007.97,-0.4043691783696396,-5.751529883650297,0
1298,(주)신성이엔지,104110,2013/12,12.38,0.0,0.0,13.99,71.07,9.49,12.59,5.23,3.03,30.98,18.43,0.44,95.92,24.17,2.36,5.93,3.93,3.72,3.92,73.36,7.69,2.13,0.01,84.76,50.04,2.33,329.13,30.69,160.04,444.0,383.7,413.75,972.83,13.74,66.61,40.79,128.55,118.02,21.18,36.89,113.43,145.13,15.93,83.04,9.43,4.22,14614.99,2089.61,11.679591684354774,6.781132458046084,0
1300,(주)신성이엔지,104110,2014/12,13.8,-54.82,-58.63,6.83,-18.68,4.69,12.71,2.9,1.75,12.37,6.92,0.19,96.78,24.93,1.7,4.26,2.83,2.63,2.88,30.59,5.27,1.45,0.03,72.04,51.43,1.65,357.63,23.55,114.41,184.0,399.01,448.85,1097.69,14.75,74.31,39.1,116.25,105.79,13.94,64.34,115.34,155.77,8.63,29.82,5.26,3.29,11884.45,2157.65,4.636598652616214,2.7913725078375897,0
1302,(주)신성이엔지,104110,2015/12,15.64,-21.74,-5.96,15.6,-0.05,-9.31,13.81,2.27,1.54,8.62,5.84,0.38,97.05,22.36,1.48,3.79,2.43,2.36,2.6,25.88,5.27,1.27,0.04,80.08,60.48,1.37,427.62,20.1,109.96,173.0,361.73,534.44,1107.78,14.56,79.63,39.01,115.08,104.44,17.67,70.55,102.72,156.32,7.25,23.16,4.42,3.2,11878.74,2489.16,3.1379512437343133,2.127104218144774,0
1368,(주)신원,9270,2014/12,-0.21,85.41,0.0,2.24,3.03,4.03,31.74,2.54,0.56,8.79,1.97,1.18,99.04,77.92,1.42,3.46,2.4,2.42,5.99,4.05,8.98,1.36,0.0,78.24,17.76,3.54,741.74,20.77,67.54,62.0,365.04,490.63,822.08,14.64,74.88,41.45,121.49,46.86,5.83,347.31,170.85,141.25,4.64,7.08,2.72,1.91,9583.11,2871.6,3.6066101436233815,0.7927392700973495,0
1369,(주)신원,9270,2015/12,0.77,21.12,92.04,5.09,5.25,5.89,32.75,2.92,1.04,10.28,3.65,1.21,98.3,76.78,1.49,3.51,2.58,2.52,6.7,4.05,10.79,1.45,0.0,86.28,17.61,2.71,700.14,28.8,94.04,118.0,465.4,519.13,1160.71,19.43,77.07,43.23,153.16,56.28,9.01,182.24,169.13,131.31,10.75,17.21,6.1,4.12,10086.63,2958.22,4.335147740439062,1.5404398946378297,0
1370,(주)신원,9270,2016/12,0.22,-19.71,-187.29,-2.96,0.1,2.23,31.89,2.35,-0.9,8.17,-3.16,1.04,100.52,74.58,1.48,3.48,2.58,2.43,6.48,3.88,10.84,1.46,0.0,67.01,0.0,0.0,0.0,25.63,99.0,-103.0,343.5,501.7,1325.5,17.31,89.75,41.86,147.24,56.16,7.94,192.81,150.37,138.87,10.2,17.15,5.93,4.01,10096.46,2852.7,3.4730497849429907,-1.3380125807881256,0
1371,(주)신원,9270,2017/12,-2.48,-94.41,0.0,-6.38,-0.02,-4.51,29.93,0.13,-1.53,0.48,-5.44,1.19,101.62,74.25,1.5,3.66,2.54,2.35,6.23,3.78,10.43,1.41,0.0,65.86,0.0,0.0,0.0,25.79,101.27,-170.0,20.32,465.29,1340.92,16.99,95.46,40.12,154.61,57.78,9.33,177.31,175.03,149.26,4.57,7.13,2.74,1.8,10094.49,2665.25,0.1990709078721225,-2.329423684235618,0
1372,(주)신원,9270,2018/12,-2.22,74.31,0.0,8.44,-2.88,1.3,27.65,0.24,-1.02,0.83,-3.31,0.96,101.17,64.44,1.49,3.53,2.58,2.29,6.24,3.61,10.3,1.35,0.0,62.1,0.0,0.0,0.0,26.19,108.36,-87.0,65.13,403.63,1556.4,17.37,95.4,44.38,134.81,48.51,9.99,247.95,167.35,125.34,1.37,2.18,0.76,0.51,8089.29,2420.15,0.3548870175688997,-1.5380781466439108,0
1373,(주)신원,9270,2019/12,-2.14,512.62,0.0,10.04,8.59,2.73,26.1,1.33,0.08,4.66,0.74,0.73,99.8,59.59,1.65,3.51,3.13,2.47,7.01,3.81,13.03,1.52,0.0,88.55,0.0,0.0,0.0,29.48,114.62,19.0,371.71,397.79,1604.69,17.62,87.08,49.97,195.93,67.51,10.68,133.87,123.15,100.13,8.69,15.43,4.35,2.6,8344.18,2502.94,2.2216047012366715,0.1316891180243717,0
1374,(주)신원,9270,2020/12,0.59,-96.65,0.0,-7.13,2.88,-8.45,21.45,0.04,-1.33,0.16,-3.92,0.58,101.36,58.78,1.72,3.59,3.29,2.54,7.3,3.91,13.91,1.69,7.08,67.36,0.0,0.0,0.0,26.99,111.03,-103.0,24.73,382.08,1514.77,15.78,96.77,45.74,201.04,70.81,11.94,128.88,130.35,118.62,7.3,12.77,3.96,2.32,8155.41,2146.34,0.0740111919956125,-2.2757897557954467,0
1375,(주)신원,9270,2021/12,24.1,7104.84,0.0,15.29,26.66,16.41,22.46,2.46,1.2,10.9,6.01,0.53,98.19,57.03,1.93,4.43,3.43,2.83,7.79,4.44,12.06,1.85,2.27,117.19,0.0,0.0,0.0,29.81,129.18,165.0,-141.09,392.89,1509.38,17.07,80.63,41.99,178.85,66.47,5.3,142.53,135.02,138.13,-1.7,-3.2,-0.98,-0.56,10329.9,2407.52,4.296757036168987,2.088075155743444,0
1376,(주)신원,9270,2022/12,1.29,54.2,49.22,6.77,13.19,6.46,24.21,3.35,1.76,15.27,8.1,0.67,97.52,58.58,1.96,4.56,3.45,2.92,7.51,4.79,11.85,1.84,0.0,131.95,0.0,0.0,0.0,35.11,140.18,224.0,394.83,410.88,1559.07,17.99,76.77,44.21,159.55,65.04,11.99,158.71,209.56,126.21,5.01,8.31,2.8,1.43,9694.85,2096.51,6.541252033075649,3.4425061796729337,0
1379,(주)신일건업,14350,2014/12,-17.68,0.0,0.0,0.0,-25.55,-43.08,-11.05,-32.59,-245.05,0.0,0.0,17.6,266.96,0.0,0.21,0.0,0.2,0.3,0.67,0.55,1.26,0.17,0.0,-2156.47,491.28,0.0,4269.91,-50.5,-438.94,-60803.0,-2579.5,0.0,0.0,-218.08,0.0,0.0,123.43,51.82,4.06,305.65,260.57,0.0,1.0,15.34,1.19,5.15,24811.94,0.0,-7.548199574433283,-56.75032100367506,1
1382,(주)신풍,2870,2014/12,-11.63,0.0,0.0,-27.26,-25.38,9.14,-1.07,-18.27,-17.21,-28.22,-26.11,-1.15,116.82,79.23,0.58,1.54,0.94,1.29,1.61,6.31,6.77,0.58,0.37,27.04,342.85,231.43,801.85,4.07,9.54,-6370.0,-4567.72,286.84,14.16,6.53,258.84,33.88,69.92,50.36,2.82,0.0,144.61,195.16,-7.54,-78.56,-4.99,-8.0,30946.05,16373.62,-11.38782162872391,-10.732810865397877,1
1383,(주)신풍,2870,2015/12,-16.05,0.0,0.0,-31.04,3.02,-10.7,-0.9,-17.59,-12.83,-39.29,-28.36,-0.31,111.63,75.48,0.7,2.23,1.02,1.78,2.46,6.47,7.38,0.69,0.67,61.74,305.09,228.45,755.96,9.32,23.1,-5140.0,-3386.25,181.28,30.9,12.18,136.71,28.14,57.01,41.7,1.54,0.0,199.83,255.34,-13.28,-156.86,-9.54,-12.47,31881.56,11820.67,-13.455791341359616,-9.81995297067912,1
1384,(주)신풍,2870,2016/12,0.74,0.0,0.0,0.99,15.41,-18.75,13.36,1.59,0.9,4.96,3.26,-0.05,98.91,77.59,0.88,3.13,1.22,2.3,2.95,10.46,6.74,0.85,0.35,171.25,0.0,0.0,0.0,19.76,55.85,484.0,2039.46,183.6,76.87,22.54,64.87,28.16,60.62,50.02,4.22,0.0,222.96,255.09,-2.23,-33.64,-1.6,-1.83,36795.14,11910.09,1.3911590037487849,0.7895141143075409,0
1385,(주)신풍,2870,2017/12,4.59,-200.52,-30.94,7.02,12.16,11.54,8.66,-1.42,0.55,-4.8,2.16,-0.03,99.84,74.7,0.96,3.38,1.34,2.38,3.02,11.26,6.29,0.9,0.24,151.69,0.0,0.0,0.0,18.98,53.25,33.0,171.95,200.23,92.62,20.19,69.18,28.74,61.44,46.34,1.34,0.0,205.21,247.98,3.53,36.9,2.52,2.68,41270.7,12719.42,-1.3370423821671529,0.5212411471615761,0
1386,(주)신풍,2870,2018/12,8.99,0.0,843.1,18.49,6.81,-3.45,16.08,7.89,5.62,25.24,18.04,-0.08,94.31,78.91,0.96,3.2,1.37,2.1,2.7,9.46,6.74,0.86,0.0,214.74,0.0,0.0,0.0,23.66,80.88,315.0,400.41,247.1,157.12,25.68,55.68,31.22,77.78,61.87,19.55,0.0,380.34,220.29,6.34,95.33,4.36,4.74,4408.28,1428.61,7.268536250938832,5.177642937811269,0
1387,(주)신풍,2870,2019/12,10.98,-6.63,124.78,31.92,1.8,0.0,15.67,7.24,12.46,18.75,32.25,-0.28,93.65,83.89,0.89,2.59,1.35,1.59,1.85,11.08,6.33,0.75,0.0,218.31,0.0,0.0,0.0,20.24,174.88,709.0,500.84,342.99,178.37,23.95,59.5,37.11,99.65,89.89,25.67,0.0,526.79,169.45,13.49,331.85,8.49,10.04,4487.54,1945.48,6.115395536712994,10.525966057480984,0
1388,(주)신풍,2870,2020/12,-41.96,-191.42,67.87,45.55,-78.47,-90.48,9.09,-30.73,97.49,-12.26,38.76,-1.62,50.74,88.4,0.23,0.4,0.54,0.38,0.42,3.7,1.99,0.23,0.0,3036.79,0.0,0.0,0.0,48.88,18085.07,1189.0,-345.32,523.47,857964.95,155.96,8.63,93.19,1210.04,1080.03,182.83,11.71,979.07,7.31,37.02,108.91,2.52,8.05,966.03,2768.27,-9.631549242487235,30.553364365777576,0
1389,(주)신풍,2870,2021/12,0.0,0.0,0.0,0.0,0.0,-6.25,10.67,-15.31,-38.72,-4.44,-11.22,-1.75,132.96,86.87,0.28,0.29,5.77,0.35,0.38,5.29,6.73,0.33,0.0,-454.23,0.0,0.0,0.0,-3.0,-1309.29,-362.0,-144.41,458.11,0.0,-10.87,0.0,95.22,1922.18,1794.37,339.88,7.01,19553.45,5.03,-112.39,-327.85,-5.38,-19.49,740.94,2462.69,-4.2240326680476485,-10.6842964944137,0
1390,(주)신풍,2870,2022/12,19.75,0.0,0.0,-10.27,-27.49,20.0,7.42,-22.37,-40.12,-4.89,-8.89,-6.45,136.06,85.36,0.18,0.22,1.09,0.25,0.28,1.97,2.75,0.21,2.38,-296.16,0.0,0.0,0.0,-4.67,-68.15,-272.0,-112.14,405.6,-9636.49,-27.94,0.0,73.25,281.16,230.13,34.38,28.17,112.67,36.52,-14.91,-23.12,-3.99,-23.88,537.26,2244.85,-3.7378843690698114,-6.703109737055479,1
1393,(주)신한,5450,2014/12,-8.37,0.0,0.0,-6.18,65.32,-17.5,42.79,20.72,8.29,8.81,3.75,8.67,92.05,8.29,0.18,0.43,0.31,0.32,0.36,2.91,0.77,0.17,24.89,130.51,128.36,0.03,5741.15,3.35,66.09,442.0,1833.19,127.86,3960244.58,17.97,0.0,42.11,110.91,99.63,4.4,103.36,2655.91,137.47,3.74,8.34,2.17,11.62,4739.32,10652.07,3.8625946391929946,1.5446452583710313,0
1394,(주)신한,5450,2015/12,-9.14,0.0,0.0,0.73,-77.25,-3.03,33.75,-24.45,-17.13,-2.46,-1.19,25.57,115.85,-7.26,0.04,0.1,0.08,0.08,0.09,0.74,0.16,0.04,0.0,-378.94,129.66,0.13,5056.31,-0.38,-6.91,-136.0,-327.59,129.52,-14430.71,-8.17,0.0,46.56,109.04,95.63,0.68,148.38,3066.98,114.76,6.1,13.07,3.26,69.81,1078.34,9227.47,-1.1412768537738105,-0.7995262764173382,0
1395,(주)신한,5450,2016/12,7.87,0.0,0.0,-28.23,-22.92,-18.75,-0.1,-156.56,-294.25,-14.32,-23.78,47.08,247.52,2.05,0.03,0.09,0.06,0.06,0.07,0.35,0.11,0.03,0.0,848.75,3.5,0.13,6117.24,-5.6,-199.76,-2422.0,-1198.94,64.73,-287379.5,-167.78,0.0,29.76,162.5,130.1,9.99,51.84,488.89,236.08,-4.36,-8.98,-3.06,-91.83,831.19,10436.89,-5.221977716261658,-9.81462879115073,0
1396,(주)신한,5450,2017/12,-12.69,0.0,0.0,-6.74,700.56,7.69,34.04,17.23,-9.05,16.09,-7.24,3.37,110.92,-19.08,0.29,0.93,0.41,0.6,0.84,2.16,1.49,0.31,139.82,-478.36,0.0,0.0,0.0,0.12,160.17,-576.0,2012.45,53.63,0.0,0.38,1218.89,31.41,54.69,26.32,10.59,0.0,22.71,218.38,2.73,6.23,1.87,6.11,6654.17,8523.4,5.268810551227531,-2.768156343119613,0
1397,(주)신한,5450,2018/12,5.81,185.61,0.0,-13.01,24.04,21.43,47.38,39.67,-2.76,51.8,-2.81,3.62,78.09,0.0,0.37,1.31,0.51,1.12,1.8,2.93,31.74,0.4,0.03,-275.15,0.0,0.0,0.0,9.49,3614.95,-202.0,-15.27,33.65,0.0,26.47,0.0,25.23,56.79,39.86,6.5,0.0,3.5,296.33,5.8,16.0,4.34,12.1,8253.89,4204.28,14.222214046538422,-0.9899782665913008,0
1398,(주)신한,5450,2019/12,-30.25,-92.58,0.0,-30.81,-35.28,-35.29,49.78,4.55,-34.96,5.11,-32.56,3.8,118.99,-691.68,0.27,1.12,0.36,0.78,1.43,1.7,69.43,0.26,0.01,-1303.37,0.0,0.0,0.0,-6.61,-1126.21,-1841.0,3706.55,-7.53,0.0,-19.88,0.0,23.08,41.33,8.92,1.58,0.0,4.05,333.24,14.94,95.49,11.49,34.55,5342.31,539.75,1.5136136240462106,-11.632326439214696,0
1421,(주)쌍방울,102280,2012/12,-3.85,-33.72,-43.18,3.65,-0.05,5.36,30.85,3.34,2.16,7.07,4.58,0.92,97.46,30.19,1.29,2.12,3.28,1.95,4.95,3.21,6.45,1.29,0.0,43.33,24.02,0.3,253.5,18.52,65.49,41.0,23.71,83.75,325.04,14.11,66.3,63.14,217.96,82.85,8.57,114.54,308.49,58.37,11.14,17.5,4.11,3.13,1909.88,908.13,4.386234004979847,2.840141442817458,0
1422,(주)쌍방울,102280,2013/12,10.6,0.0,0.0,-2.11,-14.22,-10.62,31.03,-0.18,-1.41,-0.32,-2.55,1.0,101.4,29.88,1.07,1.8,2.63,1.61,4.06,2.66,5.96,1.1,0.0,45.32,26.53,0.22,310.62,11.77,47.87,-23.0,-21.14,79.87,252.9,11.56,89.53,55.88,217.89,89.45,27.76,108.95,265.06,78.95,0.18,0.24,0.08,0.08,1638.35,896.9,-0.1814832980996794,-1.4389926359973733,0
1426,(주)쌍방울,102280,2017/12,179.41,0.0,0.0,73.7,-3.63,-32.03,22.42,-19.71,130.78,-9.07,60.32,-0.36,42.68,49.26,0.26,0.46,0.59,0.32,0.38,1.99,5.32,0.22,0.0,860.51,0.0,0.0,0.0,33.79,891.75,1111.39,20.86,367.67,17854.83,192.32,6.24,48.39,203.5,184.78,3.42,18.08,193.21,106.66,-1.11,-10.02,-0.57,-3.25,849.1,2383.44,-3.46294062452144,22.979152690865305,0
1427,(주)쌍방울,102280,2018/12,-39.08,0.0,-166.39,-32.42,-7.28,-20.08,34.31,0.56,-93.72,0.22,-37.66,0.14,152.35,27.08,0.2,0.4,0.41,0.32,0.38,2.17,6.78,0.19,0.0,-557.7,0.0,0.0,0.0,-29.53,-492.95,-737.9,30.17,216.05,-10444.98,-110.41,0.0,53.67,63.26,32.81,4.11,0.0,240.93,86.31,1.87,8.54,0.87,3.24,787.28,1667.55,0.1484908487156068,-25.06158502801207,0
1428,(주)쌍방울,102280,2019/12,-10.47,-1932.16,0.0,-18.68,-5.03,3.08,23.53,-10.71,-37.71,-5.59,-19.68,2.1,130.56,11.5,0.27,0.52,0.55,1.12,2.17,2.3,6.04,0.41,0.0,-125.42,47.5,0.01,1703.0,-6.86,-110.71,-282.0,-18.37,157.03,-2890.72,-24.2,0.0,48.78,55.21,28.14,3.95,0.0,217.85,104.99,0.44,1.44,0.22,0.79,747.68,1358.5,-3.038646834098942,-10.69560582958215,0
1429,(주)쌍방울,102280,2020/12,2.99,0.0,0.0,29.8,0.72,7.46,31.42,-1.3,-16.57,-0.66,-8.46,2.81,102.45,-6.8,0.28,0.51,0.63,1.09,1.87,2.6,7.48,0.45,0.0,-89.34,0.0,0.0,0.0,0.43,6.04,-92.0,72.29,79.97,19.7,1.54,856.81,61.45,92.08,59.01,14.55,0.0,208.99,62.74,2.85,12.21,1.1,3.96,697.73,1501.01,-0.3598273042333816,-4.596195887201742,0
1430,(주)쌍방울,102280,2021/12,12.87,0.0,0.0,6.0,-0.23,3.24,27.0,-2.38,-19.13,-1.04,-8.37,-1.07,97.57,-10.34,0.26,0.44,0.64,0.53,0.66,2.6,8.46,0.31,0.0,20.95,0.0,0.0,0.0,-0.22,-4.93,-73.0,-15.71,73.9,-827.36,-0.89,0.0,57.71,187.27,159.87,5.97,31.39,253.98,73.29,1.78,13.33,0.75,3.07,369.43,854.55,-0.5829702478004893,-4.691044358624802,1
1431,(주)쌍방울,102280,2022/12,-57.6,0.0,0.0,-39.27,6.46,-3.59,28.37,0.62,-92.95,0.35,-52.32,-0.7,55.69,-113.04,0.37,0.56,1.05,0.57,0.74,2.36,8.65,0.39,0.0,-541.47,0.0,0.0,0.0,-56.57,-572.07,-366.0,-37.29,5.61,-93517.25,-91.88,0.0,82.66,484.53,237.69,43.94,64.19,266.6,20.98,-23.92,-41.57,-4.15,-6.74,393.29,440.33,0.3828448553693835,-57.22374822632153,0
1435,(주)씨아이테크,4920,2014/12,0.0,0.0,0.0,0.0,0.0,6.25,30.42,-12.9,-25.88,-9.38,-19.22,0.1,124.36,-58.41,0.48,0.73,1.39,1.39,1.56,13.0,7.23,0.75,0.0,-102.01,502.64,0.0,1514.98,-0.28,-0.64,-170.0,-104.83,49.47,-73.9,-0.59,0.0,65.58,115.0,102.66,29.67,82.24,300.34,52.48,-22.13,-30.02,-7.62,-15.97,656.57,899.74,-6.152721166909292,-12.343913443332893,1
1436,(주)씨아이테크,4920,2015/12,42.34,0.0,0.0,57.31,58.01,123.53,33.8,4.75,5.17,4.23,4.74,-0.85,95.03,-36.56,0.62,0.89,2.06,1.69,1.86,18.85,4.27,0.99,0.17,80.56,217.28,12.34,944.26,12.32,40.75,37.0,-59.9,61.34,824.84,23.26,60.08,72.89,166.47,153.32,30.86,19.78,441.83,37.19,-19.89,-34.3,-5.39,-10.18,583.94,764.36,2.5173863968847696,2.7370435908308,1
1437,(주)씨아이테크,4920,2016/12,-0.86,-184.64,-235.68,16.58,-12.99,13.16,35.11,-4.62,-8.27,-2.69,-4.86,-2.44,107.79,-40.72,0.46,0.58,2.27,1.29,1.43,13.13,3.23,0.92,0.29,-6.82,187.91,25.48,818.14,5.9,19.76,-40.0,-19.51,54.24,198.44,12.7,141.59,86.31,570.7,501.64,110.79,14.67,325.78,15.86,-27.58,-177.32,-3.78,-8.12,437.67,735.32,-2.149180206739815,-3.840938081459495,1
1438,(주)씨아이테크,4920,2017/12,-3.99,0.0,0.0,-32.9,17.33,23.26,37.7,-13.35,-51.5,-10.28,-39.07,-0.25,144.02,-117.78,0.56,0.77,2.01,1.67,1.92,12.96,6.82,1.21,0.0,-152.34,0.0,0.0,0.0,-9.95,-20.62,-254.0,20.47,5.42,-68.23,-17.52,0.0,57.64,166.12,143.31,81.12,34.5,464.84,73.5,0.28,0.49,0.12,0.21,485.07,435.82,-7.580691767025178,-29.246275612783663,0
1439,(주)씨아이테크,4920,2018/12,12.38,0.0,0.0,3.7,48.6,20.75,38.9,-6.1,-9.38,-8.51,-10.97,1.25,109.18,-138.66,0.79,1.39,1.85,1.96,2.47,9.58,7.89,1.19,0.54,-29.46,0.0,0.0,0.0,15.74,38.5,-55.0,-10.47,-9.86,151.52,20.95,109.55,56.4,149.72,112.65,54.67,74.56,148.28,77.3,1.11,2.76,0.49,0.65,676.28,410.46,-4.583932808227713,-7.04544245521346,1
1440,(주)씨아이테크,4920,2019/12,30.48,0.0,0.0,32.34,26.13,0.0,31.76,-7.67,-11.2,-11.24,-15.96,0.67,111.21,-118.5,0.82,1.47,1.87,2.13,3.23,6.26,8.59,1.2,0.29,11.17,0.0,0.0,0.0,18.55,103.89,-82.0,-4.46,17.73,498.14,25.56,108.57,55.8,111.85,62.27,25.02,418.52,118.27,79.22,-1.5,-4.05,-0.66,-0.91,751.11,487.63,-5.567108407261304,-8.132378067826732,1
1441,(주)씨아이테크,4920,2020/12,33.87,0.0,0.0,5.09,28.52,10.94,30.59,-4.84,-8.99,-7.91,-14.95,1.83,105.71,-114.43,0.8,1.63,1.56,2.58,4.03,7.17,8.79,1.17,0.78,-36.27,20.71,3.32,625.56,16.49,105.74,-211.0,-3.65,167.01,977.5,23.67,101.21,43.58,68.97,48.8,12.42,0.0,218.21,129.49,-0.41,-1.06,-0.23,-0.33,1795.29,855.07,-3.3727174677198795,-6.266487689881799,1
1442,(주)씨아이테크,4920,2021/12,5.92,0.0,0.0,46.73,-9.75,7.04,43.39,1.85,-13.2,2.16,-15.91,1.9,112.7,-105.11,0.61,1.17,1.27,1.89,2.73,6.17,7.06,0.9,0.0,-74.1,17.88,0.25,689.34,6.56,42.9,-183.0,-91.32,142.79,777.79,11.05,213.09,60.13,119.78,81.54,34.61,193.3,210.41,66.32,-5.92,-15.18,-2.36,-3.97,1182.18,899.93,1.0959857553484234,-7.840127988131552,1
1443,(주)씨아이테크,4920,2022/12,19.07,-32.51,0.0,12.78,20.1,-9.21,38.77,1.04,-1.16,1.16,-1.3,2.21,98.03,-81.1,0.65,1.12,1.55,1.69,2.98,3.91,10.78,0.97,0.0,50.36,0.0,0.0,0.0,13.75,94.58,-16.0,-6.62,150.08,2248.82,22.96,85.51,56.17,148.47,72.6,32.18,156.54,135.24,78.03,-4.74,-7.44,-2.08,-3.47,1312.71,1009.25,0.621188680170904,-0.6944429338962695,1
1472,(주)아센디오,12170,2014/12,-37.62,0.0,0.0,-7.92,-57.93,7.69,0.86,-91.54,-236.23,-16.95,-48.26,27.09,302.98,-233.1,0.08,0.19,0.14,0.57,0.68,3.75,13.32,0.24,0.3,-857.88,12.09,0.0,4925.58,-18.8,-3614.41,-305.0,-107.02,-0.6,0.0,-179.67,0.0,49.1,92.51,65.68,3.74,0.0,0.0,103.65,-11.17,-23.46,-5.68,-54.32,107.24,502.53,-9.5779052446701,-24.71774929384191,1
1473,(주)아센디오,12170,2015/12,-4.95,0.0,0.0,22.62,-25.36,-14.29,1.5,-58.56,-172.04,-8.37,-24.58,55.89,233.25,-211.71,0.08,0.14,0.18,0.39,0.46,2.52,40.41,0.22,0.02,-387.25,13.81,0.0,5757.92,-6.72,-2803.81,-123.0,-215.07,-2.42,0.0,-81.82,0.0,63.35,211.12,204.82,43.81,5.67,0.0,57.85,-53.11,-60.32,-19.46,-236.86,63.25,481.91,-4.812355937587556,-14.136875116136032,1
