,회사명,거래소코드,회계년도,외환보유액(천달러),경기동행지수,총자본투자효율,CASH FLOW 대 총자본비율,CASH FLOW 대 부채비율,부가가치율,타인자본회전률,자기자본정상영업이익률,순운전자본회전률,당좌비율,순이익증가율,정상영업이익증가율,부실
6886,계룡건설산업(주),13580,2015,358513845,91.0,16.07,5.66,7.64,12.93,1.65,11.65,0.98,80.11,115.2157128861769,0.0,0.0
6887,계룡건설산업(주),13580,2016,361701404,94.1,14.67,8.77,11.21,11.34,1.87,23.99,1.09,74.36,10.18048681741545,115.06,0.0
6888,계룡건설산업(주),13580,2017,379476576,97.3,18.59,2.13,2.81,13.14,1.88,32.31,1.1,67.56,203.1832713726896,48.09,0.0
6889,계룡건설산업(주),13580,2018,393332482,98.7,21.05,1.32,1.78,15.85,1.84,37.39,1.13,76.28,67.4471853131273,33.68,0.0
6890,계룡건설산업(주),13580,2019,397876077,101.2,18.26,2.93,3.91,16.1,1.63,28.84,1.01,74.95,-21.12830949853038,-11.58,0.0
6891,계룡건설산업(주),13580,2020,430117234,101.6,19.18,5.01,7.08,18.05,1.48,31.53,0.92,89.84,27.9744736492178,28.62,0.0
6892,계룡건설산업(주),13580,2021,438319248,106.3,21.42,6.79,10.05,19.46,1.69,34.22,1.01,97.8,63.93650552628589,33.15,0.0
6893,계룡건설산업(주),13580,2022,399043064,108.8,16.48,2.95,4.3,14.31,1.77,17.06,1.03,78.08,-61.42429716492842,-42.93,0.0
6894,계양전기(주),12200,2012,316897731,82.1,27.26,4.77,27.55,19.23,7.95,1.92,1.76,346.2,-24.4498821097705,-67.34,0.0
6895,계양전기(주),12200,2013,335647450,85.0,28.79,7.15,40.88,19.96,8.44,4.19,1.8,327.94,18.88598214126793,125.76,0.0
6896,계양전기(주),12200,2014,353600472,87.2,28.44,5.09,20.28,20.27,6.91,2.76,1.85,160.48,9.35610676467402,-32.19,0.0
6897,계양전기(주),12200,2015,358513845,91.0,31.64,6.63,27.44,22.8,5.73,4.53,1.93,149.99,47.38540203698947,70.52,0.0
6898,계양전기(주),12200,2016,361701404,94.1,36.26,7.77,29.25,26.03,5.86,9.1,2.14,152.09,79.87054003544029,117.58,0.0
6899,계양전기(주),12200,2017,379476576,97.3,32.52,7.58,25.86,24.3,4.88,6.22,1.84,133.16,-55.0497741899302,-27.87,0.0
6900,계양전기(주),12200,2018,393332482,98.7,31.41,3.07,9.27,23.52,4.42,4.76,1.87,149.54,-0.5915884915203455,-22.7,0.0
6901,계양전기(주),12200,2019,397876077,101.2,28.04,-1.0,-2.71,21.07,3.86,1.3,1.82,131.21,-132.9655867014909,-72.75,0.0
6902,계양전기(주),12200,2020,430117234,101.6,30.95,2.68,7.27,23.99,3.58,1.65,1.59,120.15,469.6925279828882,28.09,0.0
6903,계양전기(주),12200,2021,438319248,106.3,26.84,3.06,8.58,19.5,3.89,0.96,1.58,102.92,-166.1840400561191,-35.47,0.0
6904,계양전기(주),12200,2022,399043064,108.8,18.42,-1.75,-3.07,15.01,2.69,-6.83,1.16,104.27,-295.0654394166592,0.0,0.0
6905,고려산업(주),2140,2012,316897731,82.1,12.12,-1.35,-2.32,9.4,2.46,11.3,1.5,93.45,77.86659418051296,0.04,0.0
6906,고려산업(주),2140,2013,335647450,85.0,10.26,-1.34,-2.43,7.52,2.41,7.85,1.42,86.47,-38.91441822930521,-24.37,0.0
6907,고려산업(주),2140,2014,353600472,87.2,12.37,6.87,13.4,10.43,2.29,14.98,1.23,79.65,90.69031865222126,111.72,0.0
6908,고려산업(주),2140,2015,358513845,91.0,10.8,8.28,16.43,9.32,2.31,8.7,1.19,90.18,-40.31432506555163,-36.73,0.0
6909,고려산업(주),2140,2016,361701404,94.1,12.44,7.55,15.29,12.12,2.11,8.13,1.09,96.42,26.89877150705246,-1.22,0.0
6910,고려산업(주),2140,2017,379476576,97.3,11.28,4.58,8.89,11.83,1.97,6.84,1.01,94.6,-26.00920851189765,-10.97,0.0
6911,고려산업(주),2140,2018,393332482,98.7,8.32,-1.1,-1.95,11.22,1.47,6.41,0.78,86.78,-26.76802610036975,-2.31,0.0
6912,고려산업(주),2140,2019,397876077,101.2,10.9,1.14,2.14,11.69,1.66,6.18,0.91,84.35,27.35209575064886,0.04,0.0
6913,고려산업(주),2140,2020,430117234,101.6,11.93,1.7,3.23,13.57,1.7,9.25,0.95,65.87,43.07817794508847,57.99,0.0
6914,고려산업(주),2140,2021,438319248,106.3,9.41,2.45,4.44,10.52,1.74,4.64,1.03,57.08,-33.18389779478255,-47.05,0.0
6915,고려산업(주),2140,2022,399043064,108.8,6.73,-0.9,-1.46,6.64,1.85,4.17,1.13,51.88,-90.75626608620824,-8.99,0.0
6916,고려신용정보(주),49720,2012,316897731,82.1,135.13,2.21,5.77,32.51,10.85,14.92,4.26,173.83,-95.48581460880447,0.0,0.0
6917,고려신용정보(주),49720,2013,335647450,85.0,113.89,10.35,25.48,28.49,10.26,2.23,4.34,140.42,-65.79976982394176,-85.12,0.0
6918,고려신용정보(주),49720,2014,353600472,87.2,105.5,15.56,34.01,29.78,8.63,14.48,4.1,130.98,299.6133972964705,552.47,0.0
6919,고려신용정보(주),49720,2015,358513845,91.0,108.53,15.5,39.33,33.04,8.09,37.0,3.61,159.75,237.6350001934884,186.92,0.0
6920,고려신용정보(주),49720,2016,361701404,94.1,102.88,17.77,45.9,33.25,8.26,33.75,3.34,154.69,-7.39835364574431,5.37,0.0
6921,고려신용정보(주),49720,2017,379476576,97.3,110.11,16.41,45.22,34.08,8.59,29.27,3.47,153.89,0.0,-9.28,0.0
6922,고려신용정보(주),49720,2018,393332482,98.7,115.03,18.07,43.11,36.64,8.74,40.17,3.69,148.79,0.0,46.8,0.0
6923,고려신용정보(주),49720,2019,397876077,101.2,92.05,15.14,28.17,38.52,4.45,35.85,3.04,108.64,78.15305782820218,0.0,0.0
6924,고려신용정보(주),49720,2020,430117234,101.6,77.35,7.7,13.17,40.85,3.96,38.63,2.85,86.03,55.45339280954096,23.62,0.0
6925,고려신용정보(주),49720,2021,438319248,106.3,72.4,8.8,14.83,40.6,3.25,40.0,2.62,51.57,-4.29249476744813,24.68,0.0
6926,고려신용정보(주),49720,2022,399043064,108.8,68.02,10.51,19.13,40.43,3.05,33.12,2.48,58.46,7.525914727922004,-3.76,0.0
6927,고려아연(주),10130,2012,316897731,82.1,19.85,14.25,73.75,17.84,5.36,20.21,1.75,243.88,-20.41329670543669,-21.45,0.0
6928,고려아연(주),10130,2013,335647450,85.0,16.8,11.98,77.78,17.86,5.53,14.39,1.57,317.93,-20.29345682815412,-20.98,0.0
6929,고려아연(주),10130,2014,353600472,87.2,16.97,10.04,65.91,19.39,5.99,14.98,1.58,253.25,11.51089883299909,14.04,0.0
6930,고려아연(주),10130,2015,358513845,91.0,16.99,11.41,97.94,21.03,6.17,13.44,1.55,390.4,1.805597055431981,-1.53,0.0
6931,고려아연(주),10130,2016,361701404,94.1,18.26,12.54,99.13,20.24,7.75,14.05,1.84,314.95,15.68006521461287,13.76,0.0
6932,고려아연(주),10130,2017,379476576,97.3,18.83,10.5,79.22,20.09,7.53,15.21,1.71,381.61,6.634349109718062,17.01,0.0
6933,고려아연(주),10130,2018,393332482,98.7,16.61,11.66,98.97,17.43,7.72,12.25,1.57,497.35,-15.64847485733047,-14.53,0.0
6934,고려아연(주),10130,2019,397876077,101.2,16.97,10.08,78.88,19.88,7.22,12.19,1.37,431.96,19.40828601274356,5.31,0.0
6935,고려아연(주),10130,2020,430117234,101.6,15.46,6.76,40.68,17.33,6.28,12.89,1.34,238.09,-9.987996774611752,11.43,0.0
6936,고려아연(주),10130,2021,438319248,106.3,16.85,5.34,23.85,16.82,5.48,14.79,1.48,157.01,41.10396191424488,22.15,0.0
6937,고려아연(주),10130,2022,399043064,108.8,12.67,5.75,24.28,13.66,4.4,10.84,1.42,139.95,-1.583226056873509,-16.15,0.0
6938,고려제강(주),2240,2012,316897731,82.1,13.03,6.13,20.05,21.14,2.02,4.05,1.16,95.46,-59.1310101899685,-52.3,0.0
6939,고려제강(주),2240,2013,335647450,85.0,12.36,5.63,18.56,20.87,1.95,3.84,1.17,101.52,-16.21019922729712,-5.23,0.0
6940,고려제강(주),2240,2014,353600472,87.2,20.99,3.16,7.7,39.51,1.69,3.57,0.95,84.48,712.1150207225666,1.32,0.0
6941,고려제강(주),2240,2015,358513845,91.0,13.01,5.67,14.19,21.42,1.47,3.01,0.84,83.25,-93.85142408210254,-9.88,0.0
6942,고려제강(주),2240,2016,361701404,94.1,14.12,6.47,16.34,24.44,1.46,2.52,0.87,86.35,119.606059271472,-16.53,0.0
6943,고려제강(주),2240,2017,379476576,97.3,15.18,4.8,12.23,23.51,1.62,2.64,0.95,89.79,-44.27642311897522,4.9,0.0
6944,고려제강(주),2240,2018,393332482,98.7,13.0,4.99,12.79,19.67,1.68,2.61,0.97,90.81,-91.64385872320268,-2.09,0.0
6945,고려제강(주),2240,2019,397876077,101.2,13.97,4.37,11.8,20.05,1.82,2.15,1.03,91.28,222.9341581970835,-16.75,0.0
6946,고려제강(주),2240,2020,430117234,101.6,11.9,5.82,16.69,19.13,1.69,0.67,0.93,100.74,-55.00553617728444,-68.94,0.0
6947,고려제강(주),2240,2021,438319248,106.3,18.34,4.42,13.09,26.82,2.09,6.35,1.08,116.94,4790.552379862314,902.16,0.0
6948,고려제강(주),2240,2022,399043064,108.8,16.92,2.92,9.2,20.68,2.53,7.93,1.22,136.35,-30.74697290388583,35.5,0.0
6949,고려제약(주),14570,2012,316897731,82.1,20.24,5.23,18.79,30.4,2.31,5.19,0.7,266.65,0.0,-53.89,0.0
6950,고려제약(주),14570,2013,335647450,85.0,21.81,5.64,22.25,33.34,2.41,2.18,0.71,327.87,0.0,-57.78,0.0
6951,고려제약(주),14570,2014,353600472,87.2,24.13,6.9,32.07,33.05,3.08,5.9,0.83,369.71,0.0,174.08,0.0
6952,고려제약(주),14570,2015,358513845,91.0,27.49,8.95,55.66,34.34,4.14,5.15,0.94,417.63,0.0,-10.65,0.0
6953,고려제약(주),14570,2016,361701404,94.1,32.38,7.96,51.78,37.12,5.74,11.87,1.1,455.63,0.0,142.0,0.0
6954,고려제약(주),14570,2017,379476576,97.3,26.98,3.3,22.45,32.53,5.66,9.58,1.0,460.99,0.0,-13.61,0.0
6955,고려제약(주),14570,2018,393332482,98.7,28.86,4.27,30.68,40.47,5.21,5.89,0.91,633.29,0.0,-33.44,0.0
6956,고려제약(주),14570,2019,397876077,101.2,23.62,7.91,55.54,32.26,5.3,5.34,0.96,608.54,0.0,-3.14,0.0
6957,고려제약(주),14570,2020,430117234,101.6,28.2,11.12,74.31,35.19,5.74,16.24,1.02,534.34,0.0,223.13,0.0
6958,고려제약(주),14570,2021,438319248,106.3,30.62,11.93,88.64,36.43,6.1,15.27,0.97,557.22,0.0,2.06,0.0
6959,고려제약(주),14570,2022,399043064,108.8,33.73,7.79,75.07,39.86,7.36,17.76,0.99,793.9,0.0,27.19,0.0
6960,광동제약(주),9290,2012,316897731,82.1,22.58,6.6,21.04,26.44,3.42,14.06,1.31,195.11,-7.132852456226193,-5.89,0.0
6961,광동제약(주),9290,2013,335647450,85.0,22.26,6.83,21.55,20.23,3.64,15.91,1.52,159.81,-20.75884200035856,22.15,0.0
6962,광동제약(주),9290,2014,353600472,87.2,23.22,7.59,26.2,19.67,3.97,16.67,1.49,156.63,59.38869974540179,13.67,0.0
6963,광동제약(주),9290,2015,358513845,91.0,18.52,5.57,12.92,12.86,4.61,14.7,1.95,142.05,2.908760016218687,0.81,0.0
6964,광동제약(주),9290,2016,361701404,94.1,17.91,5.14,12.49,11.52,3.73,11.42,1.66,133.28,-22.67974124108799,-12.73,0.0
6965,광동제약(주),9290,2017,379476576,97.3,17.0,3.62,8.53,10.76,3.89,8.76,1.65,119.53,-17.26371655215784,-19.49,0.0
6966,광동제약(주),9290,2018,393332482,98.7,17.12,5.23,12.71,10.62,3.88,8.01,1.62,127.0,-4.802944909277302,-5.02,0.0
6967,광동제약(주),9290,2019,397876077,101.2,17.37,5.2,11.93,11.12,3.83,9.52,1.58,122.91,3.100796289503887,23.15,0.0
6968,광동제약(주),9290,2020,430117234,101.6,19.87,3.14,7.93,13.27,3.69,9.81,1.45,136.72,101.2816275495346,11.45,0.0
6969,광동제약(주),9290,2021,438319248,106.3,15.7,4.4,10.9,10.37,3.91,8.73,1.49,133.74,-43.99201025692598,-3.55,0.0
6970,광동제약(주),9290,2022,399043064,108.8,16.11,6.32,15.29,10.49,3.86,7.12,1.53,125.67,4.541582479289465,-14.89,0.0
6971,광진실업(주),26910,2012,316897731,82.1,18.3,5.78,12.54,13.36,2.69,6.49,1.39,80.34,0.0,-70.18,0.0
6972,광진실업(주),26910,2013,335647450,85.0,15.36,16.28,42.64,12.41,2.68,-0.39,1.35,113.32,0.0,0.0,0.0
6973,광진실업(주),26910,2014,353600472,87.2,20.01,14.66,41.9,18.64,2.87,4.09,1.29,89.92,0.0,0.0,0.0
6974,광진실업(주),26910,2015,358513845,91.0,18.44,8.43,25.8,18.62,2.89,-0.81,1.24,92.86,0.0,0.0,0.0
6975,광진실업(주),26910,2016,361701404,94.1,17.95,10.0,33.6,19.03,2.95,0.34,1.26,116.29,0.0,0.0,0.0
6976,광진실업(주),26910,2017,379476576,97.3,19.96,9.03,35.56,18.24,3.88,2.65,1.42,102.16,0.0,692.79,0.0
6977,광진실업(주),26910,2018,393332482,98.7,21.38,4.49,22.92,17.75,5.15,1.02,1.6,161.78,0.0,-61.17,0.0
6978,광진실업(주),26910,2019,397876077,101.2,15.28,1.78,7.98,12.85,5.67,-4.23,1.74,127.16,0.0,0.0,0.0
6979,광진실업(주),26910,2020,430117234,101.6,11.44,0.41,1.29,9.64,4.43,-9.13,1.64,124.41,0.0,0.0,0.0
6980,광진실업(주),26910,2021,438319248,106.3,20.1,-3.7,-9.54,15.62,3.92,4.39,1.81,52.55,0.0,0.0,0.0
6981,광진실업(주),26910,2022,399043064,108.8,10.92,0.44,0.69,14.09,1.21,2.13,0.89,48.33,-95.39252576754816,0.0,0.0
6982,교촌에프앤비(주),339770,2020,430117234,101.6,34.69,15.49,46.77,17.79,5.82,35.1,4.18,132.56,-19.24,4.26,0.0
6983,교촌에프앤비(주),339770,2021,438319248,106.3,32.73,11.8,40.11,16.42,6.73,24.58,3.85,113.77,25.20729844205598,-0.16,0.0
6984,교촌에프앤비(주),339770,2022,399043064,108.8,18.66,6.09,14.76,11.0,5.16,4.92,2.94,90.52,-83.43879763427188,-78.42,0.0
6985,국도화학(주),7690,2012,316897731,82.1,13.92,12.62,32.78,9.06,3.64,12.43,1.64,152.05,20.02393329325597,6.91,0.0
6986,국도화학(주),7690,2013,335647450,85.0,13.77,7.95,20.61,8.92,4.16,11.59,1.85,170.08,4.903437691123539,0.04,0.0
6987,국도화학(주),7690,2014,353600472,87.2,11.34,3.76,9.27,7.39,4.02,8.51,1.87,146.71,-33.30048132639952,-22.2,0.0
6988,국도화학(주),7690,2015,358513845,91.0,18.42,6.11,16.6,12.4,3.98,19.26,1.74,144.53,168.9978298675795,147.14,0.0
6989,국도화학(주),7690,2016,361701404,94.1,12.86,9.06,26.12,9.22,3.91,8.44,1.64,184.58,-52.83888637919817,-52.57,0.0
6990,국도화학(주),7690,2017,379476576,97.3,14.53,5.49,13.49,10.65,3.86,12.37,1.76,139.58,58.26395394370228,52.79,0.0
6991,국도화학(주),7690,2018,393332482,98.7,15.65,1.05,2.53,10.44,3.79,14.18,1.85,119.7,10.93760910324593,21.43,0.0
6992,국도화학(주),7690,2019,397876077,101.2,12.89,4.19,10.04,10.41,3.06,8.19,1.61,131.83,-24.70564650585445,-38.63,0.0
6993,국도화학(주),7690,2020,430117234,101.6,13.44,8.97,22.07,11.04,3.0,8.52,1.65,133.45,-12.36435372326821,9.28,0.0
6994,국도화학(주),7690,2021,438319248,106.3,23.07,-1.83,-4.31,20.72,2.62,25.12,1.23,111.87,410.5345310131794,0.0,0.0
6995,국도화학(주),7690,2022,399043064,108.8,14.77,2.92,6.83,13.82,2.58,11.59,1.27,95.79,-53.18971441624875,-52.65,0.0
6996,국일신동(주),60480,2014,353600472,87.2,10.52,2.34,8.11,16.74,2.15,5.31,1.09,143.6,-35.81,-33.92,0.0
6997,국일신동(주),60480,2015,358513845,91.0,9.4,2.12,10.88,14.97,2.43,2.31,1.05,200.01,0.0,-52.29,0.0
6998,국일신동(주),60480,2016,361701404,94.1,9.58,8.12,54.54,15.62,3.45,1.85,1.32,561.06,0.0,-19.62,0.0
6999,국일신동(주),60480,2017,379476576,97.3,16.53,6.76,49.41,23.63,5.03,9.81,1.66,414.79,0.0,448.45,0.0
7000,국일신동(주),60480,2018,393332482,98.7,11.28,1.69,13.07,18.24,4.63,2.89,1.38,362.36,0.0,-69.55,0.0
7001,국일신동(주),60480,2019,397876077,101.2,8.01,0.46,4.06,14.93,4.71,-0.36,1.34,502.81,0.0,0.0,0.0
7002,국일신동(주),60480,2020,430117234,101.6,7.98,2.35,23.47,16.56,4.47,-0.3,1.11,970.61,0.0,0.0,0.0
7003,국일신동(주),60480,2021,438319248,106.3,8.67,3.24,31.25,16.33,5.24,2.01,1.14,583.92,0.0,0.0,0.0
7004,국일신동(주),60480,2022,399043064,108.8,8.95,6.81,83.53,17.38,5.51,0.81,1.15,1123.15,0.0,-59.46,0.0
7005,그린케미칼(주),83420,2012,316897731,82.1,19.27,12.92,34.09,14.08,4.36,14.9,2.06,111.35,0.0,11.4,0.0
7006,그린케미칼(주),83420,2013,335647450,85.0,18.09,15.34,44.51,12.06,4.19,11.45,2.07,117.64,0.0,-16.68,0.0
7007,그린케미칼(주),83420,2014,353600472,87.2,18.42,16.53,40.29,14.38,3.69,12.8,2.11,78.43,0.0,21.21,0.0
7008,그린케미칼(주),83420,2015,358513845,91.0,14.13,11.42,24.32,14.05,2.4,2.63,1.55,51.63,0.0,-78.57,0.0
7009,그린케미칼(주),83420,2016,361701404,94.1,17.34,7.48,16.98,14.69,2.52,3.51,1.55,72.07,0.0,33.49,0.0
7010,그린케미칼(주),83420,2017,379476576,97.3,18.3,7.45,17.02,14.09,2.88,3.14,1.67,75.1,0.0,-13.07,0.0
7011,그린케미칼(주),83420,2018,393332482,98.7,16.6,7.56,17.47,12.35,3.04,3.1,1.7,73.57,0.0,-4.78,0.0
7012,그린케미칼(주),83420,2019,397876077,101.2,20.84,9.92,23.67,16.79,2.9,7.24,1.56,87.08,0.0,132.12,0.0
7013,그린케미칼(주),83420,2020,430117234,101.6,26.28,15.6,43.36,19.18,3.42,13.27,1.72,122.9,0.0,88.31,0.0
7014,그린케미칼(주),83420,2021,438319248,106.3,27.49,11.5,27.57,20.33,3.77,17.62,1.82,87.69,0.0,41.76,0.0
7015,그린케미칼(주),83420,2022,399043064,108.8,19.67,8.75,23.2,11.9,4.0,14.01,1.9,74.86,0.0,-17.41,0.0
7016,극동유화(주),14530,2012,316897731,82.1,15.13,5.95,12.44,8.98,3.37,18.08,1.75,136.93,0.0,21.07,0.0
7017,극동유화(주),14530,2013,335647450,85.0,15.93,11.19,26.68,10.18,3.47,16.69,1.67,121.69,0.0,2.16,0.0
7018,극동유화(주),14530,2014,353600472,87.2,13.4,9.45,25.87,8.67,4.23,10.87,1.69,135.78,140.8895442111007,0.0,0.0
7019,극동유화(주),14530,2015,358513845,91.0,17.75,9.43,31.03,12.7,4.16,14.46,1.66,161.27,55.77982870662881,39.1,0.0
7020,극동유화(주),14530,2016,361701404,94.1,15.89,12.29,45.45,12.71,4.41,13.41,1.64,235.78,-3.462712672811219,0.26,0.0
7021,극동유화(주),14530,2017,379476576,97.3,8.65,6.28,14.04,4.74,5.7,9.44,2.83,182.23,7.993077345753403,-24.98,0.0
7022,극동유화(주),14530,2018,393332482,98.7,12.95,2.96,6.89,4.37,6.91,12.04,4.24,155.46,7.867855624325255,36.4,0.0
7023,극동유화(주),14530,2019,397876077,101.2,12.31,2.66,6.38,4.49,6.61,10.12,4.03,116.02,-12.8243809547192,-10.25,0.0
7024,극동유화(주),14530,2020,430117234,101.6,8.62,4.67,11.4,4.05,5.18,8.37,3.17,112.04,-49.50005801653302,-14.09,0.0
7025,극동유화(주),14530,2021,438319248,106.3,11.45,1.57,3.62,3.82,7.43,11.55,4.27,105.51,53.47240753830989,43.17,0.0
7026,극동유화(주),14530,2022,399043064,108.8,14.26,-2.36,-5.64,4.05,8.64,15.79,4.47,104.88,85.59954526381122,49.33,0.0
7027,글로스텍(주),12410,2012,316897731,82.1,-71.24,-19.96,-34.7,-355.08,0.29,-64.55,0.24,75.34,0.0,0.0,0.0
7028,금강공업(주),14280,2012,316897731,82.1,16.89,12.2,20.5,21.43,1.47,10.33,1.07,53.82,4992.023227964797,129.0,0.0
7029,금강공업(주),14280,2013,335647450,85.0,18.31,11.46,18.52,17.81,1.94,13.94,1.35,57.55,72.35155779738601,57.09,0.0
7030,금강공업(주),14280,2014,353600472,87.2,21.66,11.94,19.25,22.01,1.64,15.58,1.13,61.78,24.90082842197512,29.34,0.0
7031,금강공업(주),14280,2015,358513845,91.0,18.73,9.04,15.01,22.45,1.32,11.84,0.9,53.81,-66.90127463959213,-22.2,0.0
7032,금강공업(주),14280,2016,361701404,94.1,22.75,4.6,8.05,26.81,1.48,19.6,0.97,60.87,368.4280303030303,74.73,0.0
7033,금강공업(주),14280,2017,379476576,97.3,22.88,3.73,6.63,28.22,1.48,14.46,0.94,57.88,-25.53478340935688,-18.38,0.0
7034,금강공업(주),14280,2018,393332482,98.7,16.7,1.86,3.18,25.08,1.23,7.39,0.77,63.04,-44.15506059531582,-44.93,0.0
7035,금강공업(주),14280,2019,397876077,101.2,15.54,2.99,5.1,23.57,1.11,0.75,0.68,60.42,-133.2949558730928,-89.65,0.0
7036,금강공업(주),14280,2020,430117234,101.6,15.71,2.68,4.91,24.38,1.1,-0.42,0.67,58.34,146.4096705544316,0.0,0.0
7037,금강공업(주),14280,2021,438319248,106.3,15.77,-0.36,-0.65,24.0,1.26,7.01,0.8,56.38,858.6080600425917,0.0,0.0
7038,금강공업(주),14280,2022,399043064,108.8,17.64,-2.15,-3.64,26.5,1.29,8.13,0.84,48.44,142.3073237508245,30.96,0.0
7039,금강철강(주),53260,2012,316897731,82.1,12.91,6.54,22.29,6.46,6.37,10.52,1.88,235.03,-4.475347535510432,-21.96,0.0
7040,금강철강(주),53260,2013,335647450,85.0,12.62,8.44,31.6,6.7,6.8,7.25,1.82,285.34,-8.862725601392818,-25.88,0.0
7041,금강철강(주),53260,2014,353600472,87.2,11.08,11.48,52.54,7.07,6.38,4.54,1.52,364.9,-23.92188127309244,-34.35,0.0
7042,금강철강(주),53260,2015,358513845,91.0,12.07,8.49,41.15,9.98,5.78,4.16,1.26,377.39,15.52046911297668,-4.24,0.0
7043,금강철강(주),53260,2016,361701404,94.1,11.16,5.03,26.12,9.25,6.12,3.83,1.27,419.33,-16.60370043032998,-3.8,0.0
7044,금강철강(주),53260,2017,379476576,97.3,9.12,0.33,1.89,6.01,8.14,3.35,1.59,416.21,-47.31145179071603,-11.43,0.0
7045,금강철강(주),53260,2018,393332482,98.7,11.45,2.96,16.24,7.83,8.32,1.38,1.67,381.74,76.61978910979684,-58.68,0.0
7046,금강철강(주),53260,2019,397876077,101.2,9.8,7.39,38.03,7.82,6.73,1.97,1.43,364.22,-16.4928528554809,44.09,0.0
7047,금강철강(주),53260,2020,430117234,101.6,8.75,2.9,14.43,6.93,6.44,2.85,1.41,341.99,-35.15547291167641,45.98,0.0
7048,금강철강(주),53260,2021,438319248,106.3,14.48,5.54,26.72,9.25,7.98,7.87,1.8,351.8,258.1817140584498,187.84,0.0
7049,금강철강(주),53260,2022,399043064,108.8,10.68,5.61,25.48,6.99,7.34,4.0,1.67,325.63,-47.05841674895508,-46.06,0.0
7050,금호석유화학(주),11780,2012,316897731,82.1,11.73,10.37,16.62,8.79,1.99,13.92,1.53,64.15,-76.808331412895,-73.42,0.0
7051,금호석유화학(주),11780,2013,335647450,85.0,7.24,6.33,10.05,5.94,1.9,8.34,1.84,51.29,-133.8698496242837,-40.02,0.0
7052,금호석유화학(주),11780,2014,353600472,87.2,11.28,6.85,10.87,10.5,1.75,11.55,1.64,50.14,306.8101233229597,37.72,0.0
7053,금호석유화학(주),11780,2015,358513845,91.0,12.8,9.54,15.77,13.7,1.47,9.92,1.39,37.17,37.9596882984259,-11.31,0.0
7054,금호석유화학(주),11780,2016,361701404,94.1,11.67,8.58,13.84,13.36,1.48,9.26,1.34,37.74,-33.72672469543129,-4.19,0.0
7055,금호석유화학(주),11780,2017,379476576,97.3,16.02,7.84,13.68,14.48,1.86,14.25,1.52,47.33,169.482975489191,67.2,0.0
7056,금호석유화학(주),11780,2018,393332482,98.7,22.83,9.81,19.96,18.87,2.28,25.77,1.76,49.86,131.1456622194375,111.19,0.0
7057,금호석유화학(주),11780,2019,397876077,101.2,17.64,11.48,27.31,16.08,2.38,14.78,1.76,62.08,-41.42180048135952,-33.69,0.0
7058,금호석유화학(주),11780,2020,430117234,101.6,23.48,13.22,35.39,24.55,2.54,25.69,1.76,96.97,97.82449399981122,101.81,0.0
7059,금호석유화학(주),11780,2021,438319248,106.3,38.71,17.86,47.79,37.12,3.45,58.47,1.94,112.91,237.1588934882794,224.3,0.0
7060,금호석유화학(주),11780,2022,399043064,108.8,23.06,17.1,63.91,22.32,3.13,21.38,1.59,131.06,-47.81660764988236,-52.31,0.0
7061,기아(주),270,2012,316897731,82.1,32.47,14.03,29.23,22.27,2.93,23.2,2.17,69.16,9.816562458442684,-0.08,0.0
7062,기아(주),270,2013,335647450,85.0,29.11,12.61,28.64,22.13,3.02,17.13,2.1,84.59,-1.232824040340476,-9.8,0.0
7063,기아(주),270,2014,353600472,87.2,23.81,8.7,19.24,20.75,2.73,12.04,1.78,88.31,-21.57331076098116,-19.03,0.0
7064,기아(주),270,2015,358513845,91.0,20.23,6.24,13.18,18.78,2.46,10.09,1.61,73.36,-12.12566304103464,-8.48,0.0
7065,기아(주),270,2016,361701404,94.1,19.42,6.53,13.68,18.74,2.29,9.69,1.5,74.22,4.715274081958489,4.55,0.0
7066,기아(주),270,2017,379476576,97.3,16.53,5.61,11.54,16.15,2.15,2.48,1.44,85.48,-64.85863851537769,-73.1,0.0
7067,기아(주),270,2018,393332482,98.7,15.83,6.82,14.39,15.13,2.17,4.28,1.51,84.11,19.41337867684279,74.79,0.0
7068,기아(주),270,2019,397876077,101.2,16.87,7.3,15.33,16.06,2.28,7.15,1.58,77.83,58.02327623420878,73.63,0.0
7069,기아(주),270,2020,430117234,101.6,14.87,7.47,14.76,15.2,2.08,7.02,1.38,90.05,-18.56252316387459,2.83,0.0
7070,기아(주),270,2021,438319248,106.3,20.84,9.56,20.01,19.94,2.23,15.63,1.43,102.57,220.0026216989282,145.14,0.0
7071,기아(주),270,2022,399043064,108.8,21.44,11.32,24.29,18.26,2.61,19.48,1.57,98.68,13.62652566187377,42.79,0.0
7072,나라엠앤디(주),51490,2012,316897731,82.1,25.46,5.98,12.19,26.87,1.98,13.22,0.99,81.07,-40.11566361006186,-5.77,0.0
7073,나라엠앤디(주),51490,2013,335647450,85.0,27.5,3.43,7.2,30.13,1.87,10.14,0.95,62.54,-20.4439023787843,-20.73,0.0
7074,나라엠앤디(주),51490,2014,353600472,87.2,26.06,4.08,7.71,29.96,1.84,10.18,0.95,58.04,-12.14641539030283,2.38,0.0
7075,나라엠앤디(주),51490,2015,358513845,91.0,25.27,1.4,2.68,31.2,1.56,6.35,0.81,66.65,-13.38500520647709,-35.58,0.0
