,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,CP전년대비증가율,경기선행지수,경기동행지수,GDP대비국가부채비율,CPI,CPI증감률,실질GDP성장률,코스닥연수익률 (%),코스피연수익률(%),코스닥변동성,코스피변동성,장단기금리차(전월차)(%p),실업률,외환보유액(천달러),CD이자율,환율,수출물가지수증감률,수입물가지수증감률,3년국고채수익률,생산자물가지수,생산자물가지수증감률,부실
31,(주)노랑풍선,104620,2021,10.50147673926783,0.0,-74.28598444538737,-11.85551426232064,-85.32800480813792,-33.03,100.0,-502.55,-351.21,-31.7,-21.95,38.49,265.49,38.09,0.03,0.06,0.08,0.09,0.09,202.977369606654,3.88,0.04,0.0,1.7,83.99,0.8,292.42,1.12,3.8,-0.7193904993722438,-992.16,508.29,385.15,33.75,1023.37579553388,49.46,84.73,84.67,9.38,-0.4329599319627962,0.0,102.17,-40.87,-57.89,-20.65,-620.34,204.83,2447.05,-16.73268670150231,-11.6937675458984,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
32,(주)노블엠앤비,106520,2017,-4.763732761857122,0.0,46.40627591440531,-10.93784717357272,-5.256097923977805,-56.73,-2.481945580784935,-26.84,-43.25,-25.19,-41.36,5.38,143.88,-139.41,0.5,0.94,1.06,2.04,3.05,6.194422658131065,4.9,0.79,0.0,-61.16,128.87,127.2,507.2,-2.39,-7.5,-0.7596271483126249,-658.88,231.07,-8.89,-4.67,-542.9285027548062,51.23,69.8,46.85,11.27,-76.00255277078357,369.02,95.18,-26.22,-38.64,-12.79,-25.05,2173.77,1906.28,-13.69818505585797,-22.0751531383078,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
33,(주)녹십자엠에스,142280,2018,3.912019503084062,-4532.63,-378.9800616735465,-38.85822809140988,-12.26487872289754,3.28,9.48155395782797,-6.86,-13.01,-26.79,-54.1,0.77,110.83,-69.85,1.38,3.91,2.12,2.0,2.83,6.767402598924726,3.69,1.27,0.26,18.32,0.0,0.0,0.0,8.55,55.59,-1.174542782426778,-54.04,232.18,73.31,6.33,214.9524863495431,26.2,206.33,150.95,17.71,52.0873528353527,167.42,281.62,2.74,5.19,2.03,1.5,9029.49,1593.32,-9.252134214667915,-17.55218453759486,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
34,(주)녹원씨엔아이,65560,2014,73.1669530210952,0.0,11.04080616910379,115.6458553801503,-66.4134699596663,-50.0,7.586176279954896,-88.16,-99.17,-48.24,-52.08,11.71,154.11,-99.22,0.29,0.55,0.63,0.52,0.58,4.593943321746303,3.39,0.33,0.24,-46.23,24.64,0.53,478.71,-7.67,-53.73,-0.2447184667303208,-561.71,27.06,-93.99,-33.16,-151.8025255590864,57.75,181.1,152.05,30.64,35.82117356001716,91.2,73.15,-80.41,-137.27,-33.97,-146.88,350.29,814.71,-20.39033079045286,-22.93491029431944,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
35,(주)누리플랜,69140,2014,0.0,0.0,0.0,0.0,0.0,-24.3,11.62970347545042,-24.29,-32.1,-34.61,-45.73,2.56,130.31,28.09,0.71,1.42,1.43,1.26,1.34,22.96902917361547,3.92,0.68,0.12,-58.33,184.17,7.67,414.52,-14.07,-31.67,-0.7091923209333397,-276.69,668.8,-760.47,-15.43,211.1029018701134,49.65,95.71,87.58,13.67,-189.5219900452386,308.23,101.39,-2.06,-3.75,-1.04,-1.14,6742.3,3564.65,-22.14527600655445,-29.26264724142957,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
36,(주)누리플렉스,40160,2012,-11.06894162661539,0.0,-1275.807048601895,-17.24631277316155,-23.84392706090349,-16.1,34.10889707009355,-6.43,-23.44,-5.41,-34.39,0.11,121.5,-43.29,0.55,0.84,1.56,1.13,1.38,6.085107613003294,3.89,0.76,0.41,-78.1,40.85,1.5,578.76,6.22,15.51,-0.9938326210485432,212.29,492.18,158.69,10.71,250.5340545733083,62.39,184.28,137.36,27.37,55.6727955789498,151.53,60.27,21.24,32.98,7.99,13.76,4239.96,2484.88,-3.729739241646204,-13.60548531754419,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
37,(주)뉴로메카,348340,2022,80.12,0.0,0.0,155.23,32.69,0.0,11.80788713802999,-79.94,-84.07,-28.21,-29.66,-0.24,178.96,-20.77,0.29,0.35,1.52,0.32,0.35,0.736633573195489,3.6,0.26,0.0,-35.21,0.0,0.0,0.0,-6.18,-117.96,-0.7934371784149502,-4697.81,668.74,-1646.32,-27.77,-160.094489351493,90.64,978.47,905.97,253.23,8.25344732833381,451.26,10.33,-110.33,-195.3,-10.33,-46.41,5728.81,23163.42,-17.7916962629421,-18.70993922193371,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
38,(주)뉴로스,126870,2019,7.793282818778356,-644.88,-233.6118354439618,6.867165699332858,15.58586194852859,8.09,23.50571114372207,-8.07,-42.37,-7.92,-41.14,3.12,138.99,-36.13,0.37,0.98,0.58,0.58,0.78,2.339706168283172,1.74,0.31,0.0,-106.86,152.72,5.63,1016.49,-6.0,-27.71,-1.109368077450302,74.25,449.61,-277.65,-16.99,-98.70409210053752,37.16,119.33,94.01,40.35,130.9681207880196,357.73,169.09,-2.46,-3.06,-1.54,-4.37,2618.42,2575.22,-2.849907070402128,-14.96366488584961,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
39,(주)뉴보텍,60260,2022,-2.059131035352958,0.0,66.62239302317565,34.15400368778273,-2.100872843492379,-0.79,24.20163941552755,1.55,-5.87,4.83,-18.27,3.83,106.01,0.0,0.87,3.11,1.21,2.04,2.6,9.337516319749,6.44,0.86,0.0,80.63,0.0,0.0,0.0,18.94,36.49,-0.0685391568374431,-14.1,-7.76,154.25,21.57,92.66965241747008,32.35,62.35,45.09,11.86,-45.85649128500162,208.9,209.15,-6.16,-10.45,-4.17,-4.75,1224.89,474.42,1.364683212920109,-5.15708932824444,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
40,(주)뉴온,123840,2018,-1.884954497725374,0.0,-166.3228851501535,24.93269091411423,123.2424421151738,31.82,23.41274269256536,0.59,-28.51,0.26,-11.33,-1.12,130.45,40.65,0.32,0.44,1.17,0.69,0.79,5.628254883092731,6.52,0.46,0.24,-42.09,0.0,0.0,0.0,-3.54,-16.5,-0.2648405397035455,-74.68,2278.18,-29.12,-10.99,-185.0575961747446,81.47,436.8,403.97,268.73,9.747038835846116,138.33,22.75,-11.81,-23.15,-2.19,-6.8,976.25,2574.34,0.1908396838224611,-9.184408863663586,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
41,(주)뉴인텍,12340,2012,-17.0345841269784,0.0,-3537.845914721105,-27.47102106628323,-10.85150668225046,-3.85,-1.382212048016997,-11.3,-17.46,-23.92,-36.95,3.09,114.08,-0.03,0.79,2.12,1.26,1.34,2.15,3.590022726667979,3.84,0.69,0.0,37.78,111.05,34.37,390.36,7.34,21.26,-0.2625967440206284,-12.02,19.5,55.53,8.44,210.0140394380578,34.57,103.75,66.49,9.95,993.6707947674702,245.27,189.25,-2.0,-2.67,-1.31,-1.5,1503.99,611.84,-9.836398890263004,-15.19415227351222,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
42,(주)뉴프렉스,85670,2021,21.41958624183538,0.0,128.2954825579499,31.5372185550651,15.51981490149081,-16.24,9.428447405708964,0.89,1.54,3.34,5.36,1.03,98.43,3.68,1.14,3.73,1.65,2.98,4.33,9.543935847596092,5.59,1.15,0.11,53.92,0.0,0.0,0.0,22.23,40.8,0.1092856668137011,319.99,321.5,146.57,21.32,60.73461162043081,31.78,65.02,44.33,1.25,-59.15461066191081,106.47,214.63,3.15,5.32,2.15,2.06,7121.59,1912.19,0.9329268771175028,1.606977039736998,-26.66666667,107.3,106.3,46.7,104.0,14.28571429,4.24876323,6.769789835,3.625579272,6.77,3.63,-0.02,3.4,438319248,1.29,1188.8,14.29,14.98767321,1.798,106.38,6.38,1.0
43,(주)다날,64260,2012,16.98442113361101,0.0,-80.27280183355795,-4.649973267657927,8.8190314249493,-29.63,100.0,-2.03,-11.35,-3.07,-11.78,4.79,106.3,21.3,0.39,1.51,0.52,0.5,0.5,4451.153275730067,4.47,0.26,0.0,-34.17,8.33,0.0,1720.17,-2.74,-362.72,-0.6287424520608665,-902.6,720.41,0.0,-7.04,0.0,25.76,108.18,108.16,18.42,0.2994838121514893,155.87,288.24,-8.54,-13.48,-6.34,-16.3,5538.28,4391.87,-0.7916087890881335,-4.418180185833555,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
44,(주)다산네트웍스,39560,2014,7.450518695730635,-58.65,-184.149792106574,-3.46718554346937,14.92598813522754,10.37,29.87590770604038,1.45,-1.66,1.74,-2.03,-0.06,98.08,14.25,0.66,1.21,1.44,1.21,1.42,8.17368860435703,3.06,0.74,0.28,64.78,45.61,4.62,510.7,11.74,70.52,-0.1472989346290535,-1192.12,1224.79,1450.1,18.55,87.48907744249425,51.61,145.56,124.57,10.83,46.06482390045815,252.81,93.76,-9.24,-14.89,-4.47,-7.06,8874.89,6793.9,0.9166703826007164,-1.050781849834455,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
45,(주)다우데이타,32190,2016,42.63587730129075,-3.71,-32.38661389475615,11.34420186394382,5.405278120312387,2.44,40.02888348295677,19.17,12.63,16.22,5.16,0.37,81.06,32.23,0.16,0.85,0.2,0.19,0.19,110.7697586490273,20.41,0.14,0.01,135.51,117.92,11.6,2156.16,4.86,183.38,4.544642114882507,-9614.28,2166.45,60011.61,35.87,35.71193448233957,16.87,223.59,223.45,5.77,0.1120467967323013,262.03,492.93,-3.03,-10.43,-2.52,-18.61,38379.98,3955.36,2.596262101634124,1.710687627215387,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
46,(주)다원시스,68240,2017,47.43363288381091,-4.43,-20.18046729845152,28.78666906634425,50.23131032333118,24.82,32.58126447813456,7.92,4.84,5.55,4.08,2.6,94.21,30.92,0.38,0.7,0.82,0.72,0.75,15.84141564455336,1.55,0.47,0.11,109.43,0.0,0.0,0.0,10.14,35.2,0.2222176995137947,-771.73,1360.99,836.97,31.93,53.24899128354358,51.05,163.71,154.08,16.61,15.11802204038045,631.75,95.9,-12.59,-16.61,-6.16,-19.4,4593.38,4662.76,2.5161660151297,1.538687581372538,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
47,(주)대명소노시즌,7720,2012,-9.517285216730349,0.0,-120.263653421049,-21.55643724633453,-43.30763970640229,-11.34,24.36212854484221,-41.41,-125.27,-7.01,-20.2,-7.33,182.76,-15.29,0.13,0.17,0.58,0.21,0.22,4.098678712172132,2.77,0.16,0.22,-53.41,99.67,0.78,918.98,-8.92,-65.67,-0.8499206600764183,-32.55,61.4,-452.42,-64.64,-65.03664495114006,71.73,261.47,243.54,55.05,11.1024467704636,85.55,39.42,-12.43,-33.93,-3.51,-25.46,135.69,764.44,-5.714784157105949,-17.28857700225187,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
48,(주)대산에프앤비,65150,2017,-10.38680331065278,-178.61,-442.0570961780748,10.53136524121305,-3.997743361182005,27.51,49.60551391143014,-0.27,-7.67,-0.88,-36.27,2.96,104.51,-87.3,1.33,3.24,2.27,3.37,3.96,22.73892726295322,13.69,1.48,0.05,32.53,15.93,5.93,129.31,26.56,341.24,-0.1377907994152143,-94.71,571.24,925.27,18.81,82.19990728012169,45.77,95.47,82.72,26.71,-281.7839264887278,105.49,118.47,-9.67,-24.69,-5.24,-3.71,1797.01,154.52,-0.3856772934163691,-10.82794237932497,1.234567901,93.2,97.3,36.0,112.1,18.87592789,2.830172037,26.44431455,21.76356986,26.44,21.76,0.02,3.5,379476576,1.66,1070.5,6.142843147,6.135629709,2.135,98.58,3.441762854,1.0
49,(주)대창솔루션,96350,2014,-8.387764723813927,0.0,-1703.765846435577,-19.14131118538167,-13.21229233891927,2.48,3.084789332584545,-8.43,-15.56,-9.55,-17.16,3.15,115.69,57.14,0.51,1.13,0.94,1.73,2.73,4.725543916860047,5.98,0.79,0.36,-5.54,477.63,40.06,762.31,4.91,7.68,-1.148568839285714,-233.41,1117.21,84.27,9.13,192.8118297955818,42.43,74.07,47.2,21.27,-103.6331477125725,139.54,135.69,-6.23,-8.21,-3.59,-6.67,7379.54,5232.26,-4.532664436980345,-8.37070759018355,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
50,(주)대창스틸,140520,2020,-2.923928670927482,0.0,-23368.19393594711,-8.914310911719994,-13.30922288154786,-5.62,6.349486895437488,-1.4,-3.82,-2.53,-7.1,1.25,102.66,67.49,0.75,1.8,1.28,2.22,3.6,5.825163919874854,4.75,0.85,0.0,17.5,0.0,0.0,0.0,1.39,6.5,-0.32730205,642.03,750.49,45.45,1.82,180.7525825636563,40.17,54.81,34.14,6.21,-45.74984868662761,184.18,148.93,8.2,10.05,4.9,6.45,8566.62,4000.49,-1.064048779265861,-2.904824354523205,-18.47826087,103.2,101.6,43.6,91.0,-10.78431373,-0.718111407,44.57697598,30.75075297,44.58,30.75,0.03,4.2,430117234,0.66,1086.3,-5.204284766,-9.5,0.976,100.0,-0.457893689,1.0
51,(주)대호특수강,21040,2013,0.0,0.0,0.0,0.0,0.0,7.06,29.83409668287445,2.08,-2.68,16.06,-20.62,2.45,102.49,-41.74,1.43,7.7,1.76,2.28,3.4,3.368483903536047,3.69,1.02,0.0,85.08,172.64,56.01,728.61,11.68,49.28,0.8374142295448783,276.13,38.99,151.9,7.8,53.14459720947195,17.33,80.42,52.47,3.78,-142.7695639819335,253.56,477.0,0.62,0.81,0.52,0.34,5777.43,241.74,3.11949183793338,-4.00552326700602,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
52,(주)더미동,161570,2018,-27.8227320740681,0.0,-250.0692172601243,-27.6720928232245,-30.3810372304892,-14.29,5.63864192705424,-17.29,-63.97,-8.85,-32.76,-6.35,155.95,-5.54,0.48,0.51,8.77,0.61,0.62,50.3049776612152,7.04,0.57,0.03,-1205.11,0.0,0.0,0.0,-33.39,-7647.49,-0.9092496069762104,-120.67,380.42,-205451.78,-57.86,-16.34472039559234,94.59,1505.73,1479.98,723.41,1.832187052457524,410.91,5.71,-158.04,0.0,-8.54,-14.8,1421.35,2610.89,-9.978456098615172,-36.9192936431374,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
53,(주)더코디,224060,2018,54.07506607360563,0.0,-200.0431581274758,2.04105750063755,-50.22864095942155,-13.04,-2.560051102831491,-29.25,-33.2,-19.16,-21.71,1.13,97.44,-23.34,0.47,0.66,1.69,1.05,1.17,10.9772051940632,4.84,0.65,0.0,-91.89,0.0,0.0,0.0,-2.88,-34.5,-0.0857951538170888,10.03,297.65,-559.65,-7.39,-234.9729018329156,60.07,110.6,104.93,50.58,53.50662578662868,282.36,66.48,0.88,1.15,0.35,0.9,266.68,407.43,-11.39440990091642,-12.9329737950755,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
54,(주)더테크놀로지,43090,2016,0.0,0.0,0.0,0.0,0.0,-18.42,19.38482899126759,-15.65,-26.37,-26.71,-45.01,2.05,120.38,-408.13,0.74,1.71,1.3,0.87,0.93,13.3156622734326,2.78,0.52,0.16,-32.68,0.0,0.0,0.0,-5.16,-334.76,-0.0808581680765999,-99.03,103.42,-595.11,-6.44,262.8475463635751,49.95,155.54,141.09,32.93,26.02183518982145,324.41,100.21,-29.02,-43.62,-14.52,-18.15,669.55,387.0,-12.5220817789967,-21.09931164922151,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
55,(주)데코앤이,17680,2012,-22.33751774900711,0.0,-44.24204238407386,0.4399048585444092,-12.85110743965737,-28.38,49.38588995313993,-1.98,-1.08,-18.73,-10.19,1.61,101.04,-132.24,1.63,9.47,1.97,1.89,5.13,2.989982449203956,8.72,1.01,0.16,106.48,25.49,0.91,420.27,25.22,415.85,-0.035766440317159,-111.6,-29.64,2270065.03,13.54,63.35996305004441,19.71,116.01,39.16,5.23,480.0365493403583,75.08,407.26,2.89,6.1,2.32,1.24,3324.76,349.79,-3.684775796912157,-2.004170172001637,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
56,(주)동방선기,99410,2014,-11.37353954959685,0.0,80.1948353843979,-5.649358657847884,46.59089221655488,-6.84,8.462220148230038,-5.0,-4.42,-4.96,-4.39,5.37,105.57,4.74,0.43,0.99,0.77,1.55,1.97,7.200050568546668,4.36,0.68,0.0,-90.57,187.58,14.31,647.97,11.02,16.11,-0.1433828982244097,-59.1,542.9,307.36,23.94,79.91326473647406,45.08,73.84,55.17,3.75,-71.38204476603468,354.78,121.83,0.6,0.7,0.33,0.72,3241.68,3200.24,-2.304379545805348,-2.036674462676451,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
57,(주)동운아나텍,94170,2019,0.0,0.0,0.0,0.0,0.0,7.76,9.42725819409665,-4.0,12.06,-9.65,29.12,2.06,85.8,69.7,1.14,2.41,2.18,1.59,2.51,116.9965145648468,5.05,1.13,0.0,160.03,0.0,0.0,0.0,37.02,2789.6,0.6258236951994451,-511.11,411.48,27486.62,36.53,62.03792286821097,45.75,235.17,142.08,63.12,68.86818579362105,436.11,118.58,-19.94,-29.57,-10.82,-10.67,3756.54,1510.6,-4.050283444009779,12.22291227432323,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
58,(주)듀오백,73190,2015,-6.871615763129217,0.0,17.46486029233926,-9.937418381406689,-16.46382617660122,0.0,25.82297833974802,-11.15,-9.92,-9.95,-8.71,-0.45,107.56,65.52,0.77,0.89,5.87,1.67,2.0,10.20560240177828,8.69,1.34,0.59,31.05,57.32,10.47,273.43,13.68,64.3,-0.2888411970548227,-312.51,579.63,354.3,17.03,122.3906906982819,85.3,345.44,286.4,54.27,24.05472092700485,198.82,17.23,-18.72,-249.72,-2.75,-3.42,5823.01,6132.87,-8.954440710553529,-7.970028278236898,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
59,(주)드래곤플라이,30350,2019,-77.82473261718407,0.0,-1810.32387318843,-60.92277294410706,-44.40798834648102,-60.87,100.0,-74.16,-94.55,-36.45,-46.47,-2.01,189.8,-44.36,0.41,0.49,2.39,0.73,0.73,0.0,28.89,0.58,0.03,24.12,0.0,0.0,0.0,5.75,43.08,-0.359167581753958,-98.56,54.59,121.54,14.1,595.660841484314,82.92,388.03,388.03,325.16,0.0,0.0,20.6,-61.89,-247.1,-10.57,-25.94,379.88,761.75,-30.2192256257513,-38.52854673372869,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
60,(주)드림어스컴퍼니,60570,2012,-36.56283928640593,0.0,75.73215003383336,-44.09991108640144,-34.75953424231937,3.17,17.45123122443798,-10.82,-10.15,-29.15,-27.23,0.08,109.46,-111.03,1.31,2.69,2.55,1.55,2.18,5.413126542716061,5.69,0.98,0.38,-91.22,10.03,0.0,384.12,10.82,217.62,-0.380687500752354,-636.25,99.58,21383.44,6.41,214.8537100471322,44.89,176.83,123.46,30.55,69.46997706557993,136.67,122.74,-36.17,-228.23,-19.93,-11.81,3749.23,920.49,-18.25179415109356,-17.12786406769449,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
61,(주)디딤이앤에프,217620,2022,0.0,0.0,0.0,0.0,0.0,-4.76,48.36755792949739,-8.71,-14.43,-50.9,-84.29,2.53,107.44,0.0,0.93,5.84,1.11,3.18,4.12,15.92108140788056,17.17,1.33,0.39,49.27,0.0,0.0,0.0,32.9,104.42,-0.1426395665851302,13.27,144.61,830.76,38.86,80.69655781456326,14.54,81.6,66.25,10.21,-83.40348895390377,147.3,587.84,5.1,6.41,4.36,5.15,1334.18,218.91,-7.374187384864193,-12.21247362407816,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
62,(주)디에스,51710,2012,0.0,0.0,0.0,0.0,0.0,-82.32,-1.8328171935016,-11.66,-3.34,-421.55,-120.72,1.7,102.37,-400.85,3.16,36.17,3.46,10.03,16.15,15.54142679390433,39.92,2.87,0.02,333.16,939.63,134.73,1788.14,18.63,35.46,-2.137029832990802,919.28,146.75,247.27,3.67,187.7988480430595,11.8,15.38,12.22,0.75,-3.733547176667135,2.37,747.64,9.35,12.93,8.24,1.62,28629.55,610.01,-59.22759740668017,-16.9616736789752,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
63,(주)디에스케이,109740,2022,1.435389581584654,0.0,-142.5107512608165,-6.981082569952875,-3.131327936600412,-3.91,-3.521411899476092,-27.21,-19.94,-8.6,-4.75,0.58,117.26,28.57,0.25,0.32,1.21,0.47,0.58,2.417814502624358,10.86,0.35,0.13,92.93,0.0,0.0,0.0,4.91,20.97,-0.3559180400600779,23.5,921.31,96.29,19.74,149.0258850219778,75.87,225.29,177.27,82.32,38.32733413585607,48.36,31.81,-3.1,-10.9,-0.75,-3.01,1784.72,5701.5,-6.770994515157507,-4.962449837155196,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
64,(주)디에이치오토웨어,25440,2012,4.981613728535099,0.0,36.38959520077421,-0.4081254209254155,4.468106660408388,-5.23,6.554954778482909,1.3,-3.2,13.08,-32.33,2.02,102.5,-2.23,2.11,10.09,2.66,4.49,7.46,11.29016495843698,12.28,1.79,0.48,57.45,87.32,13.66,268.26,22.15,51.68,-0.1660699249552327,153.56,2.52,151.86,10.78,73.95424161221898,20.32,69.82,44.0,4.99,-85.53095898592045,160.57,392.18,5.2,7.0,4.14,2.01,6116.93,605.16,2.664013980634011,-6.582491545257331,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
