회사명,거래소코드,회계년도,[U01B800000000]계속영업이익(손실)(IFRS연결)(천원),[U01B350016400]   이자비용(IFRS연결)(천원),[U01B470010000]   이자비용(IFRS연결)(천원),[U01B550010000]   이자비용(IFRS연결)(천원),[U01B800000000]계속영업이익(손실)(IFRS)(천원),[U01B350016400]   이자비용(IFRS)(천원),[U01B470010000]   이자비용(IFRS)(천원),[U01B550010000]   이자비용(IFRS)(천원)
(주)인포바인,115310,2023/12,7157276,0,0,64466,7134019,0,0,58577
(주)인피니트헬스케어,071200,2022/12,160929,0,0,121791,-554264,0,0,3382
(주)일승,333430,2022/12,3380073,0,0,809477,2077152,0,0,573735
(주)일신바이오베이스,068330,2022/12,,,,,3815054,0,0,84
(주)일신석재,007110,2022/12,,,,,2347584,0,0,551223
(주)일월지엠엘,178780,2022/12,-4144157,0,0,87698,-4144157,0,0,87698
(주)일지테크,019540,2022/12,-9094491,0,0,5008354,-6228212,0,0,1530764
(주)일지테크,019540,2023/12,32300042,0,0,9606081,22812793,0,0,3622147
(주)일진파워,094820,2022/12,15675415,0,0,37285,15675415,0,0,33292
(주)잇츠한불,226320,2022/12,3314665,0,0,265424,-8566489,0,0,43094
(주)잉크테크,049550,2022/12,3962509,0,0,606064,4460329,0,0,532330
(주)잉크테크,049550,2023/12,3712236,0,0,1127416,3864060,0,0,1048524
(주)자람테크놀로지,389020,2023/12,,,,,-1268824,0,0,12771
(주)자비스,254120,2022/12,262158,0,0,674835,353733,0,0,672535
(주)자연과환경,043910,2022/12,103262,0,0,932018,893224,0,0,685106
(주)자연과환경,043910,2023/12,3980147,0,0,1534513,4386037,0,0,1203755
(주)자이언트스텝,289220,2022/12,-12676277,0,0,279852,-11089523,0,0,170206
(주)장원테크,174880,2022/12,-27928010,0,0,2462956,-29581310,0,0,2264458
(주)저스템,417840,2022/12,,,,,6322186,0,0,249051
(주)정다운,208140,2022/12,15319946,0,0,2058756,15620613,0,0,1712573
(주)정다운,208140,2023/12,32677793,0,0,2563666,32311239,0,0,2304100
(주)정상제이엘에스,040420,2022/12,13301754,0,0,347762,13168500,0,0,346002
(주)정상제이엘에스,040420,2023/12,13314592,0,0,117613,13303177,0,0,116094
(주)정원엔시스,045510,2022/12,1201038,0,0,427196,1198193,0,0,185784
(주)정원엔시스,045510,2023/12,1700753,0,0,592052,1700753,0,0,287105
(주)제넥신,095700,2022/12,-56831170,0,0,3809903,-45058819,0,0,3282257
(주)제넥신,095700,2023/12,-66860297,0,0,4110901,-39142116,0,0,3877908
(주)제넨바이오,072520,2022/12,-23538437,0,0,3061486,-23687396,0,0,3047669
(주)제노레이,122310,2022/12,13900300,0,0,195085,14581874,0,0,192313
(주)제노코,361390,2022/12,,,,,2715633,0,0,231647
(주)제노코,361390,2023/12,,,,,1654813,0,0,242496
(주)제노포커스,187420,2022/12,-13373144,0,0,6328110,-26860762,0,0,4072791
(주)제놀루션,225220,2022/12,,,,,14601874,0,0,311604
(주)제닉,123330,2022/12,-3340028,0,0,477415,-3340028,0,0,477415
(주)제로투세븐,159580,2022/12,10157335,0,0,273315,10207594,0,0,273315
(주)제우스,079370,2022/12,35211362,0,0,3329473,20892562,0,0,1564499
(주)제우스,079370,2023/12,10025150,0,0,3619531,25203426,0,0,2270226
(주)제이브이엠,054950,2022/12,15756495,0,0,325102,14553337,0,0,120716
(주)제이브이엠,054950,2023/12,26243572,0,0,1266478,23876007,0,0,641339
(주)제이스텍,090470,2022/12,27797690,0,0,1294210,27074041,0,0,1259684
(주)제이시스메디칼,287410,2022/12,27012266,0,0,391246,26347554,0,0,320388
(주)제이시스메디칼,287410,2023/12,25107906,0,0,222439,22098790,0,0,98728
(주)제이아이테크,417500,2022/12,10924231,0,0,283406,10531497,0,0,273822
(주)제이앤티씨,204270,2022/12,-58751477,0,0,5251193,8361399,0,0,1208627
(주)제이에스코퍼레이션,194370,2022/12,64584602,0,0,4238468,20281171,0,0,2398842
(주)제이에스티나,026040,2022/12,,,,,1284227,0,0,120308
(주)제이엔비,452160,2023/12,-2542801,0,0,852215,-2443000,0,0,758346
(주)제이엘케이,322510,2022/12,-9310494,0,0,446205,-9382669,0,0,444557
(주)제이오,418550,2023/12,,,,,17419292,0,0,887998
(주)제이와이피엔터테인먼트,035900,2022/12,67501258,0,0,90358,54946166,0,0,47808
(주)제이와이피엔터테인먼트,035900,2023/12,105016741,0,0,264408,120139665,0,0,181280
(주)제이티,089790,2022/12,15039626,0,0,437001,14943128,0,0,436732
(주)제이티,089790,2023/12,5492096,0,0,571004,5481437,0,0,570812
(주)제일기획,030000,2022/12,195834423,0,0,6925018,62923623,0,0,347979
(주)제일기획,030000,2023/12,190121613,0,0,10894915,27303232,0,0,578390
(주)제일바이오,052670,2022/12,,,,,-1707836,0,0,3701
(주)제일테크노스,038010,2022/12,10881152,0,0,2135410,11069210,0,0,2061045
(주)제일테크노스,038010,2023/12,26048030,0,0,2193462,24743174,0,0,2076700
(주)제주반도체,080220,2022/12,24706325,0,0,566275,23665604,0,0,573420
(주)제주은행,006220,2022/12,,,,,,,,
(주)제주은행,006220,2023/12,,,,,,,,
(주)제주항공,089590,2022/12,-173864412,0,0,27296151,-166473071,0,0,27157624
(주)제주항공,089590,2023/12,134328660,0,0,35954138,124028111,0,0,35948337
(주)제테마,216080,2022/12,,,,,1455004,0,0,9579335
(주)제테마,216080,2023/12,13604192,0,0,12878500,15974147,0,0,12729327
(주)젠큐릭스,229000,2022/12,-25450910,0,0,478246,-25564167,0,0,467626
(주)젠큐릭스,229000,2023/12,-20139384,0,0,810725,-19600647,0,0,788340
(주)젬백스&카엘,082270,2022/12,-19603750,0,0,445314,-23425932,0,0,445314
(주)젬백스링크,064800,2022/12,-19347596,0,0,1069433,-4881331,0,0,1078309
(주)젬백스링크,064800,2023/12,-10535436,0,0,1297541,-12027155,0,0,1307269
(주)조비,001550,2022/12,,,,,8638058,0,0,1250025
(주)조비,001550,2023/12,,,,,-9037064,0,0,2263727
(주)조이시티,067000,2022/12,3193579,0,0,3094437,3256908,0,0,3094146
(주)조이시티,067000,2023/12,7750177,0,0,5044955,3640520,0,0,4579921
(주)조흥,002600,2022/12,11131140,0,0,3748403,11843676,0,0,3595768
(주)조흥,002600,2023/12,355244,0,0,12314959,656118,0,0,11649444
(주)종근당,185750,2022/12,79977780,0,0,6846931,82941336,0,0,5488242
(주)종근당,185750,2023/12,213602187,0,0,9270969,208856497,0,0,7772617
(주)종근당바이오,063160,2022/12,-16702616,0,0,2938333,-15206133,0,0,2901627
(주)종근당바이오,063160,2023/12,,,,,-24192520,0,0,4988555
