날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2023-10-10,122800,124300,119500,119500,5580659,-0.747508306,118119.4201,118003.1784,116.2417399,-67.62904742,52.47524752,51.87407075,118040,117915,118005,110045.8333,98122.5,118717.9888,118049.3841,116323.8786,111027.2485,105298.8742,125,35,7994.166667,19917.5,-90,7869.166667,19792.5,7959.166667,19882.5,11923.33333,668.6046916,2394.110219,7690.740339,13419.11465,1725.505527,7022.135648,12750.50996,5296.630121,11025.00443,5728.37431,"-242,192","-38,840",0,"102,981","-4,441",321,"-78,935","-6,929","229,486",291,"228,136","-189,385","813,103"
2023-10-11,123000,123900,119200,119200,4293299,-0.251046025,118285.6632,118091.8318,193.8313464,-15.33696865,41.07142857,49.71354231,118940,117965,118101.6667,110286.6667,98243.33333,118878.6592,118158.9666,116418.1777,111162.3353,105414.2362,975,838.3333333,8653.333333,20696.66667,-136.6666667,7678.333333,19721.66667,7815,19858.33333,12043.33333,719.6926179,2460.481546,7716.323927,13464.423,1740.788928,6996.631309,12744.73038,5255.842381,11003.94145,5748.099072,"-101,337","15,226",0,"4,698","-1,039","14,049","21,954","67,350","398,854","404,529","-240,392","-178,517","-743,354"
2023-10-12,121100,124200,120500,124200,4016352,4.194630872,119195.5611,118544.2887,651.2724188,117.9849088,54.16666667,50.60416718,120700,118250,118248.3333,110582.5,98383.75,120652.4395,118734.3031,116673.3194,111377.8339,105570.1347,2450,2451.666667,10117.5,22316.25,1.666666667,7667.5,19866.25,7665.833333,19864.58333,12198.75,1918.136363,3979.12009,9274.605596,15082.3048,2060.983726,7356.469232,13164.16844,5295.485506,11103.18471,5807.699208,"145,216","-19,226",0,"16,824","3,946",95,"34,539","12,579","107,511","320,710","477,832","-758,386","1,062,715"
2023-10-13,123100,126300,122500,124700,3205273,0.40257649,120042.3979,119000.2673,1042.130553,302.8140377,65.24064171,53.53146209,121600,118800,118425,110877.5,98520.83333,122001.6263,119302.4647,116936.4892,111598.035,105728.8887,2800,3175,10722.5,23079.16667,375,7922.5,20279.16667,7547.5,19904.16667,12356.66667,2699.161595,5065.137073,10403.59134,16272.73757,2365.975478,7704.429747,13573.57598,5338.454269,11207.6005,5869.146232,"85,732","-3,972",0,"-4,821","1,911","-1,745","-104,215","-1,157","-147,085","-171,380","617,952","-440,753","-950,676"
2023-10-16,124700,125200,122400,124100,3008476,-0.481154771,120666.6444,119378.0253,1288.619057,499.9750416,62.82722513,55.3906147,122340,119210,118526.6667,111174.1667,98648.33333,122701.0842,119759.3728,117171.3585,111804.679,105881.3461,3130,3813.333333,11165.83333,23691.66667,683.3333333,8035.833333,20561.66667,7352.5,19878.33333,12525.83333,2941.711367,5529.725761,10896.40519,16819.73811,2588.014394,7954.693819,13878.02675,5366.679424,11290.01235,5923.332927,"204,000","6,051",0,"11,891",76,"2,238","34,304","-33,718","89,472","308,263","-270,851","-44,138","-793,136"
2023-10-17,125000,130800,123500,130000,6411880,4.754230459,122102.5452,120164.8382,1937.706984,787.52143,75.21008403,59.35450856,124440,119875,118740,111527.5,98798.75,125134.0561,120734.6707,117591.9697,112105.4281,106081.5009,4565,5700,12912.5,25641.25,1135,8347.5,21076.25,7212.5,19941.25,12728.75,4399.385472,7542.086492,13028.62801,19052.55524,3142.70102,8629.242536,14653.16977,5486.541516,11510.46875,6023.92723,"99,267","5,765",0,"168,889","2,861","-7,666","75,471","-17,410","-102,214","219,198","1,128,398","-1,364,160","979,864"
2023-10-18,128600,130700,127200,130000,4760148,0,123317.5383,120893.3687,2424.169525,1114.851049,80.2690583,63.53741851,126600,120450,118943.3333,111875.8333,98965.41667,126756.0374,121617.083,117998.7903,112401.2062,106279.9947,6150,7656.666667,14724.16667,27634.58333,1506.666667,8574.166667,21484.58333,7067.5,19977.91667,12910.41667,5138.95444,8757.24711,14354.83125,20476.04275,3618.29267,9215.876806,15337.08831,5597.584136,11718.79564,6121.211509,"242,781","1,768",0,"34,601",-30,809,"115,326","-3,938","152,451","542,000","-464,306","-79,527","-800,363"
2023-10-19,127600,128900,125100,125700,5089745,-3.307692308,123684.0708,121249.4155,2434.655339,1378.811907,66.27906977,64.08574876,126900,120625,119080,112192.5,99141.66667,126404.025,122005.9322,118251.289,112621.021,106441.1565,6275,7820,14707.5,27758.33333,1545,8432.5,21483.33333,6887.5,19938.33333,13050.83333,4398.092725,8152.735956,13783.004,19962.86841,3754.643231,9384.911271,15564.77568,5630.26804,11810.13245,6179.864412,"10,349","-3,363",0,"24,744",442,"2,000","-21,485","-29,977","-122,741","-136,668","-257,380","395,090","1,216,416"
2023-10-20,124300,127200,122800,126200,3868266,0.397772474,124071.1369,121616.1255,2455.0114,1594.051806,67.69230769,64.80706055,127200,120815,119235,112501.6667,99322.91667,126336.0166,122405.3673,118511.9025,112845.4669,106605.1303,6385,7965,14698.33333,27877.08333,1580,8313.333333,21492.08333,6733.333333,19912.08333,13178.75,3930.649382,7824.114163,13490.54974,19730.88629,3893.464782,9559.900362,15800.2369,5666.435581,11906.77212,6240.336542,"-137,124","-13,585",0,"-5,640","-2,286","-1,471","-11,784","-18,417","-133,601","-310,323","317,958","5,602","-444,883"
2023-10-23,126800,127200,123500,124000,2432303,-1.743264659,124060.1927,121792.7088,2267.483968,1728.738238,67.17557252,65.28076294,127180,121065,119383.3333,112808.3333,99490,125557.3444,122557.237,118691.8401,113029.8393,106749.4861,6115,7796.666667,14371.66667,27690,1681.666667,8256.666667,21575,6575,19893.33333,13318.33333,3000.107385,6865.504328,12527.50508,18807.85831,3865.396943,9527.3977,15807.75093,5662.000757,11942.35398,6280.353226,"112,758","7,575",0,"-15,099",0,"1,977","-10,022","-7,229","108,708","191,093","-373,557","174,769","-601,171"
2023-10-24,125400,127000,123900,126800,2802010,2.258064516,124481.7015,122163.6192,2318.082316,1846.607054,71.08013937,66.44063823,126540,121445,119596.6667,113152.5,99666.25,125971.5629,122961.3097,118957.6814,113257.4453,106915.8804,5095,6943.333333,13387.5,26873.75,1848.333333,8292.5,21778.75,6444.166667,19930.41667,13486.25,3010.253247,7013.881545,12714.11765,19055.68253,4003.628298,9703.864401,16045.42928,5700.236104,12041.80098,6341.564881,"46,379","6,561",0,"19,333",0,-619,"-4,799","-4,752","-105,744","-50,202","-24,780","69,496","331,387"
2023-10-25,127500,129000,126100,127500,3053002,0.552050473,124946.0552,122558.9067,2387.14846,1954.715335,71.08013937,67.36853846,126040,121920,119831.6667,113486.6667,99852.91667,126481.042,123393.5659,119237.7574,113492.8594,107086.703,4120,6208.333333,12553.33333,26187.08333,2088.333333,8433.333333,22067.08333,6345,19978.75,13633.75,3087.476045,7243.284543,12988.18254,19394.33898,4155.808497,9900.706493,16306.86293,5744.897996,12151.05443,6406.156439,"-30,368","-13,872",0,"115,585",1,864,"22,225","-11,419","-134,481","-37,593","190,980","-138,974","-358,169"
2023-10-26,122100,124800,119500,120000,5961584,-5.882352941,124185.1236,122369.3581,1815.765541,1926.925376,49.68152866,63.8311365,124900,122095,119948.3333,113746.6667,100000.8333,124320.6946,123070.3692,119262.749,113600.4155,107193.8673,2805,4951.666667,11153.33333,24899.16667,2146.666667,8348.333333,22094.16667,6201.666667,19947.5,13745.83333,1250.325478,5057.945661,10720.27917,17126.82736,3807.620183,9469.953696,15876.50189,5662.333513,12068.8817,6406.548191,"29,410",-813,0,"112,037","-1,212","-7,468","-60,045","-19,347","47,548","100,923","-878,743","778,008","-406,563"
2023-10-27,119800,120900,117500,119100,5486088,-0.75,123402.7969,122127.1834,1275.613505,1796.663002,47.97507788,60.65992478,123480,122185,119866.6667,113993.3333,100136.6667,122580.4631,122692.2388,119257.413,113691.3177,107292.6734,1295,3613.333333,9486.666667,23343.33333,2318.333333,8191.666667,22048.33333,5873.333333,19730,13856.66667,-111.7756735,3323.050145,8889.145402,15287.78974,3434.825818,9000.921076,15399.56541,5566.095257,11964.73959,6398.644334,"1,219","38,462",0,"263,999","1,471","-13,864","-16,148","14,204","596,028","846,909","-1,310,731","418,220","-256,660"
2023-10-30,119100,121700,118700,119100,2798497,0,122740.8281,121902.9476,837.8805597,1604.906513,49.35897436,58.39973469,122500,122290,119718.3333,114234.1667,100267.5,121420.3087,122350.1208,119252.2519,113780.7174,107390.6595,210,2781.666667,8265.833333,22232.5,2571.666667,8055.833333,22022.5,5484.166667,19450.83333,13966.66667,-929.8120608,2168.05686,7639.591329,14029.64926,3097.868921,8569.40339,14959.46132,5471.534469,11861.5924,6390.057928,"-47,090","1,438",0,"112,125","-8,975","-2,697","-8,989","21,609","-10,073","55,910","146,446","-210,740","1,032,574"
2023-10-31,119800,120900,116300,116300,3166739,-2.350965575,121749.9315,121487.9144,262.0170773,1336.328626,45.69732938,55.85925363,120400,122355,119600,114455,100380.4167,119713.5392,121773.9188,119155.4567,113822.3584,107464.5959,-1955,800,5945,20019.58333,2755,7900,21974.58333,5145,19219.58333,14074.58333,-2060.379658,558.0824264,5891.180718,12248.94324,2618.462084,7951.560375,14309.3229,5333.098291,11690.86082,6357.762527,"34,054",-425,0,"93,094",-904,"2,893","-25,969","7,466","-248,232","-137,598","-60,163","197,704","-385,126"
2023-11-01,117900,120300,117000,120300,2707225,3.439380911,121526.8651,121399.9208,126.9443538,1094.451772,44.03669725,53.49474235,118960,122635,119520,114718.3333,100510.4167,119909.0261,121633.5456,119192.9827,113929.4269,107571.1138,-3675,-560,4241.666667,18449.58333,3115,7916.666667,22124.58333,4801.666667,19009.58333,14207.91667,-1724.519489,716.0433662,5979.599211,12337.91232,2440.562855,7704.1187,14062.43181,5263.555845,11621.86895,6358.313106,"32,098","3,471",0,"59,465","4,136","3,800","7,929","15,650","12,864","135,942","150,311","-288,897","204,341"
2023-11-02,123900,125400,123100,125300,3736208,4.156275977,122107.3474,121688.8155,418.5318855,959.2677945,50.80645161,52.9570842,120020,123130,119616.6667,115023.3333,100642.9167,121706.0174,121982.7317,119393.2128,114117.3702,107718.2415,-3110,403.3333333,4996.666667,19377.08333,3513.333333,8106.666667,22487.08333,4593.333333,18973.75,14380.41667,-276.7143237,2312.804591,7588.647153,13987.77593,2589.518915,7865.361477,14264.49025,5275.842562,11674.97134,6399.128777,"-115,479","3,826",0,"58,972","1,807",347,"15,235","19,760","49,825","30,467","638,669","-669,264","394,829"
2023-11-03,126500,127200,125000,125800,2796773,0.399042298,122675.4478,121993.3477,682.100101,903.8342558,52.29110512,52.82388839,121360,123410,119713.3333,115344.1667,100788.3333,123070.6783,122346.2811,119603.2714,114310.4716,107868.2976,-2050,1646.666667,6015.833333,20571.66667,3696.666667,8065.833333,22621.66667,4369.166667,18925,14555.83333,724.397183,3467.406861,8760.206701,15202.38071,2743.009678,8035.809518,14477.98353,5292.79984,11734.97385,6442.174008,"-202,355","8,762",0,"45,524",-310,-10,"-52,143","6,674","-187,299","-389,919","725,834","-345,587","212,575"
2023-11-06,125800,133000,125800,133000,6923192,5.723370429,124263.8404,122808.6553,1455.185169,1014.104438,53.90625,53.04036071,124140,124040,119928.3333,115728.3333,100960.8333,126380.4522,123360.921,120042.5084,114619.3894,108076.8594,100,4211.666667,8411.666667,23179.16667,4111.666667,8311.666667,23079.16667,4200,18967.5,14767.5,3019.531197,6337.943769,11761.06279,18303.59277,3318.412572,8741.531589,15284.06158,5423.119018,11965.64901,6542.529987,"3,820","-28,515",0,"6,870","-3,671","-4,605","97,800","-34,569","-59,704","5,941","1,759,689","-1,722,695","861,266"
2023-11-07,132000,133500,129300,130400,4940510,-1.954887218,125207.865,123370.9771,1836.887884,1178.661128,50.48780488,52.52984954,126960,124585,120070,116095.8333,101122.9167,127720.3015,124031.3095,120382.0983,114880.2259,108262.1137,2375,6890,10864.16667,25837.08333,4515,8489.166667,23462.08333,3974.166667,18947.08333,14972.91667,3688.991993,7338.203154,12840.07552,19458.18777,3649.211161,9151.083528,15769.19578,5501.872367,12119.98461,6618.112248,"-39,563","10,249",0,"-4,766","-1,181",735,"40,696","7,954","-239,142","-235,267","24,730","199,903","-717,464"
2023-11-08,131600,132700,126600,127600,3328279,-2.147239264,125575.8858,123684.2381,1891.647699,1321.258442,52.40506329,52.50489229,128420,125005,120220,116432.5,101289.1667,127680.201,124371.1847,120618.7508,115090.4701,108422.5941,3415,8200,11987.5,27130.83333,4785,8572.5,23715.83333,3787.5,18930.83333,15143.33333,3309.016219,7061.450155,12589.73084,19257.6069,3752.433936,9280.714618,15948.59068,5528.280682,12196.15674,6667.876063,"47,188","-20,366",0,"-54,363","-10,567",7,"-44,539","-28,970","228,561","137,317","105,772","-228,468","-348,906"
2023-11-09,127700,129800,126700,128000,2228081,0.313479624,125948.8264,124003.9241,1944.902282,1445.98721,52.28426396,52.46076663,128960,125195,120378.3333,116779.1667,101454.1667,127786.8006,124716.7862,120860.759,115303.8508,108585.0622,3765,8581.666667,12180.83333,27505.83333,4816.666667,8415.833333,23740.83333,3599.166667,18924.16667,15325,3070.014444,6926.041662,12482.94986,19201.73848,3856.027218,9412.935412,16131.72403,5556.908193,12275.69682,6718.788623,"40,663","2,960",0,"-50,049",-239,"2,619","14,095","-39,653","-104,412","-136,976","207,567","-72,930","-80,319"
2023-11-10,127900,130800,127000,130500,2656526,1.953125,126649.007,124485.1149,2163.892028,1589.568174,58.18639798,53.6058929,129900,125485,120578.3333,117113.3333,101638.3333,128691.2004,125267.5685,121176.7997,115555.0268,108766.9289,4415,9321.666667,12786.66667,28261.66667,4906.666667,8371.666667,23846.66667,3465,18940,15475,3423.631962,7514.400758,13136.17362,19924.27156,4090.768796,9712.541658,16500.6396,5621.772862,12409.8708,6788.097939,"97,384","9,983",0,"-79,665",0,800,"71,451","-16,777","-148,850","-75,657","262,514","-194,064","165,023"
2023-11-13,133000,134100,131000,131800,2644761,0.996168582,127441.4674,125026.9583,2414.509157,1754.55637,56.54450262,54.19361484,129660,125870,120853.3333,117445.8333,101832.5,129727.467,125889.7048,121525.1013,115823.5388,108958.0747,3790,8806.666667,12214.16667,27827.5,5016.666667,8424.166667,24037.5,3407.5,19020.83333,15613.33333,3837.762149,8202.365631,13903.92819,20769.39226,4364.603482,10066.16604,16931.63011,5701.562559,12567.02663,6865.464074,"-102,851","-7,729",0,"-13,060","4,797","-3,997","-33,115","-4,959","-77,465","-230,650","451,721","-206,963","-243,239"
2023-11-14,133500,133500,130000,130000,2589591,-1.365705615,127835.0878,125395.3317,2439.756091,1891.596314,53.18066158,53.99102419,129580,125870,121105,117749.1667,102019.1667,129818.3113,126281.1615,121802.9669,116057.8604,109132.6965,3710,8475,11830.83333,27560.83333,4765,8120.833333,23850.83333,3355.833333,19085.83333,15730,3537.149813,8015.34445,13760.45087,20685.61483,4478.194637,10223.30105,17148.46501,5745.106416,12670.27038,6925.16396,"-59,361","12,332",0,"7,073","-2,491","6,604","-95,904","-31,016","390,624","215,529","-591,295","361,312","-346,868"
2023-11-15,133900,134200,132100,134100,3616292,3.153846154,128798.9205,126040.122,2758.798491,2065.03675,69.63788301,57.12039595,130880,126075,121410,118055.8333,102215.8333,131245.5409,127025.8128,122206.1483,116356.0776,109339.894,4805,9470,12824.16667,28664.16667,4665,8019.166667,23859.16667,3354.166667,19194.16667,15840,4219.728092,9039.392601,14889.46325,21905.64685,4819.664509,10669.73516,17685.91876,5850.070648,12866.25425,7016.183604,"-411,242","-13,663",0,"-32,465","-7,906","-1,036","-98,943","19,036","493,763","-38,793","768,108","-712,109","1,092,287"
