날짜,시가,고가,저가,종가,"MA_종가,단순,5","MA_종가,단순,20","MA_종가,단순,60","MA_종가,단순,120","MA_종가,단순,240",프로그램순매수(종목),누적
2020-08-12,58200,59000,57700,59000,58100,56615,53895,52033,52473,-48633,-39603285
2020-08-11,58000,59500,57800,58200,57680,56400,53745,52041,52410,-737525,-39554652
2020-08-10,57600,58300,57500,57800,57500,56180,53613,52058,52351,-719237,-38817127
2020-08-07,57900,58400,57100,57500,57300,55960,53463,52074,52296,-2132406,-38097890
2020-08-06,57100,58400,57100,58000,57380,55720,53303,52108,52242,-192120,-35965484
2020-08-05,57300,57500,56300,56900,57580,55460,53136,52139,52182,-1500531,-35773364
2020-08-04,57200,58100,57000,57300,58000,55265,52997,52171,52128,-2764121,-34272833
2020-08-03,57800,57900,56700,56800,58260,55070,52840,52198,52071,-2602624,-31508712
2020-07-31,59500,59600,57700,57900,58020,54980,52700,52223,52013,-3000203,-28906088
2020-07-30,59700,60100,59000,59000,57280,54765,52548,52238,51954,-166848,-25905885
2020-07-29,60300,60400,58600,59000,56300,54460,52378,52250,51888,-1350312,-25739037
2020-07-28,57000,58800,56400,58600,55440,54140,52215,52268,51820,4380719,-24388725
2020-07-27,54300,55700,54300,55600,54780,53850,52047,52275,51756,2686670,-28769444
2020-07-24,54000,54400,53700,54200,54500,53690,51953,52303,51705,-358753,-31456114
2020-07-23,54700,54700,53800,54100,54540,53645,51885,52328,51663,-286420,-31097361
2020-07-22,55300,55500,54700,54700,54480,53535,51814,52347,51625,-828382,-30810941
2020-07-21,55200,55400,54800,55300,54480,53445,51725,52368,51585,1437467,-29982559
2020-07-20,54800,54800,54000,54200,54180,53250,51634,52399,51544,-656335,-31420026
2020-07-17,54200,54700,54100,54400,54020,53140,51562,52438,51512,-145872,-30763691
2020-07-16,54800,54800,53800,53800,53680,53065,51476,52491,51477,13313,-30617819
2020-07-15,54400,55000,54300,54700,53480,52990,51414,52562,51449,408064,-30631132
2020-07-14,53700,53800,53200,53800,53140,52865,51359,52618,51418,283884,-31039196
2020-07-13,53300,53800,53100,53400,53060,52780,51279,52689,51387,1374210,-31323080
2020-07-10,53100,53200,52300,52700,53380,52605,51206,52755,51362,1090592,-32697290
2020-07-09,53200,53600,52800,52800,53560,52585,51133,52822,51339,-225137,-33787882
2020-07-08,53600,53900,52900,53000,53580,52660,51073,52873,51314,-2154153,-33562745
2020-07-07,55800,55900,53400,53400,53500,52780,51008,52932,51285,-1720862,-31408592
2020-07-06,54000,55000,53800,55000,53380,52885,50928,52987,51255,847223,-29687730
2020-07-03,53000,53600,52700,53600,52860,52880,50838,53024,51221,1135592,-30534953
2020-07-02,52100,52900,52100,52900,52800,52975,50757,53066,51191,861247,-31670545
2020-07-01,53400,53600,52400,52600,52600,53060,50658,53098,51163,579607,-32531792
2020-06-30,53900,53900,52800,52800,52660,53155,50562,53125,51137,-1724034,-33111399
2020-06-29,52500,53200,52000,52400,52380,53085,50445,53148,51106,-1622307,-31387365
2020-06-26,52800,53900,52200,53300,52300,53025,50368,53173,51076,-597528,-29765058
2020-06-25,52100,53000,51900,51900,52220,52895,50277,53189,51039,-2476213,-29167530
2020-06-24,51900,53900,51600,52900,52300,52820,50217,53222,51013,1207752,-26691317
2020-06-23,52500,52800,51100,51400,52160,52670,50132,53252,50984,-621539,-27899069
2020-06-22,52000,52600,51800,52000,52300,52563,50086,53285,50959,-1587978,-27277530
2020-06-19,52600,52900,51600,52900,51880,52405,50002,53310,50935,-961798,-25689552
2020-06-18,52200,52300,51600,52300,51760,52198,49828,53332,50909,720604,-24727754
2020-06-17,52100,52900,51300,52200,52160,52080,49713,53363,50887,604355,-25448358
2020-06-16,51200,52100,50600,52100,52800,51970,49559,53394,50863,-1187140,-26052713
2020-06-15,51400,52000,49900,49900,53480,51880,49451,53429,50836,-2263049,-24865573
2020-06-12,52100,52800,51500,52300,54480,51825,49408,53486,50819,-1051883,-22602524
2020-06-11,54500,55100,53200,54300,55120,51603,49351,53506,50790,-5281671,-21550641
2020-06-10,55100,55900,54900,55400,55180,51288,49278,53509,50754,-296495,-16268970
2020-06-09,55800,56500,54400,55500,55000,50945,49202,53492,50713,-332436,-15972475
2020-06-08,56400,56500,54700,54900,54180,50565,49145,53462,50671,-2991254,-15640039
2020-06-05,54400,55900,54000,55500,53440,50240,49140,53433,50627,-904097,-12648785
2020-06-04,55800,57000,54600,54600,52480,49905,49118,53398,50579,1393152,-11744688
2020-06-03,51800,55000,51700,54500,51640,49615,49150,53363,50534,2813480,-13137840
2020-06-02,51000,51500,50800,51400,50720,49350,49205,53321,50490,-325032,-15951320
2020-06-01,50800,51200,50600,51200,50290,49205,49305,53305,50461,-248131,-15626288
2020-05-29,50000,50700,49700,50700,49820,49145,49375,53294,50435,2354529,-15378157
2020-05-28,51100,51200,49900,50400,49430,49115,49447,53291,50410,-54913,-17732686
2020-05-27,48950,50000,48800,49900,49340,49088,49510,53290,50384,173870,-17677773
2020-05-26,48700,49450,48600,49250,49360,49060,49610,53302,50359,-1234367,-17851643
2020-05-25,48750,48900,48450,48850,49570,49090,49731,53327,50335,-1041474,-16617276
2020-05-22,49600,49800,48600,48750,49560,49140,49882,53351,50314,-2567718,-15575802
2020-05-21,50300,50400,49850,49950,49380,49165,50016,53377,50288,744074,-13008084
2020-05-20,50000,50200,49800,50000,48990,49173,50170,53390,50257,-1664939,-13752158
2020-05-19,50100,50500,49700,50300,48700,49243,50337,53399,50223,-912847,-12087219
2020-05-18,47950,49100,47600,48800,48220,49178,50502,53413,50191,-568070,-11174372
2020-05-15,48400,48450,47700,47850,48140,49188,50685,53452,50165,-3143410,-10606302
2020-05-14,47750,48100,47650,48000,48330,49210,50913,53499,50144,246489,-7462892
2020-05-13,47250,48550,47200,48550,48490,49273,51143,53547,50126,2679696,-7709381
2020-05-12,48400,48500,47550,47900,48620,49300,51345,53582,50105,-1177938,-10389077
2020-05-11,48900,49250,48300,48400,48740,49335,51555,53620,50086,-1460182,-9211139
2020-05-08,49100,49350,48800,48800,49060,49395,51747,53655,50059,-563217,-7750957
2020-05-07,49200,49300,48700,48800,49320,49390,51928,53679,50027,-1348658,-7187740
2020-05-06,49000,49200,48500,49200,49530,49300,52122,53706,49997,-2317379,-5839082
2020-05-04,48900,49100,48500,48500,49560,49180,52320,53737,49969,-7037541,-3521703
2020-04-29,49900,50500,49600,50000,49830,49045,52503,53777,49945,343987,3515838
2020-04-28,49850,50100,49300,50100,49800,48933,52652,53800,49914,-474783,3171851
2020-04-27,49350,50000,49100,49850,49630,48820,52770,53818,49884,-505129,3646634
2020-04-24,49650,49750,49000,49350,49680,48743,52879,53829,49854,-2514562,4151763
2020-04-23,50200,50300,49500,49850,50090,48665,53010,53838,49832,-2204228,6666325
2020-04-22,48700,50000,48350,49850,49920,48605,53164,53843,49811,-1629266,8870553
2020-04-21,49400,49700,48700,49250,49750,48460,53313,53853,49793,-4969958,10499819
2020-04-20,51400,51400,50000,50100,49560,48123,53506,53870,49779,-3603570,15469777
2020-04-17,50800,52000,50300,51400,49390,47888,53709,53877,49761,2387186,19073347
2020-04-16,49350,49350,48550,49000,48930,47465,53876,53871,49739,-1353178,16686161
2020-04-14,48800,49200,48300,49000,48850,47295,54099,53889,49722,353938,18039339
2020-04-13,48650,48900,48300,48300,48970,47210,54304,53908,49704,-1304349,17685401
2020-04-10,48950,49250,48650,49250,49050,47240,54511,53924,49689,-1418322,18989750
2020-04-09,49750,49800,48700,49100,48600,47275,54673,53930,49672,-2343035,20408072
2020-04-08,49600,49750,48600,48600,48140,47360,54855,53941,49656,-1842935,22751107
2020-04-07,49650,50200,49000,49600,47580,47535,55045,53959,49643,-1020990,24594042
2020-04-06,47500,48800,47250,48700,47210,47785,55210,53963,49626,138385,25615032
2020-04-03,47400,47600,46550,47000,47040,48060,55375,53974,49619,-1468100,25476647
2020-04-02,46200,46850,45350,46800,47300,48535,55538,53992,49620,-1116491,26944747
2020-04-01,47450,47900,45800,45800,47500,49085,55688,54006,49621,-5717082,28061238
2020-03-31,48000,48500,47150,47750,48070,49665,55850,54032,49625,-1548299,33778320
2020-03-30,47050,48350,46550,47850,47910,50048,55979,54032,49619,-984493,35326619
2020-03-27,49600,49700,46850,48300,46840,50405,56102,54033,49614,-3824407,36311112
2020-03-26,49000,49300,47700,47800,46260,50700,56227,54028,49608,-2702780,40135519
2020-03-25,48950,49600,47150,48650,45290,51105,56372,54036,49603,-3379421,42838299
2020-03-24,43850,46950,43050,46950,44680,51498,56484,54040,49595,1429364,46217720
2020-03-23,42600,43550,42400,42500,44750,52045,56618,54052,49595,-4904867,44788356
2020-03-20,44150,45500,43550,45400,46030,52760,56835,54108,49612,-4275458,49693223
2020-03-19,46400,46650,42300,42950,46940,53450,57012,54137,49614,-3051990,53968681
2020-03-18,47750,48350,45600,45600,48510,54303,57229,54191,49623,-3842225,57020671
2020-03-17,46900,49650,46700,47300,49810,55033,57408,54222,49619,-7590844,60862896
2020-03-16,50100,50900,48800,48900,51270,55658,57564,54238,49608,-8173,68453740
2020-03-13,47450,51600,46850,49950,52330,56288,57661,54240,49594,-6252161,68461913
2020-03-12,51000,51900,49300,50800,53640,56880,57740,54221,49574,-2943399,74714074
2020-03-11,54300,54400,52000,52100,55040,57375,57782,54189,49552,-4599340,77657473
2020-03-10,53800,54900,53700,54600,56100,57795,57778,54147,49529,-2342001,82256813
2020-03-09,54700,55000,53600,54200,56260,58060,57727,54085,49492,-4619113,84598814
2020-03-06,56500,57200,56200,56500,56420,58335,57677,54025,49450,-573095,89217927
2020-03-05,57600,58000,56700,57800,55960,58530,57575,53945,49398,-284393,89791022
2020-03-04,54800,57600,54600,57400,55580,58695,57437,53849,49339,3530827,90075415
2020-03-03,56700,56900,55100,55400,55400,58800,57304,53752,49284,984587,86544588
2020-03-02,54300,55500,53600,55000,55900,58975,57213,53658,49236,-1658516,85560001
2020-02-28,55000,55500,54200,54200,56260,59085,57136,53560,49189,-3444096,87218517
2020-02-27,56300,56900,55500,55900,57260,59195,57071,53473,49149,-634385,90662613
2020-02-26,56000,57000,56000,56500,58080,59260,56994,53374,49098,-3897888,91296998
2020-02-25,56200,58000,56200,57900,58820,59390,56923,53265,49045,-2259045,95194886
2020-02-24,57400,58100,56800,56800,59200,59435,56821,53150,48989,-2683505,97453931
2020-02-21,58800,59800,58500,59200,60140,59635,56738,53044,48936,318338,100137436
2020-02-20,60700,61300,59600,60000,60660,59790,56611,52914,48874,-635041,99819098
2020-02-19,59800,60400,59400,60200,60800,59860,56461,52780,48811,209278,100454139
2020-02-18,60800,60900,59700,59800,60860,59970,56324,52645,48748,-640623,100244861
2020-02-17,61600,62000,61200,61500,60880,60045,56219,52518,48693,-109501,100885484
2020-02-14,60900,61900,60200,61800,60520,60005,56086,52376,48632,950029,100994985
2020-02-13,61200,61600,60500,60700,60240,59865,55951,52224,48572,1806012,100044956
2020-02-12,60300,60700,59700,60500,60320,59830,55819,52084,48515,921792,98238944
2020-02-11,59800,60700,59700,59900,60120,59805,55686,51944,48459,-118067,97317152
2020-02-10,59200,59800,59100,59700,59920,59785,55564,51803,48405,402277,97435219
2020-02-07,61100,61200,59700,60400,59420,59730,55429,51670,48347,-1683357,97032942
2020-02-06,60100,61100,59700,61100,58620,59550,55291,51526,48288,1214190,98716299
2020-02-05,60000,60200,58900,59500,57840,59285,55154,51373,48225,929042,97502109
2020-02-04,57100,59000,56800,58900,57760,59085,55051,51237,48175,918872,96573067
2020-02-03,55500,57400,55200,57200,57740,58915,54948,51108,48123,690801,95654195
2020-01-31,57800,58400,56400,56400,58460,58815,54866,50998,48076,-1575262,94963394
2020-01-30,58800,58800,56800,57200,59640,58785,54779,50903,48029,-2642221,96538656
2020-01-29,59100,59700,58800,59100,60480,58750,54666,50803,47977,-1007128,99180877
2020-01-28,59400,59400,58300,58800,61140,58565,54521,50688,47923,-2753882,100188005
2020-01-23,61800,61800,60700,60800,61640,58375,54393,50586,47871,-1068281,102941887
2020-01-22,60500,62600,60400,62300,61620,58110,54234,50463,47810,122947,104010168
2020-01-21,62000,62400,61200,61400,60960,57795,54044,50337,47744,217876,103887221
2020-01-20,62000,62800,61700,62400,60680,57525,53866,50219,47678,551708,103669345
2020-01-17,61900,62000,61000,61300,60200,57220,53679,50085,47605,207656,103117637
2020-01-16,59100,60700,59000,60700,59840,56990,53511,49969,47536,1790958,102909981
2020-01-15,59500,59600,58900,59000,59420,56690,53338,49856,47463,-220772,101119023
2020-01-14,60400,61000,59900,60000,58980,56475,53186,49755,47392,74,101339795
2020-01-13,59600,60000,59100,60000,58140,56140,53028,49639,47318,169313,101339721
2020-01-10,58800,59700,58300,59500,57240,55735,52873,49523,47246,964831,101170408
2020-01-09,58400,58600,57400,58600,56440,55335,52716,49417,47174,3377084,100205577
2020-01-08,56200,57400,55900,56800,55760,54965,52573,49316,47105,946924,96828493
2020-01-07,55700,56400,55600,55800,55560,54645,52445,49228,47041,781304,95881569
2020-01-06,54900,55600,54600,55500,55700,54330,52324,49148,46980,1408378,95100265
2020-01-03,56000,56600,54900,55500,55680,54028,52214,49065,46915,988735,93691887
2020-01-02,55500,56000,55000,55200,55580,53748,52085,48979,46853,-2691795,92703152
2019-12-30,56200,56600,55700,55800,55640,53508,51965,48889,46789,-2352903,95394947
2019-12-27,55700,56900,55500,56500,55680,53233,51828,48804,46721,-108240,97747850
2019-12-26,54700,55400,54400,55400,55580,52973,51701,48717,46644,1036187,97856090
2019-12-24,55600,55700,54800,55000,55760,52813,51595,48633,46575,18562,96819903
2019-12-23,56100,56400,55100,55500,56100,52653,51485,48560,46502,329329,96801341
2019-12-20,56100,56500,55600,56000,55940,52468,51380,48486,46427,-85568,96472012
2019-12-19,57000,57300,55500,56000,55680,52248,51262,48411,46355,-272462,96557580
2019-12-18,56700,57200,56000,56300,55140,51998,51153,48332,46283,12860,96830042
2019-12-17,55800,56700,55400,56700,54260,51783,51037,48244,46208,3017767,96817182
2019-12-16,54500,54900,54300,54700,53220,51623,50912,48151,46132,1324285,93799415
2019-12-13,54500,54800,53900,54700,52520,51563,50819,48075,46065,4178040,92475130
2019-12-12,53000,53300,52700,53300,51660,51513,50703,48000,45999,2268763,88297090
2019-12-11,51500,52200,51400,51900,50900,51488,50596,47935,45938,1039033,86028327
2019-12-10,51000,51600,50700,51500,50410,51518,50516,47880,45884,909563,84989294
2019-12-09,50900,51400,50700,51200,50090,51573,50443,47820,45832,-702173,84079731
2019-12-06,50100,50900,49950,50400,49930,51593,50373,47760,45781,1198208,84781904
2019-12-05,50200,50400,49500,49500,49910,51678,50315,47706,45734,1983684,83583696
2019-12-04,49600,49850,49000,49450,50270,51848,50262,47658,45694,1401979,81600012
2019-12-03,49800,50300,49500,49900,50820,52040,50199,47618,45657,-783933,80198033
2019-12-02,50900,51300,50400,50400,51200,52180,50103,47576,45616,9378,80981966
2019-11-29,51200,51400,50200,50300,51480,52275,49983,47529,45574,-1545857,80972588
2019-11-28,51900,52100,51300,51300,51740,52320,49875,47478,45535,-574099,82518445
2019-11-27,51800,52300,51600,52200,51680,52275,49753,47417,45490,-49466,83092544
2019-11-26,51900,52900,51800,51800,51640,52185,49607,47344,45445,-6073789,83142010
2019-11-25,52200,52600,51700,51800,51980,52150,49479,47277,45405,-2043364,89215799
2019-11-22,51000,51600,50900,51600,52320,52125,49350,47200,45369,-318488,91259163
2019-11-21,51600,52100,50600,51000,52740,52090,49217,47124,45329,-460813,91577651
2019-11-20,53400,53400,52000,52000,53100,52075,49099,47048,45296,-577103,92038464
2019-11-19,53200,53500,52700,53500,53200,52035,48967,46969,45259,-473439,92615567
2019-11-18,53600,53800,53200,53500,53020,51920,48817,46878,45216,-975282,93089006
2019-11-15,52900,53700,52600,53700,52640,51760,48666,46788,45170,429165,94064288
2019-11-14,51900,52800,51900,52800,52320,51570,48498,46706,45123,289307,93635123
2019-11-13,52500,52500,52000,52500,52340,51455,48349,46629,45080,-103919,93345816
2019-11-12,51800,52600,51600,52600,52500,51365,48203,46551,45037,7982,93449735
2019-11-11,52200,52200,51400,51600,52520,51240,48043,46463,44996,-174326,93441753
2019-11-08,53200,53300,52000,52100,52660,51160,47911,46376,44963,-862318,93616079
2019-11-07,53400,53400,52400,52900,52480,51013,47762,46288,44929,-561989,94478397
2019-11-06,52900,53500,52700,53300,51980,50795,47591,46202,44893,1002882,95040386
2019-11-05,52400,52700,52100,52700,51400,50575,47423,46113,44855,1507700,94037504
2019-11-04,51700,52300,51400,52300,51080,50328,47269,46029,44820,775248,92529804
2019-11-01,50600,51200,50400,51200,50880,50113,47130,45951,44791,1676073,91754556
2019-10-31,51000,51400,50300,50400,50820,49933,47026,45878,44762,1222433,90078483
2019-10-30,50700,50800,50200,50400,50880,49855,46939,45827,44736,51197,88856050
2019-10-29,51400,51700,50800,51100,51040,49788,46855,45780,44709,957481,88804853
2019-10-28,50700,51500,50700,51300,51060,49653,46779,45732,44678,134775,87847372
2019-10-25,50800,51200,50500,50900,50860,49548,46693,45687,44647,-271323,87712597
2019-10-24,52500,52500,50500,50700,50660,49448,46630,45645,44619,814703,87983920
2019-10-23,51300,51500,50800,51200,50620,49388,46572,45607,44583,76469,87169217
2019-10-22,50800,51500,50700,51200,50520,49293,46492,45554,44547,838833,87092748
2019-10-21,49900,50400,49800,50300,50300,49193,46427,45500,44510,-503192,86253915
2019-10-18,50300,50900,49650,49900,50240,49135,46375,45453,44473,-100201,86757107
2019-10-17,50500,50600,50100,50500,50090,49025,46323,45414,44436,23025,86857308
2019-10-16,50700,50900,50400,50700,49700,48845,46250,45371,44396,999955,86834283
2019-10-15,49900,50200,49900,50100,49340,48665,46173,45326,44362,-404372,85834328
2019-10-14,50000,50300,49850,50000,48870,48518,46118,45289,44333,-1038061,86238700
2019-10-11,49000,49450,48800,49150,48470,48368,46059,45264,44306,1183544,87276761
2019-10-10,48200,49200,48000,48550,48160,48255,46012,45248,44284,-400273,86093217
2019-10-08,47900,49000,47600,48900,48220,48143,45973,45236,44265,3216159,86493490
2019-10-07,48350,48700,47650,47750,48250,47983,45917,45219,44245,227735,83277331
2019-10-04,47400,48650,47350,48000,48380,47800,45873,45206,44228,-311391,83049596
2019-10-02,48350,48400,47600,47600,48620,47563,45813,45195,44211,-88679,83360987
2019-10-01,48900,49100,48650,48850,48880,47373,45780,45188,44196,-1317876,83449666
2019-09-30,48050,49250,47900,49050,49010,47130,45733,45169,44172,427414,84767542
2019-09-27,48000,48700,48000,48400,49060,46848,45672,45151,44156,615310,84340128
2019-09-26,49000,49250,48900,49200,49220,46635,45636,45139,44142,313869,83724818
2019-09-25,49200,49350,48800,48900,49210,46378,45593,45117,44123,-177041,83410949
