날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2023-07-14,115500,120200,115300,118000,5817889,1764.287484,2306.273972,58.89328063,49.84270561,114240,114740,103821.6667,96224.16667,92090.41667,115307.9356,114004.5041,106440.4241,100009.3847,97635.12721,-500,10418.33333,18015.83333,22149.58333,10918.33333,18515.83333,22649.58333,7597.5,11731.25,4133.75,1303.431581,8867.51157,15298.55093,17672.80842,7564.079989,13995.11935,16369.37684,6431.039359,8805.296849,2374.257491,0.086655113,2.735042735,1.496478873,3.418054338,70.03953246,11.94487823,-5.54911352,15.10959396,4.755445173,1.097345133,-0.039203729,0.475821801,0.2857391,0.079242173,1.181124694,0.370279966,0.369500519,0.303251745,0.174850308,1,0,1,2.164502165,-0.173160173,4.069264069,2.341717259,4.249783174,-1.830282862,3760,3260,14178.33333,21775.83333,25909.58333,2692.064368,3995.495949,11559.57594,17990.6153,20364.87279,"-329,529","-3,909",0,"37,765","4,864","-3,900","1,238","44,312","273,552","28,302","1,152,352","-1,173,748","1,278,656"
2023-07-17,116900,118700,116000,117200,2427281,1827.857326,2210.590643,58.203125,51.51478949,115620,114860,104315,96488.33333,92162.08333,115938.6238,114308.837,106793.197,100293.5271,97797.4913,760,11305,19131.66667,23457.91667,10545,18371.66667,22697.91667,7826.666667,12152.91667,4326.25,1629.786756,9145.426711,15645.09665,18141.13245,7515.639955,14015.30989,16511.3457,6499.669939,8995.705741,2496.035803,1.212121212,-1.247920133,0.607111882,-0.677966102,-58.27900807,3.603145337,-4.148827523,-1.171875,3.354721332,1.207983193,0.104584277,0.475173776,0.274532559,0.077822068,0.546959859,0.266948179,0.331427636,0.284115738,0.166296797,1,0,1,0.256629598,-0.769888794,1.539777588,1.034482759,2.327586207,-1.263689975,1580,2340,12885,20711.66667,25037.91667,1261.376245,2891.163002,10406.80296,16906.47289,19402.5087,"-1,946","14,147",0,"8,561","1,206","1,230","-4,013","10,305","73,887","89,230","-268,158","167,212","-1,447,689"
2023-07-18,117500,119000,116700,117800,2299880,1904.695723,2149.411659,57.02811245,52.61745408,116500,114945,104808.3333,96740,92238.75,116559.0825,114641.3287,107154.0758,100582.8903,97963.48723,1555,11691.66667,19760,24261.25,10136.66667,18205,22706.25,8068.333333,12569.58333,4501.25,1917.75379,9405.006674,15976.19221,18595.59528,7487.252884,14058.43842,16677.84149,6571.185536,9190.588604,2619.403068,0.513259196,0.252737995,0.603448276,0.511945392,-5.248712448,4.203741495,-2.767540172,-2.018813509,2.140481603,0.761113994,0.074003134,0.472926553,0.260826007,0.083186777,0.535161388,0.2908714,0.33792301,0.288516315,0.169734336,1,0,1,0.255319149,-0.680851064,1.276595745,0.942587832,1.970865467,-1.008403361,1300,2855,12991.66667,21060,25561.25,1240.917497,3158.671287,10645.92417,17217.10971,19836.51277,"108,080","2,103",0,"59,776",-801,"-1,931","19,491","9,805","18,912","213,332","46,501","-257,523","412,021"
2023-07-19,118700,119100,116700,117500,2580301,1919.259188,2103.381165,52.78969957,52.65190318,116920,115065,105305,96957.5,92320.41667,116872.7217,114913.5831,107493.2865,100862.5119,98125.61596,1855,11615,19962.5,24599.58333,9760,18107.5,22744.58333,8347.5,12984.58333,4637.083333,1959.138548,9379.435211,16010.20973,18747.10571,7420.296663,14051.07118,16787.96716,6630.774516,9367.670496,2736.89598,1.021276596,0.084033613,0,-0.25466893,12.19285354,0.764608484,-2.141539247,-7.432146527,0.065470856,0.360515021,0.104397755,0.473880894,0.22482944,0.088538349,0.269081704,0.237483647,0.31656344,0.278001206,0.165499148,1,0,1,-1.01095198,-1.684919966,0.336983993,0.685518423,2.05655527,-1.3434089,580,2435,12195,20542.5,25179.58333,627.2783312,2586.416879,10006.71354,16637.48806,19374.38404,"155,418","-12,164",0,"-20,718","2,000",5,"12,669","-4,099","30,160","175,435","-73,540","-90,047","-437,607"
2023-07-20,116500,117500,115200,116900,1949776,1860.934163,2054.891764,53.71179039,52.86388062,117480,115210,105768.3333,97162.5,92402.91667,116881.8144,115102.7657,107801.7033,101127.5944,98281.41998,2270,11711.66667,20317.5,25077.08333,9441.666667,18047.5,22807.08333,8605.833333,13365.41667,4759.583333,1779.048765,9080.111151,15754.22006,18600.39447,7301.062386,13975.17129,16821.3457,6674.108907,9520.283316,2846.17441,-1.853411963,-1.3434089,-1.285347044,-0.510638298,-24.43610261,-3.038934271,-2.305307343,1.746724891,0.402601672,0.478959973,0.12601573,0.43999177,0.211432844,0.089362682,0.007780068,0.164630285,0.286917302,0.262815631,0.158780167,1,0,1,0.343347639,-1.115879828,0.858369099,1.475694444,1.996527778,-0.510638298,-580,1690,11131.66667,19737.5,24497.08333,18.18555413,1797.234319,9098.296705,15772.40561,18618.58002,"65,899",794,0,"18,364",1,884,"46,271","-11,964","-39,797","79,658","-32,218","-47,965","189,714"
2023-07-21,114700,115100,113200,115100,2745384,1650.440947,1974.001601,44.39461883,51.17002826,116900,115285,106233.3333,97359.16667,92480.41667,116287.8763,115102.5023,108040.9917,101358.5432,98420.99326,1615,10666.66667,19540.83333,24419.58333,9051.666667,17925.83333,22804.58333,8874.166667,13752.91667,4878.75,1185.374014,8246.884585,14929.33306,17866.88304,7061.510571,13743.95904,16681.50903,6682.44847,9619.998455,2937.549985,-1.545064378,-2.042553191,-1.736111111,-1.539777588,40.80509761,-11.31115864,-3.936468325,-17.34660396,-3.204177101,-0.493701055,0.065098516,0.439640094,0.202410052,0.083871811,-0.508152745,-0.000228837,0.221970905,0.228373724,0.142013901,1,0,0,0.348735833,-1.307759372,0.348735833,1.67844523,1.67844523,0,-1800,-185,8866.666667,17740.83333,22619.58333,-1187.876297,-2.502282861,7059.008288,13741.45676,16679.00674,"-11,553","-6,506",0,"-67,333","-4,599","6,878","-23,146","-10,499","180,933","70,681","-249,533","185,517","-182,097"
2023-07-24,114100,114900,112900,114000,2761991,1378.966879,1854.994657,41.55844156,49.24771092,116260,115310,106708.3333,97553.33333,92549.16667,115525.2509,114997.5021,108236.369,101567.4929,98550.27962,950,9551.666667,18706.66667,23710.83333,8601.666667,17756.66667,22760.83333,9155,14159.16667,5004.166667,527.7487994,7288.881832,13957.75792,16974.97124,6761.133033,13430.00913,16447.22245,6668.876092,9686.089413,3017.21332,-0.523103749,-0.173761946,-0.265017668,-0.955690704,0.604906272,-16.44857811,-6.028715699,-6.388560934,-3.756725189,-0.547476476,0.021685388,0.447128961,0.19943337,0.074340063,-0.655808203,-0.091223227,0.18083629,0.206149074,0.131360555,1,0,0,-0.087642419,-1.051709027,0.701139351,0.974313552,1.771479185,-0.783289817,-2260,-1310,7291.666667,16446.66667,21450.83333,-1525.250865,-997.5020654,5763.630967,12432.50706,15449.72038,"-118,407","54,311",0,"13,065","-11,280",-200,"1,136","-1,112","70,558","-46,240","-147,431","136,740","323,031"
2023-07-25,114000,114200,112200,113400,2678385,1102.69555,1704.534835,42.66666667,47.93150207,115380,115330,107141.6667,97760.83333,92615.41667,114816.8339,114845.359,108405.6684,101763.0716,98673.51381,50,8238.333333,17619.16667,22764.58333,8188.333333,17569.16667,22714.58333,9380.833333,14526.25,5145.416667,-28.52510171,6411.165501,13053.76234,16143.3201,6439.690603,13082.28744,16171.8452,6642.596839,9732.154595,3089.557755,-0.087642419,-0.609225413,-0.620017715,-0.526315789,-3.027019277,-20.03466021,-8.111064941,2.666666667,-2.672629502,-0.756924136,0.01734455,0.406091371,0.212704162,0.071583573,-0.613213951,-0.132301181,0.156416348,0.192560261,0.125047026,1,0,0,-0.526315789,-1.578947368,0.175438596,1.069518717,1.782531194,-0.700525394,-1980,-1930,6258.333333,15639.16667,20784.58333,-1416.83391,-1445.359012,4994.331591,11636.92843,14726.48619,"165,023","-5,634",0,"-43,411","-3,508","-2,419","-24,180","6,318","173,667","271,490","-368,493","103,370","-352,859"
2023-07-26,116000,116100,111300,113000,4995935,841.7684917,1531.981567,48,47.94520166,114480,115265,107545,97940.83333,92675.83333,114211.2226,114669.6105,108556.3022,101948.8059,98792.40582,-785,6935,16539.16667,21804.16667,7720,17324.16667,22589.16667,9604.166667,14869.16667,5265,-458.3879277,5654.920375,12262.41668,15418.81679,6113.308303,12720.80461,15877.20472,6607.496308,9763.896416,3156.400108,1.754385965,1.663747811,-0.802139037,-0.352733686,86.52788901,-23.66265634,-10.12318816,12.5,0.02858159,-0.780031201,-0.05636001,0.376448627,0.184122817,0.06523392,-0.527458634,-0.153030544,0.138953825,0.182516458,0.120490289,1,0,1,-2.586206897,-4.051724138,0.086206897,1.527403414,4.312668464,-2.670111972,-1480,-2265,5455,15059.16667,20324.16667,-1211.222607,-1669.610534,4443.697769,11051.19408,14207.59418,"-161,203","-12,615",0,"93,724","2,091","2,899","63,323","51,214","109,007","161,055","8,689","-155,480","831,715"
2023-07-27,115000,124000,114100,124000,9638980,1505.238534,1526.63296,71.03448276,52.56305788,115900,115655,108120,98195.83333,92791.25,117474.1484,115558.2191,109062.653,102313.2885,99001.59747,245,7780,17704.16667,23108.75,7535,17459.16667,22863.75,9924.166667,15328.75,5404.583333,1915.92935,8411.495427,15160.85993,18472.55094,6495.566077,13244.93058,16556.62159,6749.364508,10061.05551,3311.691002,-0.862068966,6.804478898,2.51572327,9.734513274,92.93645734,78.81858837,-0.349129949,47.98850575,9.631529456,1.240391335,0.338350757,0.53465991,0.260361273,0.12453804,2.856922221,0.774929396,0.466440673,0.357515268,0.211748718,1,0,1,7.826086957,-0.782608696,7.826086957,8.676599474,8.676599474,0,8100,8345,15880,25804.16667,31208.75,6525.851596,8441.780945,14937.34702,21686.71153,24998.40253,"80,631","-14,517",0,"199,777","-6,685","-30,323","207,748","34,165","-213,496","271,817","2,467,772","-2,715,577","934,359"
2023-07-28,126200,129000,122000,128000,8718746,2326.985849,1686.703538,78.0952381,57.66949392,118480,116295,108750,98494.16667,92928.33333,120982.7656,116743.1506,109683.5496,102737.8622,99242.24811,2185,9730,19985.83333,25551.66667,7545,17800.83333,23366.66667,10255.83333,15821.66667,5565.833333,4239.61503,11299.216,18244.90339,21740.51749,7059.600972,14005.28836,17500.90246,6945.687387,10441.30149,3495.614103,9.739130435,4.032258065,6.923751096,3.225806452,-9.547006011,54.59249788,10.48520384,9.939898289,9.714876283,2.226056946,0.553369936,0.582685905,0.303814656,0.147733039,2.986714308,1.025397872,0.569302696,0.414974194,0.243077536,1,1,1,1.426307448,-3.328050713,2.218700475,4.918032787,5.737704918,-0.775193798,9520,11705,19250,29505.83333,35071.66667,7017.234397,11256.84943,18316.4504,25262.13779,28757.75189,"59,588","-175,076",0,"-81,545","-12,968","-4,076","7,633","-87,525","-397,326","-516,219","2,299,206","-1,603,665","263,967"
2023-07-31,128000,128500,122500,123400,4623350,2577.335046,1864.82984,65.15151515,59.16589817,120360,116585,109310,98780,93060,121788.5104,117377.1362,110133.2693,103079.3852,99442.72738,3775,11050,21580,27300,7275,17805,23525,10530,16250,5720,4411.374169,11655.24112,18709.12525,22345.78302,7243.866946,14297.75108,17934.40885,7053.884134,10690.54191,3636.657772,1.426307448,-0.387596899,0.409836066,-3.59375,-46.97230542,10.75851825,10.56061707,-16.57427938,2.594793442,1.586765699,0.249365837,0.514942529,0.290203312,0.141686246,0.665999653,0.543060262,0.410015619,0.332421691,0.202010003,1,1,1,-3.59375,-4.296875,0.390625,0.734693878,4.897959184,-3.968871595,3040,6815,14090,24620,30340,1611.489598,6022.863767,13266.73071,20320.61485,23957.27262,"93,532","3,689",0,"25,460","3,252","-1,542","-58,219","-8,981","6,170","59,672","-353,608","284,758","-2,115,395"
2023-08-01,124000,126400,120700,125100,4656047,2879.718776,2067.807627,64.83180428,60.29907939,122700,116945,109916.6667,99065.83333,93192.5,122892.3403,118112.6471,110623.9818,103443.3623,99655.6508,5755,12783.33333,23634.16667,29507.5,7028.333333,17879.16667,23752.5,10850.83333,16724.16667,5873.333333,4779.6932,12268.3585,19448.97801,23236.68946,7488.665299,14669.28481,18456.99626,7180.619511,10968.33096,3787.711453,-3.125,-1.634241245,-1.469387755,1.377633712,0.707214466,11.73241833,10.88452056,-0.49071901,1.915260746,1.944167498,0.30878758,0.554996493,0.289363569,0.142381259,0.906349755,0.626621895,0.44556244,0.353103683,0.214116638,1,1,1,0.887096774,-2.661290323,1.935483871,3.645401823,4.722452361,-1.028481013,2400,8155,15183.33333,26034.16667,31907.5,2207.659732,6987.352932,14476.01823,21656.63774,25444.3492,"-43,157","1,134",0,"-71,543","3,055",-572,"1,656","-11,307","268,044","146,176","-208,986","62,389","18,383"
2023-08-02,123300,124800,118700,119500,3765478,2637.088151,2181.663732,57.2972973,59.69872297,124000,117085,110430,99270.83333,93301.66667,121761.5602,118244.7759,110914.9988,103708.7612,99820.3342,6915,13570,24729.16667,30698.33333,6655,17814.16667,23783.33333,11159.16667,17128.33333,5969.166667,3516.78426,10846.56142,18052.79895,21941.22598,7329.777158,14536.01469,18424.44172,7206.237531,11094.66456,3888.427028,-0.564516129,-1.265822785,-1.657000829,-4.476418865,-19.12714799,-8.425497218,5.50612655,-11.62162162,-0.995631152,1.059494703,0.119714396,0.46702047,0.2069331,0.117141043,-0.920138787,0.11186681,0.263068628,0.256564525,0.165252441,1,1,0,-3.081914031,-3.730738037,1.216545012,0.673967987,5.139005897,-4.246794872,-4500,2415,9070,20229.16667,26198.33333,-2261.560179,1255.224081,8585.00124,15791.23877,19679.6658,"-160,056","-13,302",0,"-83,660","3,400","2,208","-135,902","-18,418","-244,727","-637,155","192,538","451,865","54,228"
2023-08-03,119000,121300,117200,120000,3498537,2456.826685,2236.696322,52.97619048,58.35421647,123200,117395,110975,99484.16667,93398.75,121174.3735,118411.9401,111212.8677,103978.0379,99987.80031,5805,12225,23715.83333,29801.25,6420,17910.83333,23996.25,11490.83333,17576.25,6085.416667,2762.433336,9961.505799,17196.33555,21186.57315,7199.072463,14433.90221,18424.13981,7234.82975,11225.06735,3990.237596,-3.487429035,-2.804487179,-1.263689975,0.418410042,-7.089166369,-6.835625346,2.522505636,-7.541554358,-2.252152864,-0.64516129,0.264764914,0.49352531,0.214900315,0.104053161,-0.482243103,0.141371318,0.268556008,0.259646987,0.167767527,1,1,0,0.840336134,-1.512605042,1.932773109,2.389078498,3.498293515,-1.071723001,-3200,2605,9025,20515.83333,26601.25,-1174.373452,1588.059883,8787.132347,16021.9621,20012.19969,"39,280","-9,554",0,"-22,594","3,712","5,242","17,746","-12,420","-441,786","-410,820","341,094","76,742","557,640"
2023-08-04,118300,120900,118100,120100,2375384,2295.575374,2248.472133,54.40729483,57.56483214,121620,117810,111528.3333,99705.83333,93494.58333,120816.249,118572.7077,111504.249,104244.5166,100154.7065,3810,10091.66667,21914.16667,28125.41667,6281.666667,18104.16667,24315.41667,11822.5,18033.75,6211.25,2243.541243,9311.999926,16571.73235,20661.54244,7068.458683,14328.19111,18418.0012,7259.732427,11349.54251,4089.810087,-0.588235294,-0.329760923,0.767918089,0.083333333,-32.10350498,-6.563397868,0.526482308,2.701410471,-1.352745998,-1.282467532,0.35350739,0.498610798,0.222816026,0.102606655,-0.295544738,0.135769761,0.262003305,0.256283652,0.166926586,1,1,0,1.521555368,-0.169061708,2.197802198,1.693480102,2.370872142,-0.661703888,-1520,2290,8571.666667,20394.16667,26605.41667,-716.2489683,1527.292275,8595.750958,15855.48338,19945.29347,"21,617","-4,397",0,"-94,507",-546,-992,"22,805","-15,022","-81,289","-147,934","106,876","45,637","-482,901"
2023-08-07,120600,124900,120500,121900,3724826,2286.668218,2256.11135,56.01173021,57.25421176,121320,118390,112121.6667,99966.66667,93603.75,121177.4993,118889.5927,111845.0933,104536.3428,100335.1654,2930,9198.333333,21353.33333,27716.25,6268.333333,18423.33333,24786.25,12155,18517.91667,6362.916667,2287.906609,9332.405977,16641.15653,20842.33392,7044.499368,14353.24992,18554.42731,7308.750549,11509.92794,4201.177391,1.944209637,3.308519438,2.032176122,1.498751041,56.80942534,-0.388014101,0.339751469,2.948934288,-0.539600962,-0.246669956,0.492318139,0.532002331,0.261602882,0.116762558,0.299008078,0.267249508,0.305678301,0.279943906,0.180180117,1,1,0,1.077943615,-0.08291874,3.565505804,1.161825726,3.651452282,-2.401921537,580,3510,9778.333333,21933.33333,28296.25,722.5006878,3010.407297,10054.90666,17363.65721,21564.8346,"83,849","6,348",0,"-12,002",239,"-1,283","44,217","7,721","-221,916","-99,175","656,602","-562,195","762,648"
2023-08-08,121900,122400,118300,118600,2729243,1990.382917,2202.965663,51.48247978,56.09986536,120020,118650,112645,100176.6667,93696.25,120318.3329,118862.0124,112066.5657,104768.7999,100486.7408,1370,7375,19843.33333,26323.75,6005,18473.33333,24953.75,12468.33333,18948.75,6480.416667,1456.320429,8251.76719,15549.53294,19831.59209,6795.446761,14093.21251,18375.27166,7297.765754,11579.8249,4282.059145,1.077943615,-2.001601281,-1.825726141,-2.707136998,-26.72830892,-12.95707436,-2.355632253,-8.086253369,-2.016177254,-1.071546324,0.219613143,0.466754865,0.210070023,0.098820827,-0.709014827,-0.02319821,0.198017046,0.222369693,0.15106906,1,0,0,-2.707136998,-2.953240361,0.410172272,0.253592561,3.465765004,-3.104575163,-1420,-50,5955,18423.33333,24903.75,-1718.332875,-262.012446,6533.434315,13831.20007,18113.25921,"10,169","22,923",0,"-85,709",-75,"2,316","-20,233","-17,912","-81,602","-193,046","-154,971","322,476","-678,946"
2023-08-09,118500,119200,117200,118500,2551668,1727.590924,2107.890715,52.18579235,55.31705076,119820,118805,113180,100400,93793.33333,119712.2219,118827.5351,112277.498,104995.7619,100636.2284,1015,6640,19420,26026.66667,5625,18405,25011.66667,12780,19386.66667,6606.666667,884.6868464,7434.723959,14716.46,19075.9935,6550.037112,13831.77315,18191.30666,7281.736042,11641.26954,4359.533501,-2.789171452,-2.614379085,-0.929839391,-0.084317032,-6.506382905,-13.20308725,-4.315770758,1.366120219,-1.395394797,-0.166638894,0.130636325,0.474943406,0.222939474,0.103614961,-0.503756114,-0.029006219,0.18822052,0.216631273,0.148763536,1,0,0,0,-1.097046414,0.5907173,1.109215017,1.706484642,-0.587248322,-1320,-305,5320,18100,24706.66667,-1212.221917,-327.5350701,6222.502042,13504.23808,17863.77159,"-317,976","7,943",0,"-46,668",-546,212,"-76,037","-8,657","28,752","-420,920","179,022","234,150","244,303"
2023-08-10,117400,118500,115100,118500,2622604,1502.012115,1986.714995,54.88505747,55.2306521,119520,119025,113648.3333,100613.3333,93897.08333,119308.1479,118796.3413,112481.5144,105218.9725,100784.4755,495,5871.666667,18906.66667,25622.91667,5376.666667,18411.66667,25127.91667,13035,19751.25,6716.25,511.8066904,6826.633526,14089.17548,18523.67246,6314.826836,13577.36879,18011.86577,7262.541956,11697.03894,4434.496981,-0.928270042,-0.587248322,-1.791808874,0,2.779985484,-13.05742033,-5.748671843,5.172413793,-0.156188113,-0.250375563,0.185177392,0.413795135,0.2124834,0.110615538,-0.337537777,-0.026251337,0.181707345,0.212590054,0.14730984,1,0,0,0.936967632,-1.95911414,0.936967632,2.953953084,2.953953084,0,-1020,-525,4851.666667,17886.66667,24602.91667,-808.1479444,-296.3412539,6018.485582,13281.02754,17715.52452,"87,692","6,857",0,"37,158",-46,"-2,958","-36,905","-21,933","-57,998","5,010","-76,235","62,320","-185,361"
2023-08-11,118000,119400,115200,115300,2412381,1052.888979,1799.949792,51.76151762,54.5368252,118560,118890,114038.3333,100807.5,93989.16667,117972.0986,118463.3564,112573.9238,105385.601,100904.9363,-330,4521.666667,17752.5,24570.83333,4851.666667,18082.5,24900.83333,13230.83333,20049.16667,6818.333333,-491.257743,5398.174848,12586.49761,17067.16236,5889.432591,13077.75536,17558.42011,7188.322765,11668.98752,4480.664751,0.511073254,0.759493671,0.086880973,-2.700421941,-8.015811766,-29.90143233,-9.400704364,-5.691056911,-1.256235208,-0.803212851,-0.11342155,0.343163853,0.192983037,0.098068364,-1.119830739,-0.280298937,0.082155156,0.158363602,0.119523155,1,0,0,-2.288135593,-2.372881356,1.186440678,0.086805556,3.645833333,-3.433835846,-3260,-3590,1261.666667,14492.5,21310.83333,-2672.09863,-3163.356373,2726.076218,9914.398983,14395.06373,"-40,899","39,363",0,"-38,163",0,248,"34,585","-5,335","118,413","68,849","-408,422","296,642","-302,860"
2023-08-14,114600,117300,114000,114900,2038360,657.1043112,1571.380696,52.04359673,54.03817951,117160,118775,114393.3333,100994.1667,94075.83333,116948.0658,118123.9891,112650.1886,105542.8638,101021.0779,-1615,2766.666667,16165.83333,23084.16667,4381.666667,17780.83333,24699.16667,13399.16667,20317.5,6918.333333,-1175.923346,4297.877177,11405.20194,15926.98788,5473.800523,12581.12529,17102.91123,7107.324766,11629.1107,4521.785936,-2.881355932,-1.75879397,-1.041666667,-0.346921075,-15.50422591,-37.59035147,-12.69863733,0.544959128,-0.914328425,-1.180836707,-0.096728068,0.311298832,0.185171408,0.092209209,-0.868029719,-0.286474471,0.067746412,0.149226072,0.115100026,1,0,0,0.261780105,-0.523560209,2.356020942,0.789473684,2.894736842,-2.046035806,-2260,-3875,506.6666667,13905.83333,20824.16667,-2048.065753,-3223.989099,2249.811424,9357.13619,13878.92213,"35,674",563,0,"-24,660","2,900","-1,035","25,024","-7,354","-64,180","-33,631","-61,023","89,812","942,689"
