회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS),[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]매출액증가율(IFRS),[제조]종업원수증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액순이익률(IFRS),[제조]자기자본정상영업이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]금융비용부담률(IFRS),[제조]수지비율(관계기업투자손익 제외)(IFRS),[제조]사내유보 대 자기자본비율(IFRS),[제조]1주당매출액(IFRS),[제조]1주당순이익(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]유보율(IFRS),[제조]총자본회전률(IFRS),[제조]자기자본회전률(IFRS),[제조]타인자본회전률(IFRS),[제조]유동자산회전률(IFRS),[제조]당좌자산회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]매출채권회전률(IFRS),[제조]순운전자본회전률(IFRS),[제조]운전자본회전률(IFRS),[제조]종업원1인당 부가가치(IFRS),[제조]노동장비율(IFRS),[제조]기계장비율(IFRS),[제조]자본집약도(IFRS),[제조]총자본투자효율(IFRS),[제조]설비투자효율(IFRS),[제조]기계투자효율(IFRS),[제조]부가가치율(IFRS),[제조]노동소득분배율(IFRS),[제조]자기자본구성비율(IFRS),[제조]유동비율(IFRS),[제조]당좌비율(IFRS),[제조]현금비율(IFRS),[제조]재고자산 대 순운전자본비율(IFRS),[제조]매출채권 대 매입채무비율(IFRS),[제조]부채비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]CASH FLOW 대 차입금비율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS)
(주)에스제이엠홀딩스,025530,2018/12,0.94,-27.81,-77.38,1.1,-17.77,-16.67,85.45,51.12,65.11,1.86,2.37,-13.91,48.18,35.64,356.68,256,159.35,9699.61,1949.67,0.03,0.04,0.36,0.21,0.21,0,0,0.14,0,898.19,0,0,0,2.78,3392.74,0,84.31,22.27,90.95,189.44,189.44,1.31,0,0,9.94,5.46,6.33,0.49,14.96
(주)에스제이엠홀딩스,025530,2019/12,2.13,52.68,43.36,2.78,13.61,0,0,68.71,82.16,2.79,3.34,-8.87,34.65,36.53,405.21,367,118.81,9949.96,2004.27,0.04,0.04,0.42,0.26,0.26,0,0,0.17,0,1123.61,34.61,0,32987.59,3.41,3246.13,0,92.84,19.66,91.53,181.32,181.32,13.96,0,0,9.26,14.87,17.25,1.26,34.32
(주)에스제이엠홀딩스,025530,2020/12,-2.52,-47.76,-50.37,-2.54,-29.89,20,0,51.2,58.16,1.46,1.66,-12.92,53.45,37.65,284.08,182,81.6,9761.15,1952.89,0.03,0.03,0.31,0.24,0.24,0,0,0.14,0,591.01,14.45,0,26795.63,2.21,4088.75,0,83.58,31.97,91.51,108.31,108.31,11.16,0,0,9.27,10.97,12.42,0.93,35.27
(주)에스제이엠홀딩스,025530,2021/12,2.51,35.72,28.47,2.57,43.86,-16.67,85.02,48.3,51.94,1.98,2.13,-6.84,51.39,38,408.67,234,339.72,9946.69,2003.6,0.04,0.04,0.44,0.38,0.38,0,0,0.21,0,922.66,8.9,0,32963.16,2.8,10366.39,0,75.59,23.93,91.57,132.16,132.16,54.67,0,0,9.21,22.63,26.12,1.91,51.55
(주)에스제이엠홀딩스,025530,2022/12,-0.15,13.35,-45.59,-0.56,-5.42,0,92.45,57.89,29.88,2.22,1.15,-5.17,61.28,38.38,386.51,127,210.52,9912.36,1992.19,0.04,0.04,0.41,0.29,0.29,0,0,0.18,0,771.98,2.62,0,32913.49,2.35,29489.61,0,66.87,25.75,91.19,165.35,165.35,42.91,0,0,9.66,28.33,34.24,2.5,71.18
(주)에스지글로벌,001380,2012/12,1.25,0,0,-7.93,44.42,3.48,1.57,-5.25,-10.28,-4.82,-9.44,1.72,110.08,41.67,2231.18,-229,-24.23,2329.63,366.31,0.58,0.92,1.58,1.87,6.92,2.57,9.22,1.09,0.22,5.73,106.77,28.45,678.01,0.85,5.37,20.16,1.47,562.36,60.29,227.15,48.15,3.03,140.77,76.45,65.87,-3.41,-7.08,-1.35,-2.34
(주)에스지글로벌,001380,2013/12,5.47,0,0,4.84,22.88,5.88,9.17,4.5,2.43,5.17,2.8,1.05,97.48,42.82,2741.75,67,-48.24,2442.13,388.86,0.69,1.15,1.73,1.54,6.79,2,8.99,1.02,0.27,56.12,87.89,22.03,675.36,8.31,63.86,254.79,12.36,60.16,59.93,172.97,41.59,10,180.04,86.36,66.87,-2.22,-4.29,-0.89,-1.32
(주)에스지글로벌,001380,2014/12,1.36,23.64,0,-0.52,-13.51,-1.98,8.3,6.43,-1.44,6.26,-1.4,1.21,101.56,41.83,2371.47,-34,-293.15,2428.05,386.3,0.58,0.97,1.42,1.75,6.24,2.43,8.67,1.02,0.38,41.38,93.94,19.1,698.4,5.92,44.05,216.69,10.32,90.29,58.81,95.68,35.83,2.46,0,116.3,70.03,-10.03,-16.26,-4.13,-7.2
(주)에스지글로벌,001380,2015/12,-1.17,0,0,-3.73,-6.8,-55.06,8.34,-1.16,-2.95,-1.07,-2.74,1.61,102.88,40.61,2210.29,-65,104.24,2338.08,368.18,0.54,0.93,1.28,2.65,6.3,4.57,8.64,1.13,0.25,38.8,68.98,40.08,1535.93,2.53,56.24,96.81,4.67,113.95,57.29,62.42,28.91,6.43,0,99.75,74.55,-5.42,-9.25,-2.31,-4.27
(주)에스지글로벌,001380,2016/12,4.18,0,0,3.26,29.58,0.9,10.36,4.05,2.23,4.88,2.68,1.11,96.43,42.35,2864.19,64,-51.55,2414.79,383.44,0.69,1.2,1.6,2.87,4.8,7.16,5.98,1.18,0.37,120.28,0,0,0,7.58,240.85,347.97,11.27,35.05,56.78,76.39,53.74,5.07,0,244.46,76.1,1.43,2.52,0.62,0.92
(주)에스지글로벌,001380,2017/12,-4.41,-89.13,41.89,11.33,-8.39,25.89,6.06,0.48,3.45,0.49,3.55,0.97,95.54,41.55,2623.78,89,342.19,2688.97,422.33,0.63,1.03,1.63,2.47,3.32,9.66,4.4,1.15,0.2,97.32,0,0,0,8.08,212.62,281.46,12.53,38.79,66.14,101.37,80.05,13.33,1560.37,168.85,51.2,10.55,23.62,3.57,5.54
(주)에스지글로벌,001380,2018/12,-0.6,538.45,-37.13,1.43,-9.94,-36.88,9.04,3.41,2.41,2.97,2.1,0.55,97.12,42.86,2193.85,54,154.33,2532.72,429.47,0.58,0.87,1.76,2.35,2.88,12.78,4.9,1.28,0.1,126.8,0,0,0,6.69,114.44,222.85,11.44,53.61,67.49,148.42,124.97,29.66,48.43,161.14,48.18,19.34,44.03,6.29,10.76
(주)에스지글로벌,001380,2019/12,5.19,25.52,148.54,7.13,-12.94,-1.12,11.57,4.91,6.88,3.58,5.01,0.5,96.46,44.54,1910.04,134,265.03,2712.46,442.95,0.5,0.73,1.56,2.06,2.47,12.48,5.23,1.13,0.1,137.11,130.67,78.09,2017.26,6.8,104.93,175.58,14.05,44.16,68.73,101.85,84.29,27.53,946.97,114.24,45.49,16.99,63,5.31,10.98
(주)에스지글로벌,001380,2020/12,3.57,5.27,-90.82,-0.49,-6.78,-6.82,13.25,5.55,0.68,3.65,0.45,0.56,98.36,45.26,1780.48,12,-27.71,2699.55,440.31,0.44,0.66,1.36,1.8,2.21,9.72,5.77,1.02,0.12,129.43,170.29,80.95,2242.25,5.77,76,159.89,13.26,51.29,66.04,172.37,138.59,58.56,46.67,140.29,51.43,8.54,15.3,2.9,6.66
(주)에스지글로벌,001380,2021/12,-1.92,-87.06,0,-1.58,-29.5,53.66,14.88,1.02,-6.27,0.48,-2.94,1.16,105.69,43.57,1255.28,-79,-11.48,2643.12,431.77,0.31,0.47,0.92,1.43,1.88,5.96,5.02,0.96,0.41,56.52,0,0,0,3.95,47.29,100.97,12.62,89.17,66.26,278.8,193.13,74.58,47.91,271.16,50.91,-1.45,-1.98,-0.49,-1.56
(주)에스지글로벌,001380,2022/12,-0.49,194.36,0,0.4,16.66,-11.11,13.19,2.57,1.47,1.41,0.81,1.3,97.29,44.82,1464.41,22,274.19,2649.6,433.92,0.37,0.55,1.09,1.97,2.79,6.65,8.95,1.12,0.3,119.83,0,0,0,7.48,104.22,207.5,20.38,53.48,66.86,90.88,64.92,39.06,0,84.08,49.57,9.93,15.14,3.29,8.97
(주)에스지세계물산,004060,2012/12,-2.12,-44.03,0.39,1.99,-7.44,0.43,30.44,0.88,1.3,1.28,1.9,-0.26,98.27,36.88,1562.56,20,50.08,1066.05,115.73,1.05,1.46,3.7,2.32,4.42,4.88,8.9,1.54,0,85.87,175.28,0.11,1269.64,6.76,48.99,77566.82,6.38,65.99,73.18,203.88,104.88,15.59,95.31,167.45,36.65,4.39,12.83,1.18,1.11
(주)에스지세계물산,004060,2013/12,-2.68,0,0,-2.02,-1.14,1.7,29.4,-0.25,-1.48,-0.36,-2.14,-0.26,101.57,35.46,1544.72,-23,-13.57,1044.32,111.37,1.06,1.45,4,2.42,5.09,4.6,9.65,1.62,0,42.74,170.43,0.17,1214.92,3.52,25.08,24427.26,3.27,136.41,73.68,203.52,88.01,11.91,111.58,165.11,35.73,4.83,14.86,1.27,1.18
(주)에스지세계물산,004060,2014/12,-0.51,0,0,-5.67,8.9,4.18,27.01,-0.63,-3.36,-1.04,-5.51,-0.2,103.73,31.72,1682.25,-57,-24.72,996.11,99.39,1.18,1.64,4.17,2.58,5.49,4.85,9.57,1.7,0,9.65,154.61,0.16,1160.13,0.83,6.24,6037.69,0.71,586.18,69.86,186.78,93.86,10.12,107.08,209.07,43.14,-4.45,-10.96,-1.34,-1.14
(주)에스지세계물산,004060,2015/12,0.9,0,0,2.25,-7.39,-5.62,28.63,1.22,0.84,1.89,1.29,-0.15,98.96,32.38,1557.99,13,57.13,1018.58,103.88,1.09,1.55,3.66,2.48,5.29,4.68,9.4,1.58,0,71.82,162.9,0.15,1240.3,5.79,44.09,47830.14,5.35,76.88,70.8,162.39,69.86,11.18,148.3,168.21,41.25,3.85,9.01,1.13,1.04
(주)에스지세계물산,004060,2016/12,3.41,-73.94,0,-1.58,-3.25,11.49,28.1,0.33,-1.28,0.49,-1.91,0.17,101.42,30.78,1507.4,-19,-20.72,1002.55,100.66,1.03,1.49,3.33,2.58,5.84,4.63,9.43,1.58,0,42.53,0,0,0,3.7,29.29,16329.92,3.65,125.16,67.38,153.43,69.54,11.7,157.01,199.09,48.41,3.75,7.7,1.22,1.21
(주)에스지세계물산,004060,2017/12,6.75,0,0,-4.33,-15.66,-5.34,32.39,-0.69,-2.91,-0.9,-3.77,0.36,103.08,28.4,1271.3,-37,47.96,934.37,91.98,0.83,1.3,2.28,2.07,4.63,3.76,7.25,1.27,0,31.25,0,0,0,2.41,20.31,5627,3.01,179.09,60.39,162.32,71.97,7.32,144.98,215.85,65.59,2.16,3.53,0.86,1.07
(주)에스지세계물산,004060,2018/12,3.59,0,0,1.77,23.4,11.29,29.92,2.3,1.81,3.73,2.93,0.94,100.19,30.4,1568.76,28,-77.3,952.43,95.38,0.97,1.62,2.41,1.9,3.55,4.07,8.49,1.25,0,77.75,0,0,0,6.44,49.07,21021.49,6.76,81.11,59.33,221.34,130.55,2.62,74.83,341.1,68.54,-2.19,-3.34,-0.89,-0.94
(주)에스지세계물산,004060,2019/12,-15.42,-28.03,173.72,6.82,-2.51,-9.78,28.48,1.7,5.07,2.58,7.68,0.52,95.39,35.88,1529.44,78,180.86,1042.24,108.71,1.01,1.51,3,1.75,3,4.18,9.05,1.2,0,144.46,0,0,0,12.76,84.06,46243.94,11.62,46.17,74.93,216.06,123.3,27.3,79.92,189.81,33.45,14.83,26.15,3.72,3.39
(주)에스지세계물산,004060,2020/12,-5.85,0,0,-6.94,-46.11,-37.35,29.94,-11.13,-9.72,-9.11,-7.96,0.17,112.16,30.2,824.18,0,77.89,969.03,94.23,0.61,0.82,2.39,1.16,1.81,3.23,8.1,0.79,0,-41.25,0,0,0,-2.42,-132.42,-15517.13,-3.86,0,74.07,211.18,150.69,42.78,54.4,167.01,35.01,38.05,69.5,9.87,15.7
(주)에스지세계물산,004060,2021/12,16.09,0,0,25.58,-20.02,-19.87,40.41,-2.01,37.51,-1.21,22.57,-0.98,68.51,44.31,659.2,247,44.1,1172.85,143.9,0.47,0.6,2.05,1.02,1.43,3.59,9.37,0.69,0,609.97,0,0,0,24.75,665.76,9876490.27,57.14,11.9,80.12,204.21,146.47,24.36,55.41,173.47,24.81,20.16,31.48,4.01,9.25
(주)에스지세계물산,004060,2022/12,-2.15,0,-92.82,1.13,8.92,-11.2,44.69,4.89,2.47,2.86,1.45,-1.04,97.12,45.2,717.99,18,27.35,1227.03,148.51,0.48,0.59,2.57,1.51,2.3,4.42,9.91,0.97,0,118.09,0,0,0,4.35,117.6,72821006,9.02,66.52,82.81,142.85,79.53,38.18,147.78,214.53,20.76,13.95,20.27,2.4,4.98
(주)에스피씨삼립,005610,2012/12,7.7,32.82,69.28,4.3,27.62,8.92,26.43,1.49,1.32,7.37,6.55,0.27,98.3,36.02,93017.96,1270,1738.45,18247.93,287.2,2.14,4.94,3.77,5.5,6.41,38.94,6.86,2.48,0.03,90.8,177.31,55.78,413.83,21.94,51.21,162.79,10.63,46.9,42.61,90.86,78.03,2.34,0,113.95,134.7,14.49,64.72,8.32,4.03
(주)에스피씨삼립,005610,2013/12,5.53,73.37,38.97,6.81,20.6,8.4,23.11,2.14,1.53,12.11,8.62,0.3,98.16,38.21,112183.08,1765,3718.37,19433.5,313.38,2.42,5.65,4.24,6.37,7.66,37.94,8.15,2.82,0.03,95.99,173.6,56.63,402.84,23.83,55.3,169.51,10.1,44.11,43.13,70.71,56.98,2.28,0,97.05,131.87,10.08,36.22,5.74,2.43
(주)에스피씨삼립,005610,2014/12,-0.34,4.66,13.65,6.65,6.26,39.25,21.03,2.11,1.63,11.87,9.18,0.29,98,40.27,119204.63,2006,2125.38,20852.33,340.67,2.51,5.62,4.53,7.02,8.2,48.84,8.98,2.92,0.02,83.29,119.92,35.26,288.29,28.89,69.45,236.23,11.49,50.06,46.15,71.81,65.47,3.39,0,121.02,116.67,11.45,37.08,6.16,2.45
(주)에스피씨삼립,005610,2015/12,-6.2,13.95,-4.77,5.19,-4.16,-2.4,23.98,2.51,1.62,12.77,8.26,0.17,97.71,41.49,114245.43,1910,3638.3,22069.47,363.36,2.49,5.09,4.86,7.68,8.36,94.66,9.29,3.18,0.01,83.71,114.5,35.91,277.06,30.21,73.11,233.09,11.76,52.35,51.75,69.57,64.5,2.77,0,129.94,93.22,13.43,43.63,6.48,2.52
(주)에스피씨삼립,005610,2016/12,9.52,17.54,38.29,5.99,6.88,0.58,25.08,2.76,2.1,14.22,10.81,0.13,97.33,45.23,122101.45,5284,3160.91,23454.08,401.09,2.62,5.15,5.34,8.39,9.04,118.12,10.08,3.47,0.01,91.61,0,0,0,30.37,82.41,260.66,12.11,50.54,50.09,71.33,66.37,1.42,0,149.79,99.66,13.99,38.65,6.98,2.78
(주)에스피씨삼립,005610,2017/12,6.86,-1.4,39.16,-9.09,-4.13,26.7,26.38,2.84,3.05,14.27,15.32,-0.77,96.39,61.27,117060.8,3778,5311.71,21327.1,460.38,2.32,5.03,4.32,7.25,7.81,101.2,9.23,2.96,0.01,72.83,0,0,0,28.62,82.17,273.55,12.73,50.36,42.61,67.18,62.23,1.46,0,161.3,134.69,14.18,28.18,8.14,3.62
(주)에스피씨삼립,005610,2018/12,32.31,45.48,-7.78,52.79,0.61,63.68,24.14,4.1,2.79,17.25,11.74,0.33,96.5,68.96,117780.21,3502,7515.77,31846.14,694.49,1.95,4.2,3.63,6.27,7.92,29.95,9.22,2.49,0.04,57.92,0,0,0,28.16,55.52,136.88,16.47,52.54,49.2,64.72,44.09,1.47,0,148.79,103.24,18.34,35.16,9.31,5.45
(주)에스피씨삼립,005610,2019/12,60.69,14.79,14.73,8.16,16.78,9.73,23.83,4.04,2.74,15.74,10.7,0.52,96.8,70.18,137540.18,4018,8537.42,34621.54,749.8,1.53,3.9,2.52,5.96,8.52,19.79,10.06,2.44,0.07,73.06,0,0,0,24.26,37.32,175.82,19.51,55.76,33.12,73.54,52.48,2.24,0,157.07,201.93,10.85,14.73,7.25,5.84
(주)에스피씨삼립,005610,2020/12,-0.96,-6.65,0,-5.67,6.62,-4.79,24.53,3.53,-0.82,14.55,-3.39,0.65,99.84,67.16,146651.94,-1283,11522.76,32508.31,708.23,1.33,4.12,1.97,5.91,8.09,21.97,9.48,2.24,0.06,74.28,0,0,0,23.71,37,164.58,17.72,60.09,31.54,51.96,38.91,1.66,0,172.93,217.03,13.37,19.22,9.15,6.84
(주)에스피씨삼립,005610,2021/12,0.84,45.46,0,11.42,8.21,-5.63,25.15,4.75,3.03,20.62,13.14,0.51,96.13,69.41,158690.13,5112,10258.8,36191.18,787.16,1.44,4.34,2.16,6,8.25,22.01,9.29,2.24,0.06,97.78,0,0,0,29.2,47.87,200.16,20.34,49.41,34.85,67.99,48.22,0.15,0,166.14,186.95,15.13,22.25,9.85,6.86
(주)에스피씨삼립,005610,2022/12,3.62,17.59,10.85,11.85,18.62,5.06,24.04,4.71,2.83,21.72,13.05,0.49,96.25,71.61,188234.52,5666,7025.57,39892.62,878.42,1.67,4.61,2.62,5.85,9.38,15.57,10.46,2.45,0.1,100.67,0,0,0,30.48,57.2,232.55,18.54,49.41,37.62,75.31,41.85,0.04,0,142.09,165.83,12.1,18.81,7.55,4.59
(주)에이블씨엔씨,078520,2012/12,25.56,53.74,39.34,32.45,39.08,17.06,69.48,12.15,9.13,38.77,29.12,-0.93,87.57,74.65,41110.35,3842,3168.89,13844.65,2851.49,2.04,3.19,5.65,2.74,3.47,12.97,12.59,1.89,0,298.71,69.87,3.6,939.72,31.79,427.52,8301.94,17.36,23.07,65.42,236.94,184.16,37.44,38.55,144.63,52.87,48.43,0,16.75,9.15
(주)에이블씨엔씨,078520,2013/12,-3.41,-90.05,-83.31,7.36,-5.59,7.29,66.39,1.28,1.61,3.26,4.11,-0.95,97.79,70.66,34753.71,573,2469.07,13489.05,2723.38,1.76,2.55,5.67,2.39,2.93,13.02,12.47,1.73,0.1,94.93,82.33,3.06,846.04,11.22,115.3,3104.09,6.27,63.01,72.71,292.32,251.09,45.34,21.44,99.68,37.53,50.07,0,13.67,7.63
(주)에이블씨엔씨,078520,2014/12,-5.7,-34.06,-78.58,-0.03,-0.7,8.68,66.95,0.85,0.35,2.08,0.85,-0.92,99.42,68.64,31247.25,111,-870.31,12487.38,2472.34,1.83,2.44,7.27,2.65,3.21,15.17,15.43,2,0.08,69.28,72.06,2.49,734.06,9.44,96.14,2782.5,5.01,83.03,77.09,333.47,262.42,13.99,30.43,133.47,29.72,17.97,0,4.12,2.18
(주)에이블씨엔씨,078520,2015/12,9.16,322.29,837.56,8.71,-10.62,-0.69,64.06,4.02,3.65,8.41,7.65,-0.95,95.36,70.58,25434.86,946,2074.37,12102.57,2447.29,1.61,2.09,6.98,2.31,2.9,11.26,15,1.79,0.09,118.19,68.2,2.36,806.94,14.65,173.3,4999.08,9.49,47.87,76.77,352.42,282.63,38.1,27.65,74.72,30.27,16.74,0,3.89,2.52
(주)에이블씨엔씨,078520,2016/12,13.96,62.57,29.15,6.8,7.69,19.93,61.58,5.94,4.4,12.53,9.28,-0.65,93.72,71.76,24941.07,1116,1772.5,11590.4,2361.31,1.57,2.11,6.09,2.11,2.63,10.68,16.51,1.6,0.06,127.36,0,0,0,16.74,237.37,8250.57,11.39,39.33,72.02,291.2,234.3,53.21,29.76,58.55,38.85,38.56,0,10.79,7.34
(주)에이블씨엔씨,078520,2017/12,35.34,-66.39,-75.65,54.14,-13.39,1.46,59.93,2.31,1.24,3.21,1.72,-0.72,98.68,44.66,19592.16,246,387.74,16925.32,2245.56,1.08,1.39,4.87,1.37,1.61,9.19,13.66,1.08,0.07,79.62,42.03,1.58,1014.8,7.85,189.46,5035.46,8.34,77.5,82.02,466.71,412.07,57.13,14.9,64.23,21.92,26.64,0,4.79,5.09
(주)에이블씨엔씨,078520,2018/12,2.6,0,0,5.52,-7.17,4.02,58.52,-5.52,-3.39,-5.73,-3.51,-1.61,104.22,39.25,12423.5,-423,-1436.75,12079.53,2168.28,0.86,1.04,5.13,1.18,1.39,7.71,12.14,0.96,0.1,20.53,0,0,0,2.05,52.32,2021.46,2.41,284.59,84.33,431.12,346.48,49.28,25.56,98.67,18.58,-25.66,0,-4.02,-4.72
(주)에이블씨엔씨,078520,2019/12,4.47,0,0,-11.18,3.77,4.14,58.45,-0.88,-8.92,-0.97,-9.91,-0.23,109.58,33.78,11838.31,-1075,585.55,9855.45,1979.1,0.87,1.11,3.91,1.72,2.3,6.81,11.1,1.29,0.16,43.47,32.91,6,1002.66,4.34,132.09,724.61,5.12,136.89,71.7,198.17,128.93,65.79,70.53,115.19,39.47,-9.27,-32.46,-2.62,-3.1
(주)에이블씨엔씨,078520,2020/12,-34.7,0,0,-35.62,-29.51,-10.34,51.13,-14.95,-42.26,-15.13,-42.8,-1.04,143.99,-2.18,8344.41,-3658,78.71,6338.33,1273.53,0.72,1.01,2.52,1.9,2.85,5.71,9.08,1.29,0.56,-163.5,15.03,5.37,730.32,-22.39,-1087.84,-3042.02,-24.5,0,70.69,232.68,160.55,68.24,54.37,222.12,41.46,12.41,22.99,3.64,3.98
(주)에이블씨엔씨,078520,2021/12,-30.03,0,0,-31.73,-11.58,-15.68,49.51,-6.59,-22.56,-8.95,-30.65,-1.68,122.25,-40.99,7377.9,-1730,207.1,4083.74,863.97,0.95,1.36,3.17,2.09,3.1,6.43,10.6,1.46,0,-83.32,0,0,0,-13.75,-697,-1784.97,-11.91,0,68.98,230.74,151.69,32.82,60.46,187.87,44.97,7.21,21.53,2.24,1.94
(주)에이블씨엔씨,078520,2022/12,2.9,0,0,3.38,-3.74,-12.63,55.52,4.74,2.13,7.51,3.38,-1.04,95.74,81.63,7102.27,157,892.58,4246.74,893.78,1.1,1.58,3.55,2.04,3.08,6.05,11.79,1.45,0.23,116.93,0,0,0,16.38,856.87,3531.64,15.16,52.51,69.3,263.92,175.99,65.17,53.64,78.83,44.3,27.24,119.74,8.36,7.74
